# gf180-pll :: pll-top-smoke acquisition transient
# record_id: 20260802-160926-8456ff3
# corner: typical_27c_3.30v (typical,res_typical,moscap_typical,mimcap_typical)
# config: N=8 band=5 icp_code=2 fref=9e6
# decimation: nearest-sample at 20e-9 s from the full ngspice trace
t_s,vctrl_v,lock_v,fb_v
1.93453812e-05,1.49358,5.65399e-09,-2.54986e-05
1.93654416e-05,1.48943,5.62124e-09,3.95305e-06
1.93854591e-05,1.48579,5.47944e-09,-5.15277e-06
1.94054598e-05,1.50714,4.4085e-08,3.30001
1.94254975e-05,1.50104,4.32323e-08,3.30001
1.94455431e-05,1.49606,5.65755e-09,3.3
1.94655496e-05,1.49168,5.64484e-09,3.61809e-07
1.94856326e-05,1.48781,5.58e-09,-1.26924e-06
1.95056602e-05,1.49524,1.34854e-08,-9.30164e-07
1.95256963e-05,1.50392,6.38422e-08,3.3
1.95457736e-05,1.49866,6.26764e-08,3.29999
1.95658225e-05,1.49401,5.65459e-09,3.30001
1.95858759e-05,1.48992,5.62602e-09,-5.14326e-06
1.96059419e-05,1.48631,5.49886e-09,6.21563e-06
1.96260076e-05,1.50739,-2.69058e-08,3.3
1.96460167e-05,1.50131,-2.62435e-08,3.3
1.96660728e-05,1.4964,3.68214e-08,3.3
1.96861033e-05,1.49208,5.64671e-09,-2.14032e-07
1.9706129e-05,1.48827,5.58856e-09,2.03e-06
1.97262073e-05,1.49193,2.02444e-07,2.39086e-06
1.9746211e-05,1.50409,-3.58895e-08,3.3
1.97662428e-05,1.49893,4.62467e-08,3.3
1.9786335e-05,1.49434,5.65549e-09,3.3
1.98063592e-05,1.49031,5.62966e-09,-5.20979e-06
1.98263693e-05,1.48677,5.5155e-09,6.01445e-06
1.98463756e-05,1.50723,3.6282e-08,3.30001
1.9866396e-05,1.50154,3.91107e-08,3.3
1.98864266e-05,1.4967,3.83977e-08,3.3
1.99064706e-05,1.49244,5.64838e-09,-9.79307e-06
1.99265517e-05,1.48868,5.59633e-09,-1.45994e-06
1.99465911e-05,1.48886,7.62152e-05,3.02416e-08
1.99665964e-05,1.50424,-1.62383e-08,3.3
1.99866191e-05,1.49917,-1.57272e-08,3.3
2.00066797e-05,1.49466,5.65622e-09,3.3
2.00266961e-05,1.49069,5.63365e-09,2.92296e-06
2.00467952e-05,1.48719,5.53175e-09,-2.08176e-06
2.00668211e-05,1.50581,3.17806e-07,3.30004
2.00868787e-05,1.50175,-3.05745e-08,3.29998
2.01068896e-05,1.49699,-2.98848e-08,3.3
2.01269161e-05,1.4928,5.64997e-09,5.53442e-07
2.01469481e-05,1.4891,5.60379e-09,-1.02223e-06
2.01669589e-05,1.48583,5.48516e-09,3.55405e-08
2.01870503e-05,1.50444,4.16068e-08,3.3
2.02071125e-05,1.4994,-2.94865e-08,3.3
2.02271444e-05,1.49497,5.65669e-09,3.3
2.02471987e-05,1.49106,5.6367e-09,5.92892e-06
2.02672261e-05,1.48762,5.54547e-09,-1.56243e-05
2.02872656e-05,1.50472,-8.38646e-09,-1.17181e-06
2.0307301e-05,1.50191,-4.0314e-08,3.3
2.03273565e-05,1.49722,-3.93563e-08,3.3
2.03474494e-05,1.49308,5.65141e-09,4.42225e-06
2.0367498e-05,1.48944,5.60976e-09,-8.72573e-06
2.03875906e-05,1.48623,5.43043e-09,8.44113e-06
2.04076874e-05,1.50462,-5.17687e-08,3.3
2.04277702e-05,1.49959,-5.04981e-08,3.3
2.04478427e-05,1.49521,5.6571e-09,3.3
2.04678468e-05,1.49138,5.63955e-09,0.0100978
2.04879453e-05,1.48798,5.55627e-09,-3.89212e-06
2.05080307e-05,1.50159,-6.80634e-09,-1.66174e-07
2.05280646e-05,1.50212,2.95143e-08,3.30001
2.05480743e-05,1.4975,2.90267e-08,3.3
2.05681448e-05,1.49342,5.65244e-09,-1.08993e-06
2.05882157e-05,1.48983,5.61468e-09,2.57322e-06
2.06082266e-05,1.48668,5.45206e-09,6.49665e-05
2.06282715e-05,1.5049,-1.95508e-08,3.3
2.06482868e-05,1.49982,3.03492e-08,3.31198
2.06683654e-05,1.49551,5.6575e-09,3.3
2.0688371e-05,1.49173,5.64174e-09,-2.20026e-06
2.07083999e-05,1.48839,5.56737e-09,4.0071e-06
2.07284173e-05,1.49757,1.83034e-08,-2.42711e-07
2.0748499e-05,1.50228,4.87016e-08,3.3
2.07685758e-05,1.49773,-3.65665e-08,3.29999
2.07885932e-05,1.49373,5.65343e-09,1.41741e-05
2.08086724e-05,1.49019,5.61997e-09,-3.19072e-06
2.08286853e-05,1.48708,5.47431e-09,0.00683028
2.08487296e-05,1.50521,2.30898e-08,3.30001
2.08687952e-05,1.49999,2.27217e-08,3.3
2.08888422e-05,1.49576,-1.10124e-08,3.3
2.09089161e-05,1.49202,5.64387e-09,-4.56409e-08
2.09289723e-05,1.48873,5.57686e-09,-1.11669e-06
2.0949016e-05,1.49415,7.26496e-08,1.07384e-06
2.0969066e-05,1.50241,-4.21305e-08,3.3
2.09890738e-05,1.49796,-4.12007e-08,3.29999
2.10090968e-05,1.49401,5.65405e-09,0.823095
2.10291874e-05,1.49052,5.62452e-09,-4.09099e-06
2.10492116e-05,1.48746,5.49404e-09,3.419e-06
2.10692252e-05,1.50545,1.66606e-09,3.3
2.10892918e-05,1.50018,1.81118e-09,3.3
2.11093744e-05,1.496,1.9024e-09,3.3
2.11293933e-05,1.49233,5.64584e-09,5.40405e-06
2.1149429e-05,1.4891,5.58613e-09,4.91771e-06
2.11695051e-05,1.49096,6.87641e-06,5.55073e-07
2.11895373e-05,1.50252,-2.70899e-08,3.29959
2.12096042e-05,1.49814,-2.63699e-08,3.3
2.12296468e-05,1.49425,5.65509e-09,3.3
2.12496776e-05,1.49083,5.6286e-09,-4.79877e-06
2.12697565e-05,1.48781,5.51108e-09,8.53359e-06
2.12898023e-05,1.50528,-1.77795e-08,3.30001
2.1309853e-05,1.50033,2.82973e-08,3.3
2.13298762e-05,1.49623,2.77612e-08,3.29998
2.13498951e-05,1.49262,5.64788e-09,-1.02818e-06
2.1369901e-05,1.48944,5.59461e-09,-0.00259503
2.1389985e-05,1.48838,6.24094e-08,3.31119e-07
2.14100087e-05,1.5026,3.02422e-08,3.3
2.14300359e-05,1.4983,-1.84056e-08,3.3
2.14501006e-05,1.49448,5.65561e-09,3.3
2.14701385e-05,1.49111,5.6325e-09,5.21255e-06
2.14901487e-05,1.48815,5.52766e-09,-5.2656e-06
2.1510203e-05,1.50427,6.23003e-09,3.30001
2.15302996e-05,1.50038,-2.53693e-10,3.3
2.15503505e-05,1.49635,-1.27047e-10,3.29963
2.15704121e-05,1.4928,5.64941e-09,-3.43546e-05
2.15904507e-05,1.48968,5.6015e-09,1.92855e-06
2.16105222e-05,1.48692,5.39656e-09,5.54632e-07
2.16306068e-05,1.50272,-5.41227e-08,3.3
2.1650636e-05,1.49847,6.41005e-08,3.3
2.16706564e-05,1.49472,5.65628e-09,3.3
2.16906565e-05,1.49141,5.63573e-09,-8.06367e-07
2.17106827e-05,1.48849,5.54192e-09,-4.31286e-06
2.17307014e-05,1.50361,-2.36052e-08,0.355425
2.17507384e-05,1.50068,-6.45472e-08,3.29999
2.17707392e-05,1.4967,7.44599e-08,3.30001
2.17908043e-05,1.49319,5.6507e-09,-4.04518e-06
2.18108688e-05,1.4901,5.60825e-09,-3.86281e-06
2.18309075e-05,1.48737,5.42618e-09,-2.50617e-06
2.18509862e-05,1.50299,5.28988e-08,3.3
2.18710554e-05,1.49872,-4.05421e-08,3.3
2.18910967e-05,1.49501,5.65681e-09,3.3
2.19110973e-05,1.49175,5.63865e-09,-0.000366313
2.1931103e-05,1.48887,5.55501e-09,-8.29079e-07
2.19511264e-05,1.49962,-1.41676e-08,-5.63942e-07
2.19711774e-05,1.50084,5.39081e-08,3.3
2.19912521e-05,1.49691,-4.15688e-08,3.3
2.20112659e-05,1.49346,5.65206e-09,3.57807e-06
2.20313077e-05,1.49042,5.61466e-09,5.95208e-08
2.20513235e-05,1.48774,5.45288e-09,6.91059e-05
2.20713686e-05,1.50328,5.00895e-08,3.3
2.20914156e-05,1.49893,-3.79035e-08,3.31133
2.21114482e-05,1.49527,5.58588e-09,3.3
2.21315013e-05,1.49205,5.6413e-09,-1.10622e-06
2.21515738e-05,1.48921,5.56698e-09,3.7094e-06
2.21715832e-05,1.4958,3.92885e-08,-6.20186e-07
2.21915923e-05,1.50098,-3.48062e-08,3.3
2.22116676e-05,1.49711,4.52993e-08,3.3
2.22317194e-05,1.49371,5.6531e-09,1.87581e-05
2.22517971e-05,1.49071,5.61971e-09,8.26832e-06
2.2271798e-05,1.48807,5.47467e-09,0.00868608
2.22918493e-05,1.50358,4.96864e-08,3.30001
2.23118511e-05,1.49909,-3.7468e-08,3.3
2.2331868e-05,1.49549,4.77833e-08,3.3
2.23519147e-05,1.49232,5.64393e-09,-1.88196e-06
2.23720017e-05,1.48952,5.57756e-09,-2.74487e-06
2.23920352e-05,1.49236,4.11246e-06,4.34332e-07
2.24120412e-05,1.50117,5.39461e-08,3.3
2.2432122e-05,1.49737,5.29688e-08,3.30001
2.24521499e-05,1.49401,5.65402e-09,3.25005
2.2472196e-05,1.49105,5.62465e-09,-3.95395e-06
2.24922861e-05,1.48844,5.49475e-09,-5.83074e-06
2.25123621e-05,1.50372,-2.15717e-08,3.3
2.25324412e-05,1.49916,3.22697e-08,3.3
2.25525368e-05,1.49562,-2.03718e-08,3.3
2.25726205e-05,1.4925,5.64593e-09,-1.82657e-07
2.25926338e-05,1.48976,5.58574e-09,2.54712e-07
2.2612669e-05,1.48987,-1.3034e-08,-7.76462e-07
2.26326752e-05,1.50116,4.03768e-08,3.31263
2.26526932e-05,1.49745,3.95918e-08,3.3
2.26727687e-05,1.49415,5.65453e-09,3.3
2.26927983e-05,1.49125,5.62863e-09,1.00743e-06
2.27128412e-05,1.48869,5.51214e-09,-3.80643e-06
2.2732857e-05,1.50363,-4.14762e-08,3.3
2.27528837e-05,1.49948,5.14408e-08,3.3
2.27728947e-05,1.49598,-3.90523e-08,3.29997
2.27929781e-05,1.49289,5.64755e-09,4.81939e-06
2.28130096e-05,1.49017,5.59509e-09,0.00745506
2.28330997e-05,1.48777,5.37011e-09,-1.33745e-06
2.28531407e-05,1.50138,1.56327e-08,3.3
2.28731588e-05,1.49773,-4.10775e-09,3.3
2.28932351e-05,1.49446,5.65557e-09,3.3
2.29132698e-05,1.49159,5.63236e-09,-4.28159e-06
2.29332836e-05,1.48907,5.52823e-09,-4.84402e-06
2.29533015e-05,1.50242,-1.67423e-07,3.30002
2.29733327e-05,1.49962,4.67456e-08,3.3
2.29933777e-05,1.49617,-3.46438e-08,3.29894
2.30134692e-05,1.49312,5.64942e-09,-3.53155e-06
2.3033518e-05,1.49045,5.60247e-09,6.77122e-06
2.30535915e-05,1.48809,5.40111e-09,5.77976e-06
2.30736672e-05,1.50155,4.48431e-08,3.3
2.3093701e-05,1.49792,4.39739e-08,3.3
2.31137126e-05,1.49471,5.65592e-09,3.3
2.31337926e-05,1.49188,5.63572e-09,-5.51107e-07
2.31538353e-05,1.48938,5.54265e-09,-4.35176e-06
2.3173871e-05,1.50174,-5.02214e-09,-0.0153049
2.31938765e-05,1.49978,-4.20422e-08,3.3
2.32139582e-05,1.49637,-4.11112e-08,3.3
2.32339849e-05,1.49338,5.65061e-09,4.60631e-06
2.32540292e-05,1.49074,5.60887e-09,-6.0398e-06
2.32740899e-05,1.48842,5.42798e-09,6.49175e-06
2.32941118e-05,1.50172,3.9313e-08,3.3
2.33141428e-05,1.49807,-2.72197e-08,3.3
2.3334232e-05,1.4949,5.65601e-09,3.3
2.33542507e-05,1.49212,5.63869e-09,0.0023553
2.3374296e-05,1.48966,5.55586e-09,-5.0934e-06
2.33943091e-05,1.49776,-1.23301e-08,5.78871e-09
2.34143604e-05,1.4998,5.58963e-08,3.30001
2.34344285e-05,1.49646,5.4921e-08,3.30001
2.34544466e-05,1.49353,5.65188e-09,-1.94214e-06
2.34745226e-05,1.49093,5.61463e-09,2.11437e-06
2.34945281e-05,1.48866,5.45328e-09,-1.81821e-06
2.35145587e-05,1.50189,4.924e-08,3.30001
2.35346138e-05,1.49814,-3.70779e-08,3.29414
2.35546936e-05,1.49503,4.73511e-08,3.30001
2.35747738e-05,1.49228,5.64144e-09,-1.24983e-06
2.35948724e-05,1.48987,5.56669e-09,9.89535e-07
2.36149322e-05,1.49442,3.24202e-07,4.01814e-09
2.36350233e-05,1.4999,6.54023e-08,3.3
2.36550652e-05,1.49663,6.42268e-08,3.3
2.36751468e-05,1.49373,5.65292e-09,-1.26513e-05
2.36952109e-05,1.49117,5.61941e-09,-6.35996e-07
2.37152318e-05,1.48893,5.47349e-09,-0.00346289
2.37352944e-05,1.50219,-1.89135e-08,3.3
2.37553168e-05,1.49832,2.96737e-08,3.3
2.37753866e-05,1.49525,-1.77763e-08,3.3
2.37954377e-05,1.49255,5.64371e-09,-6.21494e-06
2.38155091e-05,1.49017,5.57646e-09,-7.39056e-06
2.38355544e-05,1.49169,1.55061e-05,-1.81554e-08
2.38555725e-05,1.50005,-3.01192e-08,3.3
2.38756703e-05,1.49682,-2.94059e-08,3.3
2.38957135e-05,1.49396,5.65391e-09,0.104219
2.39157397e-05,1.49145,5.62408e-09,-2.51293e-06
2.39358079e-05,1.48924,5.49258e-09,-1.03693e-06
2.39558319e-05,1.50239,6.65343e-08,3.30001
2.39759057e-05,1.49845,6.52765e-08,3.3
2.39959894e-05,1.49542,6.3779e-08,3.3
2.40160095e-05,1.49277,5.64591e-09,1.65827e-06
2.40360149e-05,1.49043,5.58593e-09,1.15817e-06
2.40560633e-05,1.49032,5.40805e-09,1.51735e-08
2.40760687e-05,1.5002,3.99891e-08,3.30477
2.40961518e-05,1.49703,3.92426e-08,3.3
2.41162098e-05,1.49421,5.65459e-09,3.3
2.41363065e-05,1.49172,5.62805e-09,-5.25344e-06
2.41563231e-05,1.48954,5.51067e-09,3.3766e-06
2.41763274e-05,1.5022,5.95813e-08,3.30001
2.41964193e-05,1.49861,5.81915e-08,3.3
2.42164655e-05,1.49563,-4.56215e-08,3.29997
2.4236485e-05,1.49302,5.64752e-09,3.70284e-07
2.42565244e-05,1.49071,5.59416e-09,0.000603196
2.42765513e-05,1.48868,5.36856e-09,5.43295e-06
2.42965859e-05,1.50023,4.84099e-08,3.30001
2.43166482e-05,1.49712,4.74549e-08,3.3
2.4336732e-05,1.49435,5.6551e-09,3.3
2.43568165e-05,1.4919,5.63181e-09,-1.1748e-06
2.43769164e-05,1.48975,5.5263e-09,-7.55661e-07
2.43969557e-05,1.5012,-5.73766e-08,3.30002
2.44170528e-05,1.49871,-4.15089e-08,3.3
2.44370879e-05,1.49578,5.1882e-08,3.29979
2.44570911e-05,1.49321,5.6487e-09,-1.89644e-05
2.44770911e-05,1.49094,5.60158e-09,-2.07959e-06
2.44970921e-05,1.48894,5.39846e-09,5.81496e-07
2.45171034e-05,1.50043,-5.46063e-08,3.3
2.45371399e-05,1.49734,6.45416e-08,3.3
2.45571543e-05,1.4946,5.65567e-09,3.3
2.457716e-05,1.4922,5.63569e-09,-4.79488e-06
2.45972314e-05,1.49007,5.54318e-09,-4.45991e-06
2.46172322e-05,1.50013,-5.16537e-10,-0.00218311
2.46372525e-05,1.49881,-4.67625e-08,3.3
2.46572581e-05,1.49593,5.70036e-08,3.3
2.46772633e-05,1.4934,5.65053e-09,-1.24132e-06
2.46973415e-05,1.49116,5.60933e-09,-9.23911e-07
2.47173441e-05,1.48919,5.43134e-09,-3.13006e-07
2.47373526e-05,1.50054,4.82927e-08,3.30001
2.47574095e-05,1.49741,4.7362e-08,3.30001
2.47774386e-05,1.49472,4.64519e-08,3.29997
2.47975008e-05,1.49235,5.63897e-09,1.00275e-05
2.48175885e-05,1.49026,5.55695e-09,1.99953e-07
2.48376544e-05,1.49617,4.44054e-08,5.94054e-09
2.4857732e-05,1.49903,-1.69175e-08,3.3
2.48778183e-05,1.49617,2.77814e-08,3.3
2.4897853e-05,1.49366,5.65158e-09,4.37718e-07
2.4917888e-05,1.49145,5.61498e-09,-2.14531e-06
2.49379032e-05,1.4895,5.45534e-09,1.16033e-06
2.4957926e-05,1.50075,4.90911e-08,3.3
2.49779805e-05,1.49751,4.82379e-08,3.30002
2.49979826e-05,1.49487,-3.59787e-08,3.3
2.50180704e-05,1.49253,5.64149e-09,8.03038e-07
2.50381551e-05,1.49048,5.56858e-09,9.29407e-07
2.50581929e-05,1.49301,3.39044e-06,-7.2287e-09
2.50782526e-05,1.49904,2.64415e-08,3.3
2.50983083e-05,1.49625,-1.47106e-08,3.29999
2.51183532e-05,1.49378,5.65242e-09,4.73746e-05
2.51384163e-05,1.4916,5.62004e-09,3.05644e-06
2.5158515e-05,1.48969,5.47602e-09,-0.001155
2.51785929e-05,1.50105,1.14082e-08,3.3
2.51986773e-05,1.49766,1.40846e-11,3.3
2.52187039e-05,1.49505,1.53179e-10,3.3
2.52387429e-05,1.49276,5.64387e-09,2.09579e-06
2.52587489e-05,1.49074,5.57816e-09,3.58854e-06
2.52787823e-05,1.4905,-8.59657e-08,1.55982e-07
2.52988048e-05,1.49922,3.5813e-08,3.30001
2.53188098e-05,1.49648,-2.39172e-08,3.3
2.5338832e-05,1.49404,5.65384e-09,3.30002
2.53588448e-05,1.49189,5.62507e-09,-5.9691e-07
2.53788806e-05,1.49,5.49831e-09,3.70475e-07
2.53989578e-05,1.50124,4.31728e-08,3.30001
2.54189684e-05,1.49785,-3.10548e-08,3.3
2.54390454e-05,1.49526,4.15008e-08,3.30001
2.54590626e-05,1.493,5.64632e-09,-8.61907e-07
2.54791606e-05,1.49099,5.58784e-09,9.62076e-07
2.54992232e-05,1.48923,5.34201e-09,1.22379e-06
2.55192998e-05,1.49931,-3.04555e-08,3.3
2.55393444e-05,1.49662,-2.96846e-08,3.3
2.55593543e-05,1.49421,5.65435e-09,3.3
2.55794388e-05,1.49209,5.62907e-09,3.50524e-06
2.55994725e-05,1.49023,5.51543e-09,3.18935e-06
2.5619473e-05,1.50092,-1.84503e-08,3.3
2.56395447e-05,1.49799,-2.1455e-08,3.3
2.56595673e-05,1.49545,-2.08643e-08,3.3
2.56795776e-05,1.49321,5.64765e-09,1.27958e-05
2.56996366e-05,1.49124,5.59645e-09,-5.34725e-07
2.5719675e-05,1.4895,5.37723e-09,3.51383e-06
2.57397647e-05,1.49936,5.32964e-08,3.3
2.57598241e-05,1.49671,-4.09535e-08,3.3
2.57798765e-05,1.49434,5.65507e-09,3.3
2.57999582e-05,1.49225,5.63269e-09,-9.31833e-07
2.58200169e-05,1.49042,5.53074e-09,2.21414e-06
2.58400572e-05,1.49933,-1.50468e-07,3.30003
2.5860114e-05,1.49806,-1.83945e-08,3.29999
2.58801672e-05,1.49556,-1.79222e-08,3.30001
2.59001707e-05,1.49336,5.64914e-09,3.58782e-06
2.59202192e-05,1.49142,5.60321e-09,-7.53861e-06
2.59403086e-05,1.48971,5.40525e-09,6.67906e-06
2.59603425e-05,1.49946,3.06456e-08,3.3
2.59804044e-05,1.49682,3.00871e-08,3.3
2.60004076e-05,1.49449,5.6645e-09,3.3
2.60204267e-05,1.49245,5.63619e-09,-7.78483e-07
2.60404578e-05,1.49064,5.5459e-09,8.53912e-06
2.60604766e-05,1.49814,-1.16406e-10,-4.6011e-08
2.60805145e-05,1.4981,4.25198e-08,3.30001
2.61005904e-05,1.49564,-3.05603e-08,3.29999
2.612067e-05,1.49347,5.65028e-09,7.73004e-07
2.61407431e-05,1.49156,5.60981e-09,-2.21848e-06
2.61607723e-05,1.48989,5.4335e-09,2.29301e-06
2.61808594e-05,1.49949,5.98428e-08,3.3
2.62008996e-05,1.49682,-4.73663e-08,3.3
2.62209559e-05,1.49453,5.75006e-08,3.30008
2.62409718e-05,1.49253,5.63907e-09,-5.82926e-06
2.6260986e-05,1.49076,5.55877e-09,2.74175e-06
2.62810143e-05,1.49468,7.75097e-07,1.50352e-09
2.63010166e-05,1.49815,5.58805e-08,3.3
2.63210395e-05,1.49574,-4.36013e-08,3.3
2.63410551e-05,1.49362,5.6521e-09,5.39522e-06
2.63611523e-05,1.49174,5.61628e-09,3.6557e-07
2.6381213e-05,1.49008,5.46064e-09,-8.70297e-07
2.64012842e-05,1.49987,-5.58126e-08,3.3
2.64213592e-05,1.49704,-5.45565e-08,3.3
2.64414508e-05,1.49477,6.4457e-08,3.3
2.6461531e-05,1.49278,5.64179e-09,-6.23758e-06
2.64815832e-05,1.49103,5.56947e-09,-6.75377e-06
2.65016429e-05,1.49215,1.05955e-08,4.70933e-08
2.6521738e-05,1.49821,3.29516e-08,3.3
2.65417988e-05,1.49584,-2.11317e-08,3.3
2.65618022e-05,1.49375,5.65277e-09,1.67778e-05
2.65818295e-05,1.49191,5.62064e-09,-4.8506e-05
2.66018606e-05,1.49028,5.48016e-09,-1.34209e-07
2.66219156e-05,1.50008,-4.98323e-08,3.3
2.66419753e-05,1.49712,-4.8646e-08,3.3
2.66620641e-05,1.4949,5.8659e-08,3.3
2.66821367e-05,1.49293,5.64378e-09,6.23187e-06
2.67021829e-05,1.49121,5.5797e-09,6.81617e-06
2.67222068e-05,1.48969,5.31007e-09,-8.44542e-06
2.67422298e-05,1.49845,4.76534e-08,3.30001
2.67622541e-05,1.49612,4.68116e-08,3.30002
2.67822765e-05,1.49404,5.65368e-09,3.3
2.68023168e-05,1.4922,5.62552e-09,2.03008e-06
2.68223595e-05,1.49059,5.50037e-09,-4.25631e-06
2.68424243e-05,1.50023,-1.99192e-08,3.3
2.68624272e-05,1.49733,3.06446e-08,3.3
2.68824673e-05,1.49513,-1.87307e-08,3.3
2.69025476e-05,1.49319,5.64602e-09,-5.00669e-06
2.69226422e-05,1.49147,5.58886e-09,6.22727e-06
2.69427196e-05,1.48997,5.34597e-09,-4.35681e-06
2.69627569e-05,1.49857,-3.45034e-08,3.3
2.69828007e-05,1.49627,4.49091e-08,3.30001
2.70028987e-05,1.49421,5.65416e-09,3.3
2.70229123e-05,1.4924,5.62948e-09,6.38801e-07
2.70429449e-05,1.49081,5.51727e-09,-3.71846e-07
2.70629807e-05,1.49988,4.34609e-08,3.30001
2.70829949e-05,1.49738,4.52633e-08,3.3
2.7103035e-05,1.49521,-3.31167e-08,3.3
2.71230463e-05,1.49331,5.64787e-09,2.63824e-05
2.71430598e-05,1.49163,5.59738e-09,-1.53052e-06
2.71631357e-05,1.49015,5.38144e-09,-8.33525e-07
2.71831541e-05,1.49858,3.33483e-08,3.3
2.72031972e-05,1.49632,3.27344e-08,3.3
2.72232209e-05,1.4943,5.65532e-09,3.3
2.72433186e-05,1.49252,5.63343e-09,-4.48134e-06
2.72633488e-05,1.49096,5.53409e-09,-2.68748e-06
2.72833835e-05,1.49741,-9.04714e-05,3.30008
2.73034366e-05,1.49749,3.99493e-08,3.30004
2.7323506e-05,1.49535,-2.7996e-08,3.3
2.7343553e-05,1.49347,5.6495e-09,9.08149e-08
2.73636247e-05,1.49181,5.60446e-09,2.68918e-07
2.73837206e-05,1.49035,5.41152e-09,-3.85077e-07
2.74037729e-05,1.49866,6.06497e-08,3.3
2.74238092e-05,1.4964,5.94935e-08,3.3
2.74438735e-05,1.49441,5.82584e-08,3.3
2.74639104e-05,1.49267,5.63639e-09,6.70462e-06
2.74839792e-05,1.49113,5.54787e-09,2.13297e-05
2.75040369e-05,1.49689,1.65913e-07,2.51952e-09
2.75240464e-05,1.49756,4.6907e-08,3.30001
2.75440595e-05,1.49546,-3.47585e-08,3.3
2.75640831e-05,1.49361,5.65063e-09,-1.07838e-06
2.75841419e-05,1.49197,5.61087e-09,-3.65284e-06
2.76041931e-05,1.49054,5.43883e-09,-3.539e-06
2.76242714e-05,1.49869,3.24077e-08,3.3
2.76443349e-05,1.49637,-2.05375e-08,3.3
2.76644149e-05,1.49442,-1.99272e-08,3.30008
2.76844827e-05,1.49271,5.63905e-09,5.64815e-06
2.77045274e-05,1.49121,5.5597e-09,-6.42633e-06
2.77245434e-05,1.49367,4.85603e-05,2.64698e-08
2.77445501e-05,1.49754,-4.78112e-08,3.3
2.77645738e-05,1.49549,5.80954e-08,3.3
2.77846026e-05,1.49367,5.65183e-09,3.70779e-06
2.78046605e-05,1.49207,5.61662e-09,-3.39702e-06
2.78246828e-05,1.49067,5.46343e-09,-3.75648e-06
2.78446899e-05,1.49902,-4.17359e-08,3.30053
2.78647512e-05,1.49654,5.20512e-08,3.30001
2.78847917e-05,1.49462,5.10233e-08,3.30001
2.79048459e-05,1.49293,5.64207e-09,5.72173e-06
2.79249173e-05,1.49144,5.57188e-09,-4.12578e-06
2.79449522e-05,1.49208,5.35156e-09,1.37823e-08
2.79649882e-05,1.49763,-2.07402e-08,3.3
2.79850588e-05,1.49561,3.15223e-08,3.3
2.8005077e-05,1.49382,5.65271e-09,-9.55509e-05
2.80251191e-05,1.49225,5.62204e-09,0.000170979
2.80451608e-05,1.49086,5.48571e-09,-1.24395e-06
2.80651668e-05,1.49913,3.38003e-08,3.30001
2.80852416e-05,1.49654,-2.1933e-08,3.3
2.81053001e-05,1.49465,-2.12666e-08,3.3
2.81253935e-05,1.49299,5.64426e-09,-6.27482e-06
2.81454575e-05,1.49153,5.58185e-09,-6.72222e-06
2.81655244e-05,1.49025,5.31935e-09,7.17319e-06
2.81855359e-05,1.49767,-2.87838e-08,3.3
2.82055414e-05,1.49569,-2.80568e-08,3.30023
2.82256209e-05,1.49393,5.6535e-09,3.3
2.82456838e-05,1.49238,5.62657e-09,-1.17716e-06
2.82657169e-05,1.49101,5.5053e-09,-2.08813e-06
2.8285741e-05,1.49914,-1.09881e-08,3.30001
2.83058298e-05,1.49675,2.18729e-08,3.3
2.83258641e-05,1.49488,2.14954e-08,3.3
2.83458699e-05,1.49323,5.64639e-09,-3.6889e-06
2.83658845e-05,1.49179,5.59131e-09,-3.37628e-06
2.8385898e-05,1.49051,5.35832e-09,0.00254931
2.8405906e-05,1.4978,5.56838e-08,3.3
2.84259594e-05,1.49585,5.45201e-08,3.3
2.84460431e-05,1.4941,5.65452e-09,3.3
2.84661008e-05,1.49257,5.63107e-09,2.76767e-06
2.84861628e-05,1.49121,5.52348e-09,3.14166e-06
2.85062003e-05,1.4984,-4.70733e-08,3.30001
2.85262651e-05,1.49685,-4.23786e-08,3.3
2.85462905e-05,1.49501,5.26748e-08,3.3
2.85663213e-05,1.49339,5.64804e-09,0.000577468
2.85864106e-05,1.49195,5.59942e-09,-1.85407e-06
2.86064273e-05,1.4907,5.39151e-09,4.38678e-06
2.86264374e-05,1.49791,3.98604e-08,3.3
2.86464986e-05,1.49597,3.90987e-08,3.3
2.86665275e-05,1.49425,3.83001e-08,3.3
2.86865914e-05,1.49273,5.63454e-09,1.32638e-06
2.87066327e-05,1.4914,5.53913e-09,-8.19057e-07
2.87266687e-05,1.49836,6.84615e-08,3.29145
2.87467161e-05,1.49696,3.5245e-08,3.30258
2.87667376e-05,1.49514,-2.33364e-08,3.3
2.87867762e-05,1.49354,5.64966e-09,7.07193e-07
2.88068368e-05,1.49213,5.60673e-09,2.26128e-06
2.88269155e-05,1.49088,5.42156e-09,1.15313e-06
2.88469488e-05,1.49795,6.64462e-08,3.30001
2.8867031e-05,1.49599,6.51163e-08,3.3
2.88871259e-05,1.4943,6.367e-08,3.3
2.89071564e-05,1.49281,5.6374e-09,-7.27121e-06
2.89271858e-05,1.49151,5.55213e-09,0.00128718
2.89472656e-05,1.49503,2.84734e-06,-2.08373e-09
2.89673042e-05,1.497,4.07267e-08,3.30001
2.89873711e-05,1.49521,4.00389e-08,3.30001
2.90074122e-05,1.49363,5.65076e-09,-8.76965e-08
2.90274953e-05,1.49224,5.61252e-09,2.83197e-06
2.90475072e-05,1.49102,5.44613e-09,5.19509e-06
