# campaign: devchar-passives (capacitor C-V curves)
# generated_utc: 2026-07-31T03:36:45Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: sim/devchar-passives/tb_cap_cv.sp
# corners: mimcap_{typical,ff,ss} + moscap_{typical,ff,ss} (swept together) x temp{-40,27,125}C; C-V sweep 0..3.63V covers the control range at every supply corner
device,corner_section,temp_c,v_v,c_f,density_ff_um2
cap_mim_1f5fF,typical,27,1.2932,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,1.4747,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,1.6562,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,1.8377,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,2.0192,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,2.2007,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,2.3822,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,2.5637,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,2.7452,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,2.9267,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,3.1082,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,3.2897,1.36859e-12,1.5207
cap_mim_1f5fF,typical,27,3.4712,1.36859e-12,1.5207
cap_mim_1f5fF,typical,125,0.0227,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,0.2042,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,0.3857,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,0.5672,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,0.7487,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,0.9302,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,1.1117,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,1.2932,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,1.4747,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,1.6562,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,1.8377,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,2.0192,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,2.2007,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,2.3822,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,2.5637,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,2.7452,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,2.9267,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,3.1082,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,3.2897,1.37309e-12,1.5257
cap_mim_1f5fF,typical,125,3.4712,1.37309e-12,1.5257
cap_mim_2f0_m2m3_noshield,ff,-40,0.0227,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,0.2042,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,0.3857,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,0.5672,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,0.7487,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,0.9302,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,1.1117,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,1.2932,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,1.4747,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,1.6562,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,1.8377,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,2.0192,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,2.2007,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,2.3822,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,2.5637,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,2.7452,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,2.9267,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,3.1082,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,3.2897,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,-40,3.4712,1.6357e-12,1.8174
cap_mim_2f0_m2m3_noshield,ff,27,0.0227,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,0.2042,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,0.3857,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,0.5672,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,0.7487,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,0.9302,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,1.1117,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,1.2932,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,1.4747,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,1.6562,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,1.8377,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,2.0192,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,2.2007,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,2.3822,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,2.5637,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,2.7452,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,2.9267,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,3.1082,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,3.2897,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,27,3.4712,1.63768e-12,1.8196
cap_mim_2f0_m2m3_noshield,ff,125,0.0227,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,0.2042,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,0.3857,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,0.5672,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,0.7487,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,0.9302,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,1.1117,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,1.2932,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,1.4747,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,1.6562,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,1.8377,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,2.0192,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,2.2007,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,2.3822,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,2.5637,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,2.7452,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,2.9267,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,3.1082,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,3.2897,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ff,125,3.4712,1.63912e-12,1.8212
cap_mim_2f0_m2m3_noshield,ss,-40,0.0227,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,0.2042,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,0.3857,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,0.5672,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,0.7487,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,0.9302,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,1.1117,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,1.2932,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,1.4747,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,1.6562,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,1.8377,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,2.0192,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,2.2007,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,2.3822,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,2.5637,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,2.7452,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,2.9267,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,3.1082,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,3.2897,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,-40,3.4712,1.99919e-12,2.2213
cap_mim_2f0_m2m3_noshield,ss,27,0.0227,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,0.2042,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,0.3857,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,0.5672,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,0.7487,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,0.9302,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,1.1117,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,1.2932,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,1.4747,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,1.6562,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,1.8377,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,2.0192,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,2.2007,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,2.3822,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,2.5637,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,2.7452,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,2.9267,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,3.1082,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,3.2897,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,27,3.4712,2.00161e-12,2.2240
cap_mim_2f0_m2m3_noshield,ss,125,0.0227,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,0.2042,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,0.3857,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,0.5672,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,0.7487,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,0.9302,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,1.1117,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,1.2932,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,1.4747,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,1.6562,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,1.8377,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,2.0192,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,2.2007,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,2.3822,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,2.5637,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,2.7452,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,2.9267,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,3.1082,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,3.2897,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,ss,125,3.4712,2.00337e-12,2.2260
cap_mim_2f0_m2m3_noshield,typical,-40,0.0227,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,0.2042,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,0.3857,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,0.5672,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,0.7487,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,0.9302,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,1.1117,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,1.2932,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,1.4747,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,1.6562,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,1.8377,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,2.0192,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,2.2007,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,2.3822,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,2.5637,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,2.7452,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,2.9267,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,3.1082,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,3.2897,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,-40,3.4712,1.81744e-12,2.0194
cap_mim_2f0_m2m3_noshield,typical,27,0.0227,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,0.2042,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,0.3857,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,0.5672,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,0.7487,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,0.9302,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,1.1117,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,1.2932,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,1.4747,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,1.6562,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,1.8377,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,2.0192,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,2.2007,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,2.3822,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,2.5637,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,2.7452,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,2.9267,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,3.1082,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,3.2897,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,27,3.4712,1.81965e-12,2.0218
cap_mim_2f0_m2m3_noshield,typical,125,0.0227,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,0.2042,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,0.3857,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,0.5672,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,0.7487,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,0.9302,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,1.1117,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,1.2932,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,1.4747,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,1.6562,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,1.8377,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,2.0192,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,2.2007,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,2.3822,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,2.5637,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,2.7452,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,2.9267,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,3.1082,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,3.2897,1.82124e-12,2.0236
cap_mim_2f0_m2m3_noshield,typical,125,3.4712,1.82124e-12,2.0236
cap_mim_2f0fF,ff,-40,0.0227,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,0.2042,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,0.3857,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,0.5672,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,0.7487,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,0.9302,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,1.1117,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,1.2932,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,1.4747,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,1.6562,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,1.8377,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,2.0192,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,2.2007,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,2.3822,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,2.5637,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,2.7452,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,2.9267,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,3.1082,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,3.2897,1.6357e-12,1.8174
cap_mim_2f0fF,ff,-40,3.4712,1.6357e-12,1.8174
cap_mim_2f0fF,ff,27,0.0227,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,0.2042,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,0.3857,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,0.5672,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,0.7487,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,0.9302,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,1.1117,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,1.2932,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,1.4747,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,1.6562,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,1.8377,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,2.0192,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,2.2007,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,2.3822,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,2.5637,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,2.7452,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,2.9267,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,3.1082,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,3.2897,1.63768e-12,1.8196
cap_mim_2f0fF,ff,27,3.4712,1.63768e-12,1.8196
cap_mim_2f0fF,ff,125,0.0227,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,0.2042,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,0.3857,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,0.5672,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,0.7487,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,0.9302,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,1.1117,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,1.2932,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,1.4747,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,1.6562,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,1.8377,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,2.0192,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,2.2007,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,2.3822,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,2.5637,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,2.7452,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,2.9267,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,3.1082,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,3.2897,1.63912e-12,1.8212
cap_mim_2f0fF,ff,125,3.4712,1.63912e-12,1.8212
cap_mim_2f0fF,ss,-40,0.0227,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,0.2042,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,0.3857,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,0.5672,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,0.7487,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,0.9302,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,1.1117,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,1.2932,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,1.4747,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,1.6562,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,1.8377,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,2.0192,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,2.2007,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,2.3822,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,2.5637,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,2.7452,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,2.9267,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,3.1082,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,3.2897,1.99919e-12,2.2213
cap_mim_2f0fF,ss,-40,3.4712,1.99919e-12,2.2213
cap_mim_2f0fF,ss,27,0.0227,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,0.2042,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,0.3857,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,0.5672,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,0.7487,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,0.9302,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,1.1117,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,1.2932,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,1.4747,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,1.6562,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,1.8377,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,2.0192,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,2.2007,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,2.3822,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,2.5637,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,2.7452,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,2.9267,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,3.1082,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,3.2897,2.00161e-12,2.2240
cap_mim_2f0fF,ss,27,3.4712,2.00161e-12,2.2240
cap_mim_2f0fF,ss,125,0.0227,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,0.2042,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,0.3857,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,0.5672,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,0.7487,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,0.9302,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,1.1117,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,1.2932,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,1.4747,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,1.6562,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,1.8377,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,2.0192,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,2.2007,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,2.3822,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,2.5637,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,2.7452,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,2.9267,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,3.1082,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,3.2897,2.00337e-12,2.2260
cap_mim_2f0fF,ss,125,3.4712,2.00337e-12,2.2260
cap_mim_2f0fF,typical,-40,0.0227,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,0.2042,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,0.3857,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,0.5672,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,0.7487,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,0.9302,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,1.1117,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,1.2932,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,1.4747,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,1.6562,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,1.8377,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,2.0192,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,2.2007,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,2.3822,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,2.5637,1.81744e-12,2.0194
cap_mim_2f0fF,typical,-40,2.7452,1.81744e-12,2.0194
