corner,temp_c,vdd,band,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,sw1hi,sw1lo,sw7hi,sw7lo,k1,k2,k3,k4,k5,k6,k7,kvco_min,kvco_max,kvco_mean,kvco_over_f_max,fine_ratio,verdict
fs,27.0,3.3,band7,fs_27c_3.30v_band7,2.67678e-08,2.15767e-08,1.78575e-08,1.51433e-08,1.3109e-08,1.15447e-08,1.03189e-08,149433000.0,185385000.0,223996000.0,264143000.0,305133000.0,346480000.0,387640000.0,0.000254425,0.000303602,0.000351993,0.000404965,0.000453876,0.000505006,0.000555045,3.33957,-0.0363482,3.35476,-0.0482763,119840000.00000003,124271666.66666667,131263333.33333331,135228333.3333333,137228333.33333337,137511666.66666666,137199999.99999988,119840000.00000003,137511666.66666666,132337222.22222221,0.8019647601266121,2.5940722598087436,PASS
fs,27.0,3.63,band0,fs_27c_3.63v_band0,1.06581e-06,8.8761e-07,7.55202e-07,6.55145e-07,5.78048e-07,5.15611e-07,4.6533e-07,3753010.0,4506480.0,5296590.0,6105520.0,6919840.0,7757780.0,8596050.0,5.29e-05,5.67548e-05,6.26837e-05,6.80972e-05,7.32977e-05,7.85131e-05,8.41194e-05,3.69888,-0.0571798,3.72059,-0.0526883,2511566.6666666674,2572633.3333333335,2665066.666666666,2705416.666666666,2753766.6666666674,2793683.333333333,2794233.3333333307,2511566.6666666674,2794233.3333333307,2690577.7777777775,0.6692139553762626,2.2904415389247563,PASS
fs,27.0,3.63,band1,fs_27c_3.63v_band1,6.66659e-07,5.54761e-07,4.71364e-07,4.08302e-07,3.60068e-07,3.20788e-07,2.89361e-07,6000070.0,7210310.0,8486010.0,9796660.0,11109000.0,12469300.0,13823600.0,6.14373e-05,6.81428e-05,7.4437e-05,8.09169e-05,8.9095e-05,9.7193e-05,0.000105275,3.71929,-0.0811869,3.72351,-0.0911145,4034133.3333333344,4143233.3333333335,4310583.333333333,4371649.999999999,4454400.000000001,4524333.333333333,4514333.333333329,4034133.3333333344,4524333.333333333,4346405.555555555,0.6723477114989216,2.3039064544246983,PASS
fs,27.0,3.63,band2,fs_27c_3.63v_band2,4.02017e-07,3.34046e-07,2.83414e-07,2.45301e-07,2.15606e-07,1.91804e-07,1.72529e-07,9949830.0,11974400.0,14113600.0,16306500.0,18552400.0,20854600.0,23184500.0,6.96769e-05,7.6988e-05,8.60675e-05,9.5083e-05,0.000103323,0.000112496,0.000122062,3.72973,-0.0864893,3.79888,-0.128706,6748566.666666668,6939616.666666667,7220166.666666666,7397999.999999999,7580166.666666668,7720166.666666665,7766333.3333333265,6748566.666666668,7766333.3333333265,7352594.444444443,0.6782594945508283,2.3301403139551127,PASS
fs,27.0,3.63,band3,fs_27c_3.63v_band3,2.49563e-07,2.0677e-07,1.75068e-07,1.51045e-07,1.32378e-07,1.17549e-07,1.05544e-07,16028000.0,19345200.0,22848200.0,26482100.0,30216600.0,34028200.0,37899000.0,8.79829e-05,9.92393e-05,0.000111588,0.000123629,0.00013747,0.000149765,0.000163419,3.74098,-0.108924,3.7748,-0.161036,11057333.333333336,11367000.0,11894833.333333332,12280666.666666664,12576833.333333336,12803999.999999998,12902666.666666655,11057333.333333336,12902666.666666655,12150555.555555554,0.689876050245404,2.364549538307961,PASS
fs,27.0,3.63,band4,fs_27c_3.63v_band4,1.47104e-07,1.21498e-07,1.02557e-07,8.82861e-08,7.70607e-08,6.82779e-08,6.11456e-08,27191700.0,32922400.0,39002800.0,45307300.0,51907200.0,58584100.0,65417600.0,9.74336e-05,0.000110111,0.000125033,0.000140947,0.000155299,0.000169482,0.000185685,3.78425,-0.155597,3.77235,-0.159062,19102333.333333336,19685166.666666668,20641499.999999996,21507333.33333333,22128000.000000004,22517333.33333333,22778333.333333313,19102333.333333336,22778333.333333313,21236611.11111111,0.7025060343168443,2.405792944170464,PASS
fs,27.0,3.63,band5,fs_27c_3.63v_band5,8.98476e-08,7.37905e-08,6.1977e-08,5.30742e-08,4.61628e-08,4.06828e-08,3.62742e-08,44519800.0,54207500.0,64540100.0,75366200.0,86649900.0,98321700.0,110271000.0,0.000130869,0.000151252,0.00017242,0.000194973,0.000216562,0.000239569,0.000263445,3.70669,-0.120927,3.75914,-0.149726,32292333.33333334,33367166.666666668,35264499.99999999,36849666.666666664,38259166.66666667,39368499.99999999,39830999.99999996,32292333.33333334,39830999.99999996,36528444.44444444,0.725347673020394,2.4768979195773566,PASS
fs,27.0,3.63,band6,fs_27c_3.63v_band6,5.21164e-08,4.25388e-08,3.54928e-08,3.0203e-08,2.61284e-08,2.29106e-08,2.03262e-08,76751300.0,94031800.0,112699000.0,132437000.0,153090000.0,174592000.0,196790000.0,0.00018404,0.000214127,0.000246117,0.00027948,0.00031188,0.000347823,0.000381776,3.66268,-0.0844228,3.72656,-0.148319,57601666.66666668,59912833.333333336,64008666.66666666,67318333.33333333,70258333.33333334,72833333.33333333,73993333.33333327,57601666.66666668,73993333.33333327,66688166.66666666,0.7504976028636215,2.5639956587054553,PASS
fs,27.0,3.63,band7,fs_27c_3.63v_band7,3.07908e-08,2.49244e-08,2.06496e-08,1.74818e-08,1.5077e-08,1.32135e-08,1.17388e-08,129909000.0,160486000.0,193708000.0,228809000.0,265305000.0,302721000.0,340749000.0,0.000268287,0.000318651,0.000367881,0.00042014,0.000472747,0.000525323,0.000579007,3.66075,-0.0328845,3.67664,-0.046593,101923333.33333336,106331666.66666667,113871666.66666666,119328333.33333331,123186666.6666667,125739999.99999999,126759999.99999988,101923333.33333336,126759999.99999988,117133333.33333331,0.7845748434160325,2.6229822414151442,PASS
fs,125.0,2.97,band0,fs_125c_2.97v_band0,8.29488e-07,6.88167e-07,5.84088e-07,5.04329e-07,4.43022e-07,3.93811e-07,3.53683e-07,4822250.0,5812540.0,6848290.0,7931330.0,9028900.0,10157200.0,11309500.0,5.73923e-05,6.28622e-05,6.86864e-05,7.38377e-05,7.94884e-05,8.59632e-05,9.19981e-05,3.05057,-0.0612873,3.06204,-0.0699012,3300966.6666666674,3376733.3333333335,3531316.666666666,3634349.9999999995,3709783.333333334,3800999.9999999995,3840999.9999999967,3300966.6666666674,3840999.9999999967,3604027.777777777,0.6845283149290616,2.3452745087873916,PASS
fs,125.0,2.97,band1,fs_125c_2.97v_band1,5.06869e-07,4.20014e-07,3.55415e-07,3.06585e-07,2.6904e-07,2.38857e-07,2.1432e-07,7891590.0,9523480.0,11254400.0,13047000.0,14867700.0,16746400.0,18663700.0,6.69999e-05,7.47926e-05,8.19485e-05,9.04741e-05,9.80779e-05,0.000105623,0.000114884,3.06258,-0.111739,3.07197,-0.118756,5439633.333333335,5604683.333333334,5872533.333333332,6022166.666666666,6165666.666666668,6326666.666666666,6390999.999999994,5439633.333333335,6390999.999999994,5984505.555555555,0.6892949751993369,2.36501136019484,PASS
fs,125.0,2.97,band2,fs_125c_2.97v_band2,3.03772e-07,2.50836e-07,2.11539e-07,1.82008e-07,1.58951e-07,1.40544e-07,1.25851e-07,13167800.0,15946700.0,18909100.0,21977000.0,25165000.0,28460900.0,31783600.0,7.46732e-05,8.39933e-05,9.30597e-05,0.000102353,0.000112125,0.000122395,0.00013245,3.08782,-0.120407,3.09455,-0.119435,9263000.000000002,9568833.333333334,10050499.999999998,10426499.999999998,10806500.000000002,11030999.999999998,11075666.666666657,9263000.000000002,11075666.666666657,10342111.11111111,0.7034584364890112,2.4137365391333403,PASS
fs,125.0,2.97,band3,fs_125c_2.97v_band3,1.82876e-07,1.5033e-07,1.26363e-07,1.08226e-07,9.42529e-08,8.30633e-08,7.40692e-08,21872800.0,26608200.0,31655000.0,36959700.0,42439000.0,48156000.0,54003500.0,9.48519e-05,0.000107689,0.000121245,0.000134637,0.000149226,0.000163575,0.000177628,3.05763,-0.0991927,3.11355,-0.147781,15784666.66666667,16303666.666666668,17252499.999999996,17973333.333333332,18660500.000000004,19274166.666666664,19491666.66666665,15784666.66666667,19491666.66666665,17850388.888888888,0.7216573400143863,2.468979737390732,PASS
fs,125.0,2.97,band4,fs_125c_2.97v_band4,1.03014e-07,8.43131e-08,7.05813e-08,6.02319e-08,5.22345e-08,4.589e-08,4.07881e-08,38829600.0,47442200.0,56672300.0,66410000.0,76577700.0,87165000.0,98067800.0,0.000106415,0.000120848,0.000136507,0.000151858,0.000168945,0.000185375,0.000202119,3.08574,-0.116861,3.07342,-0.15996,28708666.66666667,29737833.333333336,31612999.999999996,33175666.66666666,34591666.66666667,35816833.33333333,36342666.666666634,28708666.66666667,36342666.666666634,32910111.111111104,0.7393500491034333,2.525593876836228,PASS
fs,125.0,2.97,band5,fs_125c_2.97v_band5,6.05154e-08,4.92191e-08,4.09556e-08,3.47862e-08,3.00646e-08,2.63787e-08,2.34446e-08,66098900.0,81269200.0,97666700.0,114988000.0,133047000.0,151638000.0,170615000.0,0.00014443,0.000167937,0.000191036,0.000214606,0.000240051,0.000264931,0.000289797,2.99299,-0.0389733,3.00448,-0.0852978,50567666.66666668,52613000.0,56197999.99999999,58967166.66666666,61083333.33333334,62613333.33333332,63256666.66666661,50567666.66666668,63256666.66666661,58064499.99999999,0.7650303812418464,2.581207856711685,PASS
fs,125.0,2.97,band6,fs_125c_2.97v_band6,3.44142e-08,2.78487e-08,2.31433e-08,1.9704e-08,1.71146e-08,1.51235e-08,1.35587e-08,116231000.0,143633000.0,172836000.0,203005000.0,233719000.0,264488000.0,295014000.0,0.000200744,0.000235678,0.000269955,0.000305913,0.000341785,0.000377835,0.000412231,3.0015,-0.0321013,3.0151,-0.0435109,91340000.00000001,94341666.66666667,98953333.33333331,101471666.66666666,102471666.66666669,102158333.33333331,101753333.33333324,91340000.00000001,102471666.66666669,99323888.88888888,0.7858488699228262,2.5381696793454416,PASS
fs,125.0,2.97,band7,fs_125c_2.97v_band7,1.98004e-08,1.61639e-08,1.36039e-08,1.17535e-08,1.03738e-08,9.31683e-09,8.48701e-09,202017000.0,247465000.0,294032000.0,340325000.0,385587000.0,429331000.0,471308000.0,0.00029774,0.000349028,0.000401598,0.000453335,0.000505311,0.000556877,0.000608206,3.01122,-0.0406197,3.02534,-0.0511099,151493333.33333337,153358333.33333334,154766666.66666666,152591666.66666666,148343333.33333337,142868333.3333333,139923333.3333332,139923333.3333332,154766666.66666666,149606111.11111107,0.749903885976593,2.333011578233515,PASS
fs,125.0,3.3,band0,fs_125c_3.30v_band0,9.17382e-07,7.64307e-07,6.50185e-07,5.6432e-07,4.97102e-07,4.42355e-07,3.99068e-07,4360230.0,5233500.0,6152090.0,7088180.0,8046640.0,9042510.0,10023300.0,6.17857e-05,6.70044e-05,7.30528e-05,7.86131e-05,8.51587e-05,9.12433e-05,9.66848e-05,3.38419,-0.0561431,3.39665,-0.0901697,2910900.0000000005,2986433.3333333335,3091133.333333333,3157583.333333333,3257216.6666666674,3294433.333333333,3269299.999999997,2910900.0000000005,3294433.333333333,3146149.9999999995,0.6676023971212529,2.298800751336512,PASS
fs,125.0,3.3,band1,fs_125c_3.30v_band1,5.65344e-07,4.70541e-07,3.99652e-07,3.45927e-07,3.04393e-07,2.70629e-07,2.43461e-07,7075340.0,8500850.0,10008700.0,11563100.0,13140900.0,14780400.0,16429800.0,7.22835e-05,7.88719e-05,8.68907e-05,9.46389e-05,0.000103041,0.000111339,0.000120071,3.38325,-0.0734003,3.42533,-0.122655,4751700.000000001,4888933.333333334,5103749.999999999,5220333.333333333,5362166.666666668,5481499.999999999,5497999.999999995,4751700.000000001,5497999.999999995,5196922.222222221,0.6715861004559499,2.322121622423799,PASS
fs,125.0,3.3,band2,fs_125c_3.30v_band2,3.41069e-07,2.82883e-07,2.39793e-07,2.07072e-07,1.81583e-07,1.61019e-07,1.4461e-07,11727800.0,14140100.0,16681100.0,19317000.0,22028500.0,24841700.0,27660600.0,7.99947e-05,8.9443e-05,9.8668e-05,0.000107567,0.000118904,0.000127866,0.000138779,3.40561,-0.101991,3.42605,-0.127638,8041000.000000002,8255500.0,8628166.666666666,8912333.333333332,9207833.333333336,9386833.333333332,9396333.333333325,8041000.000000002,9396333.333333325,8851555.555555554,0.685635839628916,2.358549770630468,PASS
fs,125.0,3.3,band3,fs_125c_3.30v_band3,2.07506e-07,1.71631e-07,1.44939e-07,1.24675e-07,1.09004e-07,9.64378e-08,8.62531e-08,19276600.0,23305800.0,27597900.0,32083300.0,36696100.0,41477500.0,46375100.0,0.000100623,0.000113932,0.000127611,0.000141586,0.000155842,0.000170559,0.000185333,3.40454,-0.115526,3.45765,-0.155521,13430666.66666667,13868833.333333334,14629166.666666664,15163666.666666664,15657000.000000004,16131666.666666664,16325333.333333319,13430666.66666667,16325333.333333319,15054722.22222222,0.6967342096981143,2.4057717647302947,PASS
fs,125.0,3.3,band4,fs_125c_3.30v_band4,1.17991e-07,9.71697e-08,8.17482e-08,7.00991e-08,6.1052e-08,5.38594e-08,4.79861e-08,33901000.0,41165100.0,48930700.0,57062100.0,65517900.0,74267400.0,83357500.0,0.000113066,0.000127926,0.000143611,0.000160362,0.000176504,0.00019279,0.000209605,3.38448,-0.108358,3.46196,-0.175001,24213666.66666667,25049500.0,26494999.999999996,27645333.33333333,28675500.000000007,29732666.66666666,30300333.333333306,24213666.66666667,30300333.333333306,27475833.33333333,0.7142463840791325,2.4588507713636765,PASS
fs,125.0,3.3,band5,fs_125c_3.30v_band5,7.03052e-08,5.7537e-08,4.81154e-08,4.10241e-08,3.55136e-08,3.11782e-08,2.76841e-08,56894800.0,69520500.0,83133500.0,97503700.0,112633000.0,128295000.0,144487000.0,0.00015192,0.000174976,0.000198436,0.00022383,0.000248928,0.00027438,0.000300043,3.36321,-0.11346,3.38123,-0.141057,42085666.66666668,43731166.66666667,46638666.66666666,49165833.33333333,51318833.33333334,53089999.99999999,53973333.33333328,42085666.66666668,53973333.33333328,48662333.33333333,0.7397102488569549,2.5395466721036017,PASS
fs,125.0,3.3,band6,fs_125c_3.30v_band6,4.03505e-08,3.27443e-08,2.71986e-08,2.30808e-08,1.99468e-08,1.75162e-08,1.55917e-08,99131300.0,122159000.0,147066000.0,173304000.0,200533000.0,228360000.0,256547000.0,0.000209976,0.000246057,0.000281238,0.000318365,0.000354667,0.000394075,0.000431746,3.32352,-0.0278195,3.33711,-0.0401624,76759000.00000001,79891166.66666667,85241666.66666666,89111666.66666666,91760000.00000001,93356666.66666666,93956666.66666658,76759000.00000001,93956666.66666658,87453166.66666666,0.7743164873253958,2.5879515349844096,PASS
fs,125.0,3.3,band7,fs_125c_3.30v_band7,2.31432e-08,1.87551e-08,1.56264e-08,1.33519e-08,1.16525e-08,1.03504e-08,9.32827e-09,172837000.0,213275000.0,255977000.0,299584000.0,343274000.0,386460000.0,428804000.0,0.000310099,0.000365847,0.00041992,0.000476854,0.000531125,0.000585291,0.000641276,3.33279,-0.0369984,3.34919,-0.0495121,134793333.33333337,138566666.6666667,143848333.3333333,145494999.99999997,144793333.33333337,142549999.99999997,141146666.66666654,134793333.33333337,145494999.99999997,142203888.88888887,0.779887022647543,2.4809734026857675,PASS
fs,125.0,3.63,band0,fs_125c_3.63v_band0,9.88835e-07,8.27711e-07,7.07209e-07,6.15438e-07,5.42781e-07,4.85248e-07,4.38689e-07,4045160.0,4832600.0,5656040.0,6499440.0,7369460.0,8243200.0,9118080.0,6.697e-05,7.22095e-05,7.88223e-05,8.49243e-05,9.01646e-05,9.68739e-05,0.000103555,3.69037,-0.050702,3.70465,-0.0905293,2624800.0000000005,2684800.0,2778066.666666666,2855699.9999999995,2906266.6666666674,2914366.666666666,2916266.666666664,2624800.0000000005,2916266.666666664,2818288.8888888885,0.6488742101672123,2.254071532399213,PASS
fs,125.0,3.63,band1,fs_125c_3.63v_band1,6.14742e-07,5.14185e-07,4.38502e-07,3.80892e-07,3.35423e-07,2.99169e-07,2.70104e-07,6506800.0,7779310.0,9121960.0,10501700.0,11925200.0,13370400.0,14809100.0,7.74828e-05,8.44018e-05,9.22086e-05,0.000101633,0.000108174,0.000117364,0.000125245,3.71172,-0.073626,3.7272,-0.0866144,4241700.000000001,4358600.0,4537316.666666666,4672066.666666666,4781166.666666668,4806499.999999999,4795666.666666662,4241700.000000001,4806499.999999999,4612388.888888888,0.6518872564086803,2.2759420913505872,PASS
fs,125.0,3.63,band2,fs_125c_3.63v_band2,3.73141e-07,3.10724e-07,2.64519e-07,2.29066e-07,2.0175e-07,1.79598e-07,1.61457e-07,10719800.0,12873200.0,15121800.0,17462200.0,19826500.0,22272000.0,24774300.0,8.63448e-05,9.50955e-05,0.000104212,0.000114827,0.000125211,0.000135305,0.000144903,3.73593,-0.0935484,3.75829,-0.121694,7178000.000000002,7336666.666666667,7648333.333333332,7841166.666666665,8016333.333333335,8246333.333333332,8340999.999999993,7178000.000000002,8340999.999999993,7808055.555555554,0.6696020448142691,2.3110785648985988,PASS
fs,125.0,3.63,band3,fs_125c_3.63v_band3,2.29209e-07,1.90443e-07,1.61507e-07,1.39521e-07,1.22404e-07,1.08683e-07,9.75071e-08,17451300.0,21003700.0,24766700.0,28669600.0,32678600.0,36804200.0,41022600.0,0.000108166,0.000121246,0.000134525,0.00014851,0.00016348,0.00017861,0.000193675,3.73291,-0.116759,3.80143,-0.15481,11841333.333333336,12192333.333333334,12776499.999999998,13186499.999999998,13557666.66666667,13906666.666666664,14061333.33333332,11841333.333333336,14061333.33333332,13095166.666666664,0.6785358874888023,2.3506902064602637,PASS
fs,125.0,3.63,band4,fs_125c_3.63v_band4,1.31037e-07,1.0853e-07,9.17677e-08,7.90585e-08,6.90874e-08,6.11985e-08,5.47073e-08,30525800.0,36856200.0,43588300.0,50595400.0,57897600.0,65361100.0,73116400.0,0.000119978,0.000135521,0.000152464,0.000168522,0.000185936,0.00020216,0.000219827,3.75529,-0.117578,3.76447,-0.139722,21101333.33333334,21770833.333333336,22898666.666666664,23848833.33333333,24609500.000000004,25364666.666666664,25850999.999999978,21101333.33333334,25850999.999999978,23661444.44444444,0.6912622546610847,2.3952328849694355,PASS
fs,125.0,3.63,band5,fs_125c_3.63v_band5,7.90517e-08,6.51214e-08,5.47433e-08,4.68938e-08,4.07773e-08,3.5905e-08,3.19558e-08,50599800.0,61423700.0,73068200.0,85299200.0,98093900.0,111405000.0,125173000.0,0.000161376,0.000183204,0.000208509,0.000233116,0.000259837,0.0002847,0.000310868,3.66947,-0.10259,3.75496,-0.165252,36079666.66666667,37447333.333333336,39792499.99999999,41709499.99999999,43509666.66666668,45131833.33333333,45893333.33333329,36079666.66666667,45893333.33333329,41429555.55555555,0.7130397089843571,2.4737844813615864,PASS
fs,125.0,3.63,band6,fs_125c_3.63v_band6,4.58448e-08,3.74282e-08,3.12188e-08,2.65446e-08,2.29493e-08,2.01244e-08,1.78643e-08,87250800.0,106871000.0,128128000.0,150690000.0,174298000.0,198764000.0,223910000.0,0.000221601,0.000256365,0.000293856,0.000331863,0.000370169,0.000408513,0.000446933,3.64775,-0.0539312,3.66067,-0.0773835,65400666.66666668,68128666.66666667,73031666.66666666,76949999.99999999,80123333.33333336,82686666.66666666,83819999.99999993,65400666.66666668,83819999.99999993,75921777.77777776,0.7495709685947485,2.566280194565551,PASS
fs,125.0,3.63,band7,fs_125c_3.63v_band7,2.6545e-08,2.15171e-08,1.78767e-08,1.5196e-08,1.31722e-08,1.16143e-08,1.03851e-08,150688000.0,185899000.0,223755000.0,263227000.0,303669000.0,344404000.0,385167000.0,0.00032457,0.000378871,0.00043729,0.000495757,0.000554347,0.000612705,0.000670724,3.65533,-0.0326971,3.67152,-0.0467179,117370000.00000003,121778333.33333334,128879999.99999999,133189999.99999999,135295000.00000003,135829999.99999997,135876666.66666654,117370000.00000003,135876666.66666654,130266111.11111109,0.7788941388829902,2.5560562221278404,PASS
sf,-40.0,2.97,band0,sf_-40c_2.97v_band0,9.45417e-07,7.98664e-07,6.82609e-07,5.93434e-07,5.23243e-07,4.65845e-07,4.19932e-07,4230940.0,5008360.0,5859870.0,6740430.0,7644630.0,8586540.0,9525350.0,3.91985e-05,4.29693e-05,4.75972e-05,5.13846e-05,5.59722e-05,6.05971e-05,6.52008e-05,3.01905,-0.0476488,3.01802,-0.0573438,2591400.0000000005,2714883.3333333335,2886783.333333333,2974599.9999999995,3076850.0000000005,3134533.333333333,3129366.6666666637,2591400.0000000005,3134533.333333333,2941338.8888888885,0.6124880050296153,2.25135549074201,PASS
sf,-40.0,2.97,band1,sf_-40c_2.97v_band1,5.8359e-07,4.92702e-07,4.20421e-07,3.6457e-07,3.20537e-07,2.85742e-07,2.56878e-07,6854130.0,8118500.0,9514270.0,10971800.0,12479100.0,13998700.0,15571600.0,4.66831e-05,5.16615e-05,5.72577e-05,6.36713e-05,6.98314e-05,7.48092e-05,8.25421e-05,3.02807,-0.0641902,3.0463,-0.0633157,4214566.666666668,4433566.666666667,4755499.999999999,4941383.333333333,5044833.333333335,5154166.666666666,5242999.999999995,4214566.666666668,5242999.999999995,4843038.888888888,0.6148944748154278,2.2718565302963323,PASS
sf,-40.0,2.97,band2,sf_-40c_2.97v_band2,3.45152e-07,2.90672e-07,2.4793e-07,2.14545e-07,1.88343e-07,1.67705e-07,1.50411e-07,11589100.0,13761200.0,16133600.0,18644100.0,21237900.0,23851400.0,26593700.0,5.26781e-05,5.99176e-05,6.66468e-05,7.42048e-05,8.03293e-05,8.88418e-05,9.59185e-05,3.07062,-0.0952728,3.04851,-0.112457,7240333.333333335,7574166.666666667,8138166.666666665,8507166.666666666,8678833.333333336,8926333.333333332,9140999.999999993,7240333.333333335,9140999.999999993,8335888.888888888,0.6247537197308967,2.294716587137914,PASS
sf,-40.0,2.97,band3,sf_-40c_2.97v_band3,2.1102e-07,1.77277e-07,1.50684e-07,1.30025e-07,1.13829e-07,1.00874e-07,9.02017e-08,18955600.0,22563500.0,26545600.0,30763200.0,35140500.0,39653500.0,44345100.0,6.8865e-05,7.82162e-05,8.80464e-05,9.86022e-05,0.000108938,0.000120355,0.000131734,3.06298,-0.109006,3.09405,-0.137131,12026333.333333336,12650000.0,13666166.666666664,14324833.333333332,14817166.66666667,15340999.999999998,15638666.666666653,12026333.333333336,15638666.666666653,14105277.777777776,0.6344475159495524,2.3394194855346178,PASS
sf,-40.0,2.97,band4,sf_-40c_2.97v_band4,1.26043e-07,1.05494e-07,8.92314e-08,7.67622e-08,6.69254e-08,5.91064e-08,5.27202e-08,31735200.0,37916800.0,44827300.0,52109000.0,59768100.0,67674600.0,75872200.0,7.4847e-05,8.55186e-05,9.68886e-05,0.000108618,0.000120566,0.000133332,0.000145653,3.04741,-0.113041,3.0845,-0.140462,20605333.33333334,21820166.666666668,23653666.666666664,24901333.33333333,25942666.66666667,26840166.666666664,27325333.33333331,20605333.33333334,27325333.33333331,24520555.555555552,0.649289537590226,2.3907900375608158,PASS
sf,-40.0,2.97,band5,sf_-40c_2.97v_band5,7.53854e-08,6.27398e-08,5.2807e-08,4.51525e-08,3.91704e-08,3.44365e-08,3.0577e-08,53060700.0,63755400.0,75747600.0,88588700.0,102118000.0,116156000.0,130817000.0,0.000104995,0.000120144,0.000136621,0.00015529,0.000173215,0.000192381,0.000211913,3.04534,-0.111603,3.06764,-0.149277,35649000.00000001,37811500.0,41388833.33333333,43950666.66666666,45945500.00000001,47831666.66666666,48869999.999999955,35649000.00000001,48869999.999999955,43197944.44444444,0.6718531794718127,2.46542167743735,PASS
sf,-40.0,2.97,band6,sf_-40c_2.97v_band6,4.24663e-08,3.51374e-08,2.94086e-08,2.50504e-08,2.16843e-08,1.90508e-08,1.69381e-08,94192300.0,113839000.0,136015000.0,159678000.0,184466000.0,209965000.0,236154000.0,0.000149708,0.000172772,0.000200185,0.000226951,0.000255628,0.000284176,0.000313042,3.0065,-0.0668949,3.02863,-0.0886018,65489000.000000015,69704500.0,76398333.33333333,80751666.66666666,83811666.66666669,86146666.66666666,87296666.66666658,65489000.000000015,87296666.66666658,78867611.1111111,0.6952691462040954,2.5071476118536227,PASS
sf,-40.0,2.97,band7,sf_-40c_2.97v_band7,2.45748e-08,2.02704e-08,1.69644e-08,1.44921e-08,1.26139e-08,1.11563e-08,1.00024e-08,162768000.0,197332000.0,235788000.0,276012000.0,317111000.0,358542000.0,399902000.0,0.000224048,0.000261996,0.000304825,0.00034696,0.000390987,0.000433378,0.000477772,3.01562,-0.0372389,3.03071,-0.0446411,115213333.33333336,121700000.0,131133333.33333331,135538333.3333333,137550000.00000003,137984999.99999997,137866666.66666654,115213333.33333336,137984999.99999997,131741111.11111109,0.7078377404239983,2.45688341688784,PASS
sf,-40.0,3.3,band0,sf_-40c_3.30v_band0,1.03492e-06,8.7843e-07,7.54211e-07,6.57756e-07,5.80966e-07,5.2025e-07,4.70059e-07,3865020.0,4553580.0,5303560.0,6081290.0,6885080.0,7688600.0,8509570.0,4.45631e-05,4.78175e-05,5.26659e-05,5.66419e-05,6.14986e-05,6.5646e-05,6.9533e-05,3.34323,-0.0428668,3.34899,-0.0648594,2295200.0000000005,2397566.666666667,2546183.333333333,2635866.666666666,2678850.0000000005,2707483.333333333,2736566.666666664,2295200.0000000005,2736566.666666664,2580305.555555555,0.5938391004444997,2.2016884776792875,PASS
sf,-40.0,3.3,band1,sf_-40c_3.30v_band1,6.45725e-07,5.47324e-07,4.69408e-07,4.08989e-07,3.60887e-07,3.22062e-07,2.9066e-07,6194590.0,7308290.0,8521370.0,9780210.0,11083800.0,12420000.0,13761800.0,5.17184e-05,5.69385e-05,6.42468e-05,6.94803e-05,7.51867e-05,8.11191e-05,8.75947e-05,3.35572,-0.0552248,3.39193,-0.0807207,3712333.333333334,3877966.666666667,4119866.666666666,4270716.666666666,4399650.000000001,4463333.333333333,4472666.666666662,3712333.333333334,4472666.666666662,4204005.555555555,0.599286366544571,2.2215836722042943,PASS
sf,-40.0,3.3,band2,sf_-40c_3.30v_band2,3.84635e-07,3.26164e-07,2.79254e-07,2.42809e-07,2.14017e-07,1.90994e-07,1.7225e-07,10399500.0,12263800.0,14323900.0,16473800.0,18690100.0,20943100.0,23222100.0,5.91939e-05,6.6022e-05,7.28391e-05,8.07845e-05,8.69145e-05,9.46058e-05,0.000101829,3.37592,-0.0839324,3.40037,-0.0919353,6214333.333333335,6540666.666666667,7016666.666666666,7276999.999999999,7448833.333333335,7553333.333333332,7596666.6666666595,6214333.333333335,7596666.6666666595,7123666.666666666,0.5975607801657132,2.233001586614741,PASS
sf,-40.0,3.3,band3,sf_-40c_3.30v_band3,2.38433e-07,2.0142e-07,1.72057e-07,1.4924e-07,1.31226e-07,1.16729e-07,1.04867e-07,16776200.0,19859000.0,23248100.0,26802500.0,30481800.0,34267400.0,38143600.0,7.53199e-05,8.45585e-05,9.5748e-05,0.000105455,0.000116572,0.00012713,0.000138882,3.39959,-0.11653,3.40575,-0.120736,10276000.000000002,10786500.0,11572499.999999998,12056166.666666664,12441500.000000002,12769666.666666664,12920666.666666655,10276000.000000002,12920666.666666655,11870777.777777776,0.6125344237670034,2.2736734182949654,PASS
sf,-40.0,3.3,band4,sf_-40c_3.30v_band4,1.43494e-07,1.20826e-07,1.02872e-07,8.89472e-08,7.80009e-08,6.92159e-08,6.19688e-08,27875700.0,33105600.0,38883200.0,44970500.0,51281500.0,57790200.0,64548600.0,8.28081e-05,9.33768e-05,0.000105019,0.000117425,0.000129768,0.000142229,0.000155405,3.38146,-0.112282,3.4228,-0.154869,17433000.000000004,18345833.333333336,19774833.333333332,20663833.333333332,21366166.66666667,22111833.33333333,22527999.99999998,17433000.000000004,22527999.99999998,20373833.333333332,0.6253833984438061,2.3155866937870617,PASS
