# campaign: cp-compliance (output I-V curves)
# record_id: 20260731-194124-afa338c
# generated_utc: 2026-07-31T19:41:55Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: design/cp.sch (xschem export)
# corners: process{typical,ff,ss,fs,sf} x temp{-40,27,125}C x vdd{2.97,3.30,3.63}V = 45 PVT points; DC bench run at all 4 Icp trim codes (180 runs), switching bench run at Vctrl {0.9, 1.65, 2.4} V at the nominal trim code (135 runs)
# Complete output characteristic of both polarities at every corner and trim
# code, decimated from the 20 mV simulation grid to 100 mV.
process,temp_c,vdd_v,b1,b0,vout_v,iup_a,idn_a
sf,27,2.97,1,1,2.2000,6.97408e-06,6.91706e-06
sf,27,2.97,1,1,2.3000,6.97078e-06,6.91722e-06
sf,27,2.97,1,1,2.4000,6.96702e-06,6.91736e-06
sf,27,2.97,1,1,2.5000,6.96252e-06,6.9175e-06
sf,27,2.97,1,1,2.6000,6.95649e-06,6.91764e-06
sf,27,2.97,1,1,2.7000,6.9441e-06,6.91777e-06
sf,27,2.97,1,1,2.8000,6.81486e-06,6.9179e-06
sf,27,2.97,1,1,2.9000,4.82299e-06,6.91804e-06
sf,27,2.97,1,1,3.0000,-3.35045e-06,6.91817e-06
sf,27,2.97,1,1,3.1000,-2.14099e-05,6.91831e-06
sf,27,2.97,1,1,3.2000,-4.88954e-05,6.91894e-06
sf,27,2.97,1,1,3.3000,-8.4342e-05,6.93922e-06
sf,27,2.97,1,1,3.4000,-0.000126833,7.49138e-06
sf,27,2.97,1,1,3.5000,-0.000176033,1.46783e-05
sf,27,2.97,1,1,3.6000,-0.000232949,4.20176e-05
sf,27,3.30,0,0,0.0000,1.75105e-06,-1.04358e-11
sf,27,3.30,0,0,0.1000,1.75103e-06,1.48625e-06
sf,27,3.30,0,0,0.2000,1.75102e-06,1.70125e-06
sf,27,3.30,0,0,0.3000,1.75101e-06,1.70876e-06
sf,27,3.30,0,0,0.4000,1.751e-06,1.7111e-06
sf,27,3.30,0,0,0.5000,1.75099e-06,1.71283e-06
sf,27,3.30,0,0,0.6000,1.75098e-06,1.71433e-06
sf,27,3.30,0,0,0.7000,1.75097e-06,1.7157e-06
sf,27,3.30,0,0,0.8000,1.75095e-06,1.717e-06
sf,27,3.30,0,0,0.9000,1.75094e-06,1.71823e-06
sf,27,3.30,0,0,1.0000,1.75093e-06,1.71942e-06
sf,27,3.30,0,0,1.1000,1.75084e-06,1.72057e-06
sf,27,3.30,0,0,1.2000,1.75058e-06,1.7217e-06
sf,27,3.30,0,0,1.3000,1.7502e-06,1.7228e-06
sf,27,3.30,0,0,1.4000,1.74979e-06,1.72387e-06
sf,27,3.30,0,0,1.5000,1.74936e-06,1.72493e-06
sf,27,3.30,0,0,1.6000,1.74892e-06,1.72597e-06
sf,27,3.30,0,0,1.7000,1.74845e-06,1.727e-06
sf,27,3.30,0,0,1.8000,1.74797e-06,1.72802e-06
sf,27,3.30,0,0,1.9000,1.74746e-06,1.72905e-06
sf,27,3.30,0,0,2.0000,1.74693e-06,1.73009e-06
sf,27,3.30,0,0,2.1000,1.74638e-06,1.73116e-06
sf,27,3.30,0,0,2.2000,1.74579e-06,1.73224e-06
sf,27,3.30,0,0,2.3000,1.74517e-06,1.73312e-06
sf,27,3.30,0,0,2.4000,1.7445e-06,1.7334e-06
sf,27,3.30,0,0,2.5000,1.74377e-06,1.73347e-06
sf,27,3.30,0,0,2.6000,1.74297e-06,1.73352e-06
sf,27,3.30,0,0,2.7000,1.74207e-06,1.73357e-06
sf,27,3.30,0,0,2.8000,1.74102e-06,1.73362e-06
sf,27,3.30,0,0,2.9000,1.73966e-06,1.73367e-06
sf,27,3.30,0,0,3.0000,1.73746e-06,1.73371e-06
sf,27,3.30,0,0,3.1000,1.72646e-06,1.73376e-06
sf,27,3.30,0,0,3.2000,1.4913e-06,1.73381e-06
sf,27,3.30,0,0,3.3000,-9.17072e-11,1.73385e-06
sf,27,3.30,0,0,3.4000,-4.23129e-06,1.7339e-06
sf,27,3.30,0,0,3.5000,-1.19289e-05,1.73411e-06
sf,27,3.30,0,0,3.6000,-2.29274e-05,1.74099e-06
sf,27,3.30,0,1,0.0000,3.50181e-06,-1.04367e-11
sf,27,3.30,0,1,0.1000,3.50179e-06,2.96715e-06
sf,27,3.30,0,1,0.2000,3.50176e-06,3.40226e-06
sf,27,3.30,0,1,0.3000,3.50174e-06,3.41747e-06
sf,27,3.30,0,1,0.4000,3.50172e-06,3.42216e-06
sf,27,3.30,0,1,0.5000,3.5017e-06,3.42563e-06
sf,27,3.30,0,1,0.6000,3.50168e-06,3.42863e-06
sf,27,3.30,0,1,0.7000,3.50166e-06,3.43137e-06
sf,27,3.30,0,1,0.8000,3.50163e-06,3.43396e-06
sf,27,3.30,0,1,0.9000,3.50161e-06,3.43642e-06
sf,27,3.30,0,1,1.0000,3.50158e-06,3.4388e-06
sf,27,3.30,0,1,1.1000,3.50146e-06,3.4411e-06
sf,27,3.30,0,1,1.2000,3.50101e-06,3.44335e-06
sf,27,3.30,0,1,1.3000,3.50033e-06,3.44554e-06
sf,27,3.30,0,1,1.4000,3.49954e-06,3.44769e-06
sf,27,3.30,0,1,1.5000,3.49869e-06,3.4498e-06
sf,27,3.30,0,1,1.6000,3.49781e-06,3.45188e-06
sf,27,3.30,0,1,1.7000,3.49688e-06,3.45393e-06
sf,27,3.30,0,1,1.8000,3.49592e-06,3.45597e-06
sf,27,3.30,0,1,1.9000,3.49492e-06,3.45801e-06
sf,27,3.30,0,1,2.0000,3.49387e-06,3.46007e-06
sf,27,3.30,0,1,2.1000,3.49276e-06,3.46216e-06
sf,27,3.30,0,1,2.2000,3.49159e-06,3.46418e-06
sf,27,3.30,0,1,2.3000,3.49034e-06,3.46561e-06
sf,27,3.30,0,1,2.4000,3.489e-06,3.46597e-06
sf,27,3.30,0,1,2.5000,3.48755e-06,3.4661e-06
sf,27,3.30,0,1,2.6000,3.48595e-06,3.4662e-06
sf,27,3.30,0,1,2.7000,3.48415e-06,3.46629e-06
sf,27,3.30,0,1,2.8000,3.48205e-06,3.46638e-06
sf,27,3.30,0,1,2.9000,3.47935e-06,3.46647e-06
sf,27,3.30,0,1,3.0000,3.47491e-06,3.46656e-06
sf,27,3.30,0,1,3.1000,3.45208e-06,3.46665e-06
sf,27,3.30,0,1,3.2000,2.96844e-06,3.46674e-06
sf,27,3.30,0,1,3.3000,-8.77886e-11,3.46682e-06
sf,27,3.30,0,1,3.4000,-8.12304e-06,3.46692e-06
sf,27,3.30,0,1,3.5000,-2.24377e-05,3.46716e-06
sf,27,3.30,0,1,3.6000,-4.2366e-05,3.47409e-06
sf,27,3.30,1,0,0.0000,5.25243e-06,-1.04377e-11
sf,27,3.30,1,0,0.1000,5.2524e-06,4.44266e-06
sf,27,3.30,1,0,0.2000,5.25237e-06,5.10304e-06
sf,27,3.30,1,0,0.3000,5.25234e-06,5.12616e-06
sf,27,3.30,1,0,0.4000,5.25231e-06,5.13321e-06
sf,27,3.30,1,0,0.5000,5.25227e-06,5.13841e-06
sf,27,3.30,1,0,0.6000,5.25224e-06,5.14291e-06
sf,27,3.30,1,0,0.7000,5.25221e-06,5.14703e-06
sf,27,3.30,1,0,0.8000,5.25217e-06,5.1509e-06
sf,27,3.30,1,0,0.9000,5.25214e-06,5.15459e-06
sf,27,3.30,1,0,1.0000,5.25209e-06,5.15816e-06
sf,27,3.30,1,0,1.1000,5.25193e-06,5.16161e-06
sf,27,3.30,1,0,1.2000,5.25134e-06,5.16497e-06
sf,27,3.30,1,0,1.3000,5.25037e-06,5.16826e-06
sf,27,3.30,1,0,1.4000,5.24922e-06,5.17148e-06
sf,27,3.30,1,0,1.5000,5.24797e-06,5.17465e-06
sf,27,3.30,1,0,1.6000,5.24666e-06,5.17776e-06
sf,27,3.30,1,0,1.7000,5.24528e-06,5.18083e-06
sf,27,3.30,1,0,1.8000,5.24385e-06,5.18388e-06
sf,27,3.30,1,0,1.9000,5.24235e-06,5.18692e-06
sf,27,3.30,1,0,2.0000,5.24077e-06,5.18998e-06
sf,27,3.30,1,0,2.1000,5.23911e-06,5.19306e-06
sf,27,3.30,1,0,2.2000,5.23736e-06,5.19594e-06
sf,27,3.30,1,0,2.3000,5.23549e-06,5.19776e-06
sf,27,3.30,1,0,2.4000,5.23349e-06,5.1982e-06
sf,27,3.30,1,0,2.5000,5.23131e-06,5.19838e-06
sf,27,3.30,1,0,2.6000,5.22891e-06,5.19853e-06
sf,27,3.30,1,0,2.7000,5.22621e-06,5.19866e-06
sf,27,3.30,1,0,2.8000,5.22304e-06,5.19879e-06
sf,27,3.30,1,0,2.9000,5.219e-06,5.19892e-06
sf,27,3.30,1,0,3.0000,5.21226e-06,5.19905e-06
sf,27,3.30,1,0,3.1000,5.17669e-06,5.19918e-06
sf,27,3.30,1,0,3.2000,4.43108e-06,5.19931e-06
sf,27,3.30,1,0,3.3000,-8.40181e-11,5.19944e-06
sf,27,3.30,1,0,3.4000,-1.17211e-05,5.19957e-06
sf,27,3.30,1,0,3.5000,-3.18039e-05,5.19986e-06
sf,27,3.30,1,0,3.6000,-5.91714e-05,5.20682e-06
sf,27,3.30,1,1,0.0000,7.00295e-06,-1.0439e-11
sf,27,3.30,1,1,0.1000,7.00291e-06,5.91274e-06
sf,27,3.30,1,1,0.2000,7.00287e-06,6.80357e-06
sf,27,3.30,1,1,0.3000,7.00283e-06,6.83481e-06
sf,27,3.30,1,1,0.4000,7.00279e-06,6.84423e-06
sf,27,3.30,1,1,0.5000,7.00274e-06,6.85117e-06
sf,27,3.30,1,1,0.6000,7.0027e-06,6.85717e-06
sf,27,3.30,1,1,0.7000,7.00265e-06,6.86266e-06
sf,27,3.30,1,1,0.8000,7.00261e-06,6.86782e-06
sf,27,3.30,1,1,0.9000,7.00256e-06,6.87275e-06
sf,27,3.30,1,1,1.0000,7.00249e-06,6.8775e-06
sf,27,3.30,1,1,1.1000,7.0023e-06,6.8821e-06
sf,27,3.30,1,1,1.2000,7.00157e-06,6.88659e-06
sf,27,3.30,1,1,1.3000,7.00035e-06,6.89097e-06
sf,27,3.30,1,1,1.4000,6.99885e-06,6.89526e-06
sf,27,3.30,1,1,1.5000,6.99721e-06,6.89947e-06
sf,27,3.30,1,1,1.6000,6.99547e-06,6.90361e-06
sf,27,3.30,1,1,1.7000,6.99365e-06,6.9077e-06
sf,27,3.30,1,1,1.8000,6.99174e-06,6.91175e-06
sf,27,3.30,1,1,1.9000,6.98975e-06,6.91579e-06
sf,27,3.30,1,1,2.0000,6.98765e-06,6.91984e-06
sf,27,3.30,1,1,2.1000,6.98544e-06,6.92387e-06
sf,27,3.30,1,1,2.2000,6.98311e-06,6.92752e-06
sf,27,3.30,1,1,2.3000,6.98062e-06,6.92967e-06
sf,27,3.30,1,1,2.4000,6.97794e-06,6.93019e-06
sf,27,3.30,1,1,2.5000,6.97504e-06,6.93042e-06
sf,27,3.30,1,1,2.6000,6.97184e-06,6.93061e-06
sf,27,3.30,1,1,2.7000,6.96823e-06,6.93079e-06
sf,27,3.30,1,1,2.8000,6.96401e-06,6.93096e-06
sf,27,3.30,1,1,2.9000,6.95861e-06,6.93113e-06
sf,27,3.30,1,1,3.0000,6.94952e-06,6.9313e-06
sf,27,3.30,1,1,3.1000,6.90023e-06,6.93147e-06
sf,27,3.30,1,1,3.2000,5.87896e-06,6.93164e-06
sf,27,3.30,1,1,3.3000,-8.03723e-11,6.9318e-06
sf,27,3.30,1,1,3.4000,-1.50626e-05,6.93197e-06
sf,27,3.30,1,1,3.5000,-4.02315e-05,6.9323e-06
sf,27,3.30,1,1,3.6000,-7.39156e-05,6.9393e-06
sf,27,3.63,0,0,0.0000,1.75218e-06,-1.23702e-11
sf,27,3.63,0,0,0.1000,1.75217e-06,1.48636e-06
sf,27,3.63,0,0,0.2000,1.75216e-06,1.70125e-06
sf,27,3.63,0,0,0.3000,1.75215e-06,1.70876e-06
sf,27,3.63,0,0,0.4000,1.75214e-06,1.7111e-06
sf,27,3.63,0,0,0.5000,1.75213e-06,1.71283e-06
sf,27,3.63,0,0,0.6000,1.75211e-06,1.71433e-06
sf,27,3.63,0,0,0.7000,1.7521e-06,1.7157e-06
sf,27,3.63,0,0,0.8000,1.75209e-06,1.717e-06
sf,27,3.63,0,0,0.9000,1.75208e-06,1.71823e-06
sf,27,3.63,0,0,1.0000,1.75206e-06,1.71942e-06
sf,27,3.63,0,0,1.1000,1.75203e-06,1.72057e-06
sf,27,3.63,0,0,1.2000,1.75184e-06,1.7217e-06
sf,27,3.63,0,0,1.3000,1.75152e-06,1.7228e-06
sf,27,3.63,0,0,1.4000,1.75115e-06,1.72387e-06
sf,27,3.63,0,0,1.5000,1.75075e-06,1.72493e-06
sf,27,3.63,0,0,1.6000,1.75035e-06,1.72597e-06
sf,27,3.63,0,0,1.7000,1.74993e-06,1.727e-06
sf,27,3.63,0,0,1.8000,1.7495e-06,1.72803e-06
sf,27,3.63,0,0,1.9000,1.74905e-06,1.72906e-06
sf,27,3.63,0,0,2.0000,1.74859e-06,1.7301e-06
sf,27,3.63,0,0,2.1000,1.74811e-06,1.73119e-06
sf,27,3.63,0,0,2.2000,1.74761e-06,1.73235e-06
sf,27,3.63,0,0,2.3000,1.74709e-06,1.7336e-06
sf,27,3.63,0,0,2.4000,1.74655e-06,1.73501e-06
sf,27,3.63,0,0,2.5000,1.74597e-06,1.73654e-06
sf,27,3.63,0,0,2.6000,1.74536e-06,1.7379e-06
sf,27,3.63,0,0,2.7000,1.7447e-06,1.73837e-06
sf,27,3.63,0,0,2.8000,1.74399e-06,1.73848e-06
sf,27,3.63,0,0,2.9000,1.74322e-06,1.73857e-06
sf,27,3.63,0,0,3.0000,1.74235e-06,1.73865e-06
sf,27,3.63,0,0,3.1000,1.74135e-06,1.73873e-06
sf,27,3.63,0,0,3.2000,1.7401e-06,1.7388e-06
sf,27,3.63,0,0,3.3000,1.7383e-06,1.73888e-06
sf,27,3.63,0,0,3.4000,1.73291e-06,1.73896e-06
sf,27,3.63,0,0,3.5000,1.63084e-06,1.73904e-06
sf,27,3.63,0,0,3.6000,6.57116e-07,1.73911e-06
sf,27,3.63,0,1,0.0000,3.50409e-06,-1.23712e-11
sf,27,3.63,0,1,0.1000,3.50406e-06,2.96762e-06
sf,27,3.63,0,1,0.2000,3.50404e-06,3.40229e-06
sf,27,3.63,0,1,0.3000,3.50402e-06,3.41748e-06
sf,27,3.63,0,1,0.4000,3.504e-06,3.42217e-06
sf,27,3.63,0,1,0.5000,3.50398e-06,3.42563e-06
sf,27,3.63,0,1,0.6000,3.50396e-06,3.42863e-06
sf,27,3.63,0,1,0.7000,3.50393e-06,3.43138e-06
sf,27,3.63,0,1,0.8000,3.50391e-06,3.43396e-06
sf,27,3.63,0,1,0.9000,3.50388e-06,3.43642e-06
sf,27,3.63,0,1,1.0000,3.50386e-06,3.4388e-06
sf,27,3.63,0,1,1.1000,3.5038e-06,3.4411e-06
sf,27,3.63,0,1,1.2000,3.50351e-06,3.44335e-06
sf,27,3.63,0,1,1.3000,3.50294e-06,3.44554e-06
sf,27,3.63,0,1,1.4000,3.50223e-06,3.44769e-06
sf,27,3.63,0,1,1.5000,3.50147e-06,3.44981e-06
sf,27,3.63,0,1,1.6000,3.50067e-06,3.45189e-06
sf,27,3.63,0,1,1.7000,3.49984e-06,3.45394e-06
sf,27,3.63,0,1,1.8000,3.49898e-06,3.45599e-06
sf,27,3.63,0,1,1.9000,3.4981e-06,3.45804e-06
sf,27,3.63,0,1,2.0000,3.49718e-06,3.46013e-06
sf,27,3.63,0,1,2.1000,3.49623e-06,3.46229e-06
sf,27,3.63,0,1,2.2000,3.49523e-06,3.46459e-06
sf,27,3.63,0,1,2.3000,3.49419e-06,3.46708e-06
sf,27,3.63,0,1,2.4000,3.4931e-06,3.46981e-06
sf,27,3.63,0,1,2.5000,3.49195e-06,3.47268e-06
sf,27,3.63,0,1,2.6000,3.49073e-06,3.47486e-06
sf,27,3.63,0,1,2.7000,3.48942e-06,3.47546e-06
sf,27,3.63,0,1,2.8000,3.488e-06,3.47566e-06
sf,27,3.63,0,1,2.9000,3.48645e-06,3.47582e-06
sf,27,3.63,0,1,3.0000,3.48472e-06,3.47597e-06
sf,27,3.63,0,1,3.1000,3.48272e-06,3.47612e-06
sf,27,3.63,0,1,3.2000,3.48025e-06,3.47627e-06
sf,27,3.63,0,1,3.3000,3.47664e-06,3.47641e-06
sf,27,3.63,0,1,3.4000,3.46558e-06,3.47656e-06
sf,27,3.63,0,1,3.5000,3.2542e-06,3.4767e-06
sf,27,3.63,0,1,3.6000,1.29753e-06,3.47685e-06
sf,27,3.63,1,0,0.0000,5.25586e-06,-1.23721e-11
sf,27,3.63,1,0,0.1000,5.25583e-06,4.44373e-06
sf,27,3.63,1,0,0.2000,5.2558e-06,5.10309e-06
sf,27,3.63,1,0,0.3000,5.25576e-06,5.12617e-06
sf,27,3.63,1,0,0.4000,5.25573e-06,5.13321e-06
sf,27,3.63,1,0,0.5000,5.2557e-06,5.13841e-06
sf,27,3.63,1,0,0.6000,5.25567e-06,5.14291e-06
sf,27,3.63,1,0,0.7000,5.25563e-06,5.14703e-06
sf,27,3.63,1,0,0.8000,5.2556e-06,5.1509e-06
sf,27,3.63,1,0,0.9000,5.25556e-06,5.1546e-06
sf,27,3.63,1,0,1.0000,5.25552e-06,5.15816e-06
sf,27,3.63,1,0,1.1000,5.25544e-06,5.16162e-06
sf,27,3.63,1,0,1.2000,5.25507e-06,5.16499e-06
sf,27,3.63,1,0,1.3000,5.25428e-06,5.16827e-06
sf,27,3.63,1,0,1.4000,5.25326e-06,5.1715e-06
sf,27,3.63,1,0,1.5000,5.25214e-06,5.17466e-06
sf,27,3.63,1,0,1.6000,5.25095e-06,5.17778e-06
sf,27,3.63,1,0,1.7000,5.24972e-06,5.18086e-06
sf,27,3.63,1,0,1.8000,5.24844e-06,5.18393e-06
sf,27,3.63,1,0,1.9000,5.24712e-06,5.187e-06
sf,27,3.63,1,0,2.0000,5.24574e-06,5.19012e-06
sf,27,3.63,1,0,2.1000,5.24432e-06,5.19336e-06
sf,27,3.63,1,0,2.2000,5.24283e-06,5.19678e-06
sf,27,3.63,1,0,2.3000,5.24127e-06,5.20047e-06
sf,27,3.63,1,0,2.4000,5.23964e-06,5.20448e-06
sf,27,3.63,1,0,2.5000,5.23791e-06,5.20855e-06
sf,27,3.63,1,0,2.6000,5.23608e-06,5.21131e-06
sf,27,3.63,1,0,2.7000,5.23411e-06,5.21203e-06
sf,27,3.63,1,0,2.8000,5.23199e-06,5.21231e-06
sf,27,3.63,1,0,2.9000,5.22966e-06,5.21254e-06
sf,27,3.63,1,0,3.0000,5.22706e-06,5.21276e-06
sf,27,3.63,1,0,3.1000,5.22406e-06,5.21298e-06
sf,27,3.63,1,0,3.2000,5.22036e-06,5.21319e-06
sf,27,3.63,1,0,3.3000,5.2149e-06,5.2134e-06
sf,27,3.63,1,0,3.4000,5.19789e-06,5.21361e-06
sf,27,3.63,1,0,3.5000,4.8697e-06,5.21381e-06
sf,27,3.63,1,0,3.6000,1.92166e-06,5.21402e-06
sf,27,3.63,1,1,0.0000,7.00754e-06,-1.23735e-11
sf,27,3.63,1,1,0.1000,7.00749e-06,5.91465e-06
sf,27,3.63,1,1,0.2000,7.00745e-06,6.80366e-06
sf,27,3.63,1,1,0.3000,7.00741e-06,6.83482e-06
sf,27,3.63,1,1,0.4000,7.00737e-06,6.84424e-06
sf,27,3.63,1,1,0.5000,7.00732e-06,6.85118e-06
sf,27,3.63,1,1,0.6000,7.00728e-06,6.85718e-06
sf,27,3.63,1,1,0.7000,7.00723e-06,6.86267e-06
sf,27,3.63,1,1,0.8000,7.00719e-06,6.86783e-06
sf,27,3.63,1,1,0.9000,7.00714e-06,6.87276e-06
sf,27,3.63,1,1,1.0000,7.00708e-06,6.87751e-06
sf,27,3.63,1,1,1.1000,7.00698e-06,6.88212e-06
sf,27,3.63,1,1,1.2000,7.00652e-06,6.8866e-06
sf,27,3.63,1,1,1.3000,7.00554e-06,6.89099e-06
sf,27,3.63,1,1,1.4000,7.00423e-06,6.89529e-06
sf,27,3.63,1,1,1.5000,7.00276e-06,6.8995e-06
sf,27,3.63,1,1,1.6000,7.0012e-06,6.90366e-06
sf,27,3.63,1,1,1.7000,6.99957e-06,6.90776e-06
sf,27,3.63,1,1,1.8000,6.99787e-06,6.91184e-06
sf,27,3.63,1,1,1.9000,6.99611e-06,6.91593e-06
sf,27,3.63,1,1,2.0000,6.99429e-06,6.92009e-06
sf,27,3.63,1,1,2.1000,6.99239e-06,6.92438e-06
sf,27,3.63,1,1,2.2000,6.9904e-06,6.92892e-06
sf,27,3.63,1,1,2.3000,6.98833e-06,6.9338e-06
sf,27,3.63,1,1,2.4000,6.98615e-06,6.93903e-06
sf,27,3.63,1,1,2.5000,6.98385e-06,6.94417e-06
sf,27,3.63,1,1,2.6000,6.98141e-06,6.94741e-06
sf,27,3.63,1,1,2.7000,6.97879e-06,6.94824e-06
sf,27,3.63,1,1,2.8000,6.97596e-06,6.9486e-06
sf,27,3.63,1,1,2.9000,6.97285e-06,6.9489e-06
sf,27,3.63,1,1,3.0000,6.96938e-06,6.94918e-06
sf,27,3.63,1,1,3.1000,6.96538e-06,6.94946e-06
sf,27,3.63,1,1,3.2000,6.96044e-06,6.94973e-06
sf,27,3.63,1,1,3.3000,6.95311e-06,6.95001e-06
sf,27,3.63,1,1,3.4000,6.92982e-06,6.95028e-06
sf,27,3.63,1,1,3.5000,6.47706e-06,6.95055e-06
sf,27,3.63,1,1,3.6000,2.53001e-06,6.95082e-06
sf,125,2.97,0,0,0.0000,1.78533e-06,-3.30325e-11
sf,125,2.97,0,0,0.1000,1.7853e-06,1.37444e-06
sf,125,2.97,0,0,0.2000,1.78529e-06,1.74693e-06
sf,125,2.97,0,0,0.3000,1.78528e-06,1.77694e-06
sf,125,2.97,0,0,0.4000,1.78527e-06,1.78037e-06
sf,125,2.97,0,0,0.5000,1.78526e-06,1.78242e-06
sf,125,2.97,0,0,0.6000,1.78525e-06,1.78408e-06
sf,125,2.97,0,0,0.7000,1.78524e-06,1.78557e-06
sf,125,2.97,0,0,0.8000,1.78522e-06,1.78694e-06
sf,125,2.97,0,0,0.9000,1.78519e-06,1.78823e-06
sf,125,2.97,0,0,1.0000,1.78502e-06,1.78947e-06
sf,125,2.97,0,0,1.1000,1.78471e-06,1.79067e-06
sf,125,2.97,0,0,1.2000,1.78433e-06,1.79183e-06
sf,125,2.97,0,0,1.3000,1.78392e-06,1.79296e-06
sf,125,2.97,0,0,1.4000,1.78349e-06,1.79406e-06
sf,125,2.97,0,0,1.5000,1.78304e-06,1.79515e-06
sf,125,2.97,0,0,1.6000,1.78256e-06,1.79621e-06
sf,125,2.97,0,0,1.7000,1.78206e-06,1.79726e-06
sf,125,2.97,0,0,1.8000,1.78153e-06,1.7983e-06
sf,125,2.97,0,0,1.9000,1.78097e-06,1.79931e-06
sf,125,2.97,0,0,2.0000,1.78038e-06,1.80026e-06
sf,125,2.97,0,0,2.1000,1.77973e-06,1.80096e-06
sf,125,2.97,0,0,2.2000,1.77903e-06,1.8012e-06
sf,125,2.97,0,0,2.3000,1.77825e-06,1.80126e-06
sf,125,2.97,0,0,2.4000,1.77736e-06,1.8013e-06
sf,125,2.97,0,0,2.5000,1.77627e-06,1.80134e-06
sf,125,2.97,0,0,2.6000,1.77467e-06,1.80138e-06
sf,125,2.97,0,0,2.7000,1.7699e-06,1.80142e-06
sf,125,2.97,0,0,2.8000,1.70023e-06,1.80146e-06
sf,125,2.97,0,0,2.9000,1.12242e-06,1.80149e-06
sf,125,2.97,0,0,3.0000,-7.4776e-07,1.80167e-06
sf,125,2.97,0,0,3.1000,-4.85452e-06,1.80432e-06
sf,125,2.97,0,0,3.2000,-1.15702e-05,1.8451e-06
sf,125,2.97,0,0,3.3000,-2.13985e-05,2.33673e-06
sf,125,2.97,0,0,3.4000,-3.8305e-05,6.4598e-06
sf,125,2.97,0,0,3.5000,-7.6135e-05,2.62173e-05
sf,125,2.97,0,0,3.6000,-0.000220616,0.00014232
sf,125,2.97,0,1,0.0000,3.57027e-06,-3.37544e-11
sf,125,2.97,0,1,0.1000,3.57023e-06,2.7403e-06
sf,125,2.97,0,1,0.2000,3.57021e-06,3.49227e-06
sf,125,2.97,0,1,0.3000,3.57019e-06,3.55378e-06
sf,125,2.97,0,1,0.4000,3.57017e-06,3.56067e-06
sf,125,2.97,0,1,0.5000,3.57015e-06,3.56477e-06
sf,125,2.97,0,1,0.6000,3.57013e-06,3.56811e-06
sf,125,2.97,0,1,0.7000,3.57011e-06,3.57107e-06
sf,125,2.97,0,1,0.8000,3.57008e-06,3.57381e-06
sf,125,2.97,0,1,0.9000,3.57003e-06,3.5764e-06
sf,125,2.97,0,1,1.0000,3.56978e-06,3.57887e-06
sf,125,2.97,0,1,1.1000,3.56924e-06,3.58126e-06
sf,125,2.97,0,1,1.2000,3.56854e-06,3.58357e-06
sf,125,2.97,0,1,1.3000,3.56775e-06,3.58583e-06
sf,125,2.97,0,1,1.4000,3.5669e-06,3.58804e-06
sf,125,2.97,0,1,1.5000,3.566e-06,3.5902e-06
sf,125,2.97,0,1,1.6000,3.56506e-06,3.59232e-06
sf,125,2.97,0,1,1.7000,3.56406e-06,3.5944e-06
sf,125,2.97,0,1,1.8000,3.56302e-06,3.59643e-06
sf,125,2.97,0,1,1.9000,3.5619e-06,3.5984e-06
sf,125,2.97,0,1,2.0000,3.56071e-06,3.60014e-06
sf,125,2.97,0,1,2.1000,3.55942e-06,3.60124e-06
sf,125,2.97,0,1,2.2000,3.55802e-06,3.60155e-06
sf,125,2.97,0,1,2.3000,3.55646e-06,3.60165e-06
sf,125,2.97,0,1,2.4000,3.55468e-06,3.60174e-06
sf,125,2.97,0,1,2.5000,3.55249e-06,3.60182e-06
sf,125,2.97,0,1,2.6000,3.54926e-06,3.60189e-06
sf,125,2.97,0,1,2.7000,3.53939e-06,3.60196e-06
sf,125,2.97,0,1,2.8000,3.39337e-06,3.60203e-06
sf,125,2.97,0,1,2.9000,2.22108e-06,3.6021e-06
sf,125,2.97,0,1,3.0000,-1.45673e-06,3.60231e-06
sf,125,2.97,0,1,3.1000,-9.26167e-06,3.605e-06
sf,125,2.97,0,1,3.2000,-2.15992e-05,3.64581e-06
sf,125,2.97,0,1,3.3000,-3.84617e-05,4.13759e-06
sf,125,2.97,0,1,3.4000,-6.16162e-05,8.26575e-06
sf,125,2.97,0,1,3.5000,-0.000100748,2.80789e-05
sf,125,2.97,0,1,3.6000,-0.000240453,0.000144481
sf,125,2.97,1,0,0.0000,5.35505e-06,-3.44641e-11
sf,125,2.97,1,0,0.1000,5.355e-06,4.09756e-06
sf,125,2.97,1,0,0.2000,5.35497e-06,5.23598e-06
sf,125,2.97,1,0,0.3000,5.35494e-06,5.33053e-06
sf,125,2.97,1,0,0.4000,5.35491e-06,5.34093e-06
sf,125,2.97,1,0,0.5000,5.35488e-06,5.34709e-06
sf,125,2.97,1,0,0.6000,5.35485e-06,5.3521e-06
sf,125,2.97,1,0,0.7000,5.35481e-06,5.35655e-06
sf,125,2.97,1,0,0.8000,5.35477e-06,5.36066e-06
sf,125,2.97,1,0,0.9000,5.3547e-06,5.36453e-06
sf,125,2.97,1,0,1.0000,5.35438e-06,5.36824e-06
