corner,temp_c,vdd,band,rdiv,fcal,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,jsettle,jstepon,jfrip,push_slope_hz_per_v,push_norm_pct_per_v,push_f_nom_hz,push_i_nom_a,push_nl_pct,quiet_f_hz,quiet_tj_pp_s,quiet_tj_rms_s,quiet_c2c_rms_s,quiet_tie_pp_s,quiet_tie_rms_s,step_f_pre_hz,step_f_post_hz,step_df_hz,step_kvdd_hz_per_v,step_tie_per_us_s,rip_f_hz,rip_tj_pp_s,rip_tj_rms_s,rip_c2c_rms_s,rip_tie_pp_s,rip_tie_rms_s,rip_tie_pp_pred_s,rip_tj_pp_pred_s,rip_tj_rms_pct,floor_margin_x,quiet_cycles,rip_cycles,verdict
all-fast,-40.0,3.3,band4,r16,f125,all-fast_-40c_3.30v_band4_r16_f125,5.90519e-08,6.20386e-08,6.47089e-08,6.75113e-08,7.01302e-08,7.25084e-08,7.47024e-08,67737000.0,64476000.0,61815300.0,59249400.0,57036700.0,55166000.0,53545800.0,0.000154176,0.000155826,0.000160543,0.000162867,0.000168991,0.000172403,0.00017611,1.1444e-07,7.24788e-07,3276820.0,-21419545.45454546,-36.15149765996864,59249400.0,0.000162867,1.3631602779340823,59212289.45320181,5.823657916801105e-12,1.0680862389257484e-12,1.6066902273995213e-12,4.2987419428667755e-12,9.171707800972932e-13,59212445.96885706,57244788.759449914,-1967657.2094071433,-19676572.094071433,-3.3230466622541446e-08,59231599.01860056,6.964314985521811e-10,2.463513682334375e-10,8.616641107807625e-11,2.3073867596162547e-09,6.973154746053043e-10,1.6140059582392045e-09,5.612104305946687e-10,1.4591785460886582,760.2896753114325,73.0,73.0,PASS
all-fast,-40.0,3.3,band7,r16,f125,all-fast_-40c_3.30v_band7_r16_f125,1.11815e-08,1.18452e-08,1.25173e-08,1.32129e-08,1.38864e-08,1.45435e-08,1.51945e-08,357734000.0,337690000.0,319557000.0,302734000.0,288051000.0,275037000.0,263254000.0,0.000473301,0.000481898,0.000485624,0.000494006,0.000499712,0.000511136,0.000512733,2.54757e-08,1.61346e-07,14719900.0,-142938961.03896108,-47.216024972074855,302734000.0,0.000494006,1.4105735445261094,302942819.64986557,9.492595352639725e-13,2.0330908645023386e-13,3.0854230346871185e-13,1.1219182678060053e-12,2.6840007653827926e-13,302943837.5599506,290258496.1211999,-12685341.438750684,-126853414.38750684,-4.187357478839733e-08,303114660.72863436,1.922467677962824e-10,6.76737447445041e-11,2.0828652878274213e-11,7.148253263833978e-10,2.204517543490558e-10,4.5274823914079326e-10,1.382231654642793e-10,2.0512904178466567,821.3550353351518,82.0,82.0,PASS
all-fast,27.0,3.3,band0,r16,f125,all-fast_27c_3.30v_band0_r16_f125,4.22703e-07,4.37704e-07,4.52183e-07,4.66904e-07,4.80385e-07,4.91427e-07,5.02725e-07,9462910.0,9138600.0,8845970.0,8567070.0,8326650.0,8139560.0,7956640.0,8.69674e-05,8.94376e-05,9.3467e-05,9.36958e-05,9.68347e-05,0.000101082,0.000103036,6.36173e-07,4.0291e-06,589462.0,-2284483.7662337665,-26.665870201057846,8567070.0,9.36958e-05,0.8941838591590288,8572890.98557777,1.757478201936725e-11,3.726838927840165e-12,5.1626047938964525e-12,2.639017194876192e-11,5.9178547092499825e-12,8572858.65076301,8358952.894489745,-213905.75627326593,-2139057.5627326593,-2.4951508590921143e-08,8576737.142426759,3.195544445744482e-09,1.122364651236714e-09,4.892055761600006e-10,8.426521238630949e-09,2.5988171874104325e-09,6.7368905063117e-09,2.910501780788555e-09,0.9626226591608781,439.14852849434044,58.0,58.0,PASS
all-fast,27.0,3.3,band4,r16,f125,all-fast_27c_3.30v_band4_r16_f125,5.34492e-08,5.61501e-08,5.87536e-08,6.12736e-08,6.36806e-08,6.59012e-08,6.80004e-08,74837400.0,71237600.0,68080900.0,65280900.0,62813400.0,60696900.0,58823200.0,0.000178413,0.000182319,0.000187064,0.000190942,0.000191366,0.000196943,0.000203676,8.58301e-08,5.43591e-07,4369100.0,-24153084.41558442,-36.998700103069076,65280900.0,0.000190942,1.3781924400114471,65304370.02915777,2.5346917396013564e-12,5.577586809930933e-13,8.136789283398474e-13,2.8682039136804292e-12,5.629122598691448e-13,65304285.255506925,63068930.50032415,-2235354.755182773,-22353547.55182773,-3.422983264324559e-08,65338052.68333901,6.612646770262745e-10,2.337258675803186e-10,9.966621461828058e-11,1.8279493198880626e-09,5.52365871352313e-10,1.2469021066946783e-09,5.241576971517072e-10,1.5271193049421972,981.2645961569865,60.0,60.0,PASS
all-fast,27.0,3.3,band7,r16,f125,all-fast_27c_3.30v_band7_r16_f125,9.98877e-09,1.05222e-08,1.10719e-08,1.16384e-08,1.22122e-08,1.27851e-08,1.33527e-08,400450000.0,380147000.0,361276000.0,343691000.0,327541000.0,312864000.0,299564000.0,0.000541869,0.000553354,0.000556646,0.000569371,0.00057002,0.000580118,0.000587637,1.91068e-08,1.2101e-07,19626500.0,-152908766.23376626,-44.490186310891545,343691000.0,0.000569371,1.0239367837471849,343774920.84298086,6.641486121554948e-13,1.4059270610730537e-13,2.1436573189454917e-13,7.793800102411166e-13,1.955338061790774e-13,343774983.041401,330206136.93987304,-13568846.101527989,-135688461.0152799,-3.9470138232524864e-08,343884689.26533043,1.592674705647738e-10,5.61119592802165e-11,2.009090760144018e-11,4.931004668906042e-10,1.5558133144742227e-10,3.2007075845366503e-10,1.1481391742301013e-10,1.9296043681146124,795.6748476779247,70.0,70.0,PASS
all-fast,125.0,3.3,band0,r16,f125,all-fast_125c_3.30v_band0_r16_f125,3.88594e-07,4.02932e-07,4.16241e-07,4.28902e-07,4.40928e-07,4.5167e-07,4.61728e-07,10293500.0,9927230.0,9609830.0,9326140.0,9071780.0,8856030.0,8663100.0,0.000115763,0.000118261,0.000120669,0.000123243,0.000126624,0.000126961,0.000131276,4.7124e-07,2.98452e-06,795774.0,-2458327.9220779226,-26.359543413222646,9326140.0,0.000123243,0.9621994890552014,9326148.500896258,9.06741060765359e-12,1.848509410742382e-12,2.655180796095541e-12,1.658171361160779e-11,3.499700212562354e-12,9326116.66973079,9095449.323486222,-230667.346244568,-2306673.46244568,-2.4733482800320416e-08,9330029.3029026,2.948866533969172e-09,1.0369297429527613e-09,5.573287806120366e-10,6.215674838438676e-09,1.9384149617416853e-09,4.94668412387698e-09,2.652048525697389e-09,0.9674584886800524,553.8802880268559,47.0,47.0,PASS
all-fast,125.0,3.3,band4,r16,f125,all-fast_125c_3.30v_band4_r16_f125,4.66651e-08,4.90175e-08,5.1306e-08,5.34516e-08,5.55691e-08,5.75889e-08,5.94611e-08,85717200.0,81603500.0,77963600.0,74834000.0,71982500.0,69457900.0,67270900.0,0.000225745,0.000230784,0.000233046,0.000235109,0.00024436,0.000245454,0.000247595,6.35779e-08,4.0266e-07,5898280.0,-27795844.15584416,-37.14333612508239,74834000.0,0.000235109,1.332931173378012,74843742.30023688,1.4635413188379136e-12,3.364486030446129e-13,5.008687658733426e-13,1.7214363054892742e-12,3.711320683878107e-13,74843912.52886888,72255521.84630749,-2588390.6825613976,-25883906.825613976,-3.458385051106195e-08,74883711.86761408,5.91406311344614e-10,2.0781505165528013e-10,1.041067775055898e-10,1.3634045425400546e-09,4.185613565350791e-10,9.331878579881112e-10,4.6208177340594765e-10,1.5561962449907334,1127.7962541833158,51.0,51.0,PASS
all-fast,125.0,3.3,band7,r16,f125,all-fast_125c_3.30v_band7_r16_f125,8.7258e-09,9.10036e-09,9.49922e-09,9.91311e-09,1.03416e-08,1.07769e-08,1.12172e-08,458410000.0,439543000.0,421087000.0,403506000.0,386786000.0,371166000.0,356595000.0,0.000653237,0.000661283,0.000675351,0.000682673,0.000688741,0.000702994,0.000708702,1.41532e-08,8.96368e-08,26495800.0,-154707792.20779225,-38.340890149785196,403506000.0,0.000682673,0.5822890932406116,403612731.7987946,5.076736677521228e-13,1.205904225738275e-13,1.9903967012863007e-13,1.0095976006377872e-12,2.6176183856541967e-13,403616853.7385469,389996436.77581245,-13620416.96273446,-136204169.6273446,-3.374590737867807e-08,403602337.1252974,1.0856760718914481e-10,3.849600967745362e-11,1.550078178463296e-11,2.775337306835066e-10,9.300987152569036e-11,2.0270695048323542e-10,8.361047448156275e-11,1.5537079475818347,355.322502452722,61.0,61.0,PASS
typical,-40.0,2.97,band5,r16,f100,typical_-40c_2.97v_band5_r16_f100,4.41115e-08,4.69067e-08,4.96498e-08,5.22625e-08,5.47906e-08,5.72116e-08,5.9408e-08,90679400.0,85275700.0,80564300.0,76536700.0,73005200.0,69915900.0,67331000.0,0.000156511,0.000156827,0.000163122,0.000164385,0.00016769,0.00017308,0.000176937,7.74911e-08,4.90777e-07,4839260.0,-35170097.40259741,-45.95193861585019,76536700.0,0.000164385,1.9047211524480432,90699262.49659936,2.8315751173708958e-12,6.617970548790192e-13,1.0483622050989982e-12,4.357224713780327e-12,8.689099996238685e-13,90698788.53989148,85728055.6287516,-4970732.911139876,-49707329.11139876,-5.4804843495275894e-08,90782042.70787323,7.270702002531931e-10,2.5505530077223555e-10,8.681656993370361e-11,2.497514866540815e-09,7.553122958791991e-10,1.8024276785470045e-09,6.042447931697488e-10,2.315444120757454,869.2641311599093,75.0,75.0,PASS
typical,-40.0,3.3,band5,r16,f100,typical_-40c_3.30v_band5_r16_f100,4.41115e-08,4.69067e-08,4.96498e-08,5.22625e-08,5.47906e-08,5.72116e-08,5.9408e-08,90679400.0,85275700.0,80564300.0,76536700.0,73005200.0,69915900.0,67331000.0,0.000156511,0.000156827,0.000163122,0.000164385,0.00016769,0.00017308,0.000176937,8.66971e-08,5.49082e-07,4325400.0,-35170097.40259741,-45.95193861585019,76536700.0,0.000164385,1.9047211524480432,76499404.27515975,3.2235448736815466e-12,6.299643077045287e-13,9.42976665030672e-13,3.894156954401631e-12,8.006974845582827e-13,76499643.55283411,73300018.88937242,-3199624.663461685,-31996246.63461685,-4.1825353882229266e-08,76544631.43429548,6.815982974674923e-10,2.3977316961544275e-10,8.62838363360183e-11,2.2146158304307607e-09,6.684058976471448e-10,1.5389865996288732e-09,5.467426197814697e-10,1.8353348896046882,834.7795647389619,71.0,71.0,PASS
typical,-40.0,3.63,band5,r16,f100,typical_-40c_3.63v_band5_r16_f100,4.41115e-08,4.69067e-08,4.96498e-08,5.22625e-08,5.47906e-08,5.72116e-08,5.9408e-08,90679400.0,85275700.0,80564300.0,76536700.0,73005200.0,69915900.0,67331000.0,0.000156511,0.000156827,0.000163122,0.000164385,0.00016769,0.00017308,0.000176937,9.83853e-08,6.23107e-07,3811550.0,-35170097.40259741,-45.95193861585019,76536700.0,0.000164385,1.9047211524480432,67280277.59565924,4.250628368068165e-12,9.403635130467606e-13,1.467916870837107e-12,4.466670486559154e-12,9.26264087396596e-13,67280142.15313846,65172245.43083594,-2107896.722302519,-21078967.223025188,-3.13301466799025e-08,67308758.31395076,6.120470659378795e-10,2.159083735345446e-10,7.769042467971514e-11,1.98796038240768e-09,5.99375691806295e-10,1.3082178310241285e-09,4.656651953369611e-10,1.4532524532194866,647.0894207837963,71.0,71.0,PASS
typical,27.0,2.97,band5,r16,f100,typical_27c_2.97v_band5_r16_f100,3.99867e-08,4.25116e-08,4.49662e-08,4.73289e-08,4.96871e-08,5.18613e-08,5.39521e-08,100033000.0,94092100.0,88955800.0,84515000.0,80503800.0,77128700.0,74139900.0,0.000180905,0.000181868,0.000185671,0.000186345,0.000191003,0.000193339,0.00019901,5.81184e-08,3.68083e-07,6452350.0,-38979902.59740261,-46.12187493037048,84515000.0,0.000186345,1.8287751117722282,100018000.30279638,1.7784121372123131e-12,4.422866994603448e-13,6.989834998014188e-13,3.966856781383585e-12,1.0475409313356882e-12,100019140.45666417,94708776.22832331,-5310364.228340864,-53103642.28340864,-5.309347994888752e-08,100104306.07896958,6.499767032720155e-10,2.282143523689527e-10,9.392747620491873e-11,1.83613895410285e-09,5.611475128351379e-10,1.309629221369306e-09,5.308452981120391e-10,2.2845239381155458,535.680751032454,62.0,62.0,PASS
typical,27.0,3.3,band5,r16,f100,typical_27c_3.30v_band5_r16_f100,3.99867e-08,4.25116e-08,4.49662e-08,4.73289e-08,4.96871e-08,5.18613e-08,5.39521e-08,100033000.0,94092100.0,88955800.0,84515000.0,80503800.0,77128700.0,74139900.0,0.000180905,0.000181868,0.000185671,0.000186345,0.000191003,0.000193339,0.00019901,6.50228e-08,4.11811e-07,5767210.0,-38979902.59740261,-46.12187493037048,84515000.0,0.000186345,1.8287751117722282,84482139.00834607,1.888232271964933e-12,4.230599527726857e-13,6.836637984029911e-13,2.5392547212289292e-12,5.181940018347688e-13,84482363.71737069,80960093.98379798,-3522269.7335727066,-35222697.335727066,-4.1692367241951125e-08,84529508.01979195,6.357149442441936e-10,2.2383591475321265e-10,9.712139248178775e-11,1.7017964719241406e-09,5.171617615867968e-10,1.1505674295291457e-09,4.935064219063398e-10,1.8920739751249156,998.0080042526213,59.0,59.0,PASS
typical,27.0,3.63,band5,r16,f100,typical_27c_3.63v_band5_r16_f100,3.99867e-08,4.25116e-08,4.49662e-08,4.73289e-08,4.96871e-08,5.18613e-08,5.39521e-08,100033000.0,94092100.0,88955800.0,84515000.0,80503800.0,77128700.0,74139900.0,0.000180905,0.000181868,0.000185671,0.000186345,0.000191003,0.000193339,0.00019901,7.37889e-08,4.6733e-07,5082060.0,-38979902.59740261,-46.12187493037048,84515000.0,0.000186345,1.8287751117722282,74130927.1049727,2.2198985205887026e-12,4.719630422547384e-13,7.224300573959689e-13,2.220547808453404e-12,4.1947026956292854e-13,74130871.09123152,71738918.97364037,-2391952.1175911576,-23919521.175911576,-3.2266612848072775e-08,74184710.77864292,5.909004067803364e-10,2.0675660798055678e-10,9.084552602894223e-11,1.5830905601027637e-09,4.815161563809724e-10,1.0104931959231625e-09,4.352648715906326e-10,1.5338179164610861,1147.9148614815854,58.0,58.0,PASS
typical,125.0,2.97,band5,r16,f100,typical_125c_2.97v_band5_r16_f100,3.53839e-08,3.74945e-08,3.95938e-08,4.16664e-08,4.37293e-08,4.56632e-08,4.75173e-08,113046000.0,106682000.0,101026000.0,96000500.0,91471800.0,87597800.0,84179900.0,0.000217237,0.000222041,0.000224065,0.000228654,0.000230972,0.000232668,0.00023366,4.30506e-08,2.72654e-07,8710670.0,-43610681.81818183,-45.42755695874691,96000500.0,0.000228654,1.5739984985197293,113087676.37181342,2.2533585604486292e-12,4.896544882854991e-13,5.476321287285304e-13,7.217934160160117e-12,1.88092796451186e-12,113090533.32516272,107415098.86554496,-5675434.459617764,-56754344.59617764,-5.018487660058612e-08,113165535.65612085,5.3769918448385e-10,1.9017428977937142e-10,9.262301551950484e-11,1.2716615259980379e-09,3.927613535572702e-10,9.169642473787244e-10,4.4378084367673067e-10,2.1521175370904917,208.8125441099494,52.0,52.0,PASS
typical,125.0,3.3,band5,r16,f100,typical_125c_3.30v_band5_r16_f100,3.53839e-08,3.74945e-08,3.95938e-08,4.16664e-08,4.37293e-08,4.56632e-08,4.75173e-08,113046000.0,106682000.0,101026000.0,96000500.0,91471800.0,87597800.0,84179900.0,0.000217237,0.000222041,0.000224065,0.000228654,0.000230972,0.000232668,0.00023366,4.81651e-08,3.05045e-07,7785730.0,-43610681.81818183,-45.42755695874691,96000500.0,0.000228654,1.5739984985197293,95970587.28846666,1.6332969439377389e-12,4.037564926530814e-13,5.348472672273163e-13,5.9784484611040234e-12,1.776356943633245e-12,95972722.69248255,91978026.45333566,-3994696.2391468883,-39946962.39146888,-4.162324592943729e-08,96050677.46000385,5.55608286440605e-10,1.9514604910678538e-10,1.0048309928076848e-10,1.2405724229192494e-09,3.850602253289093e-10,8.508762489025228e-10,4.337180093198319e-10,1.8743910220349915,216.76962319371023,49.0,49.0,PASS
typical,125.0,3.63,band5,r16,f100,typical_125c_3.63v_band5_r16_f100,3.53839e-08,3.74945e-08,3.95938e-08,4.16664e-08,4.37293e-08,4.56632e-08,4.75173e-08,113046000.0,106682000.0,101026000.0,96000500.0,91471800.0,87597800.0,84179900.0,0.000217237,0.000222041,0.000224065,0.000228654,0.000230972,0.000232668,0.00023366,5.46585e-08,3.4617e-07,6860780.0,-43610681.81818183,-45.42755695874691,96000500.0,0.000228654,1.5739984985197293,84177234.35745306,1.3190090621609088e-12,2.586846930520222e-13,3.796167128477211e-13,2.01798135973113e-12,5.093313648547721e-13,84177752.85625923,81418985.45488226,-2758767.4013769627,-27587674.013769627,-3.2773117691651807e-08,84232896.73371704,5.365072157304889e-10,1.8794361152017795e-10,9.728244230984188e-11,1.1981734610219816e-09,3.682310243329513e-10,7.602686297621134e-10,3.8933709109586044e-10,1.5831034820940981,722.9694649532269,49.0,49.0,PASS
ff,-40.0,2.97,band5,r16,f100,ff_-40c_2.97v_band5_r16_f100,4.77746e-08,5.02907e-08,5.26891e-08,5.49643e-08,5.71245e-08,5.92086e-08,6.11658e-08,83726500.0,79537600.0,75917100.0,72774500.0,70022500.0,67557700.0,65396100.0,0.000164846,0.000166152,0.000173541,0.000177314,0.000180035,0.000185701,0.000188199,7.74911e-08,4.90777e-07,4839260.0,-27547272.72727273,-37.85291926055518,72774500.0,0.000177314,1.4760468492201477,83743779.60896806,2.4319095728083523e-12,4.795935689333559e-13,7.95646445161092e-13,2.716542945371848e-12,6.175084105707055e-13,83743719.26178545,79934021.84981509,-3809697.411970362,-38096974.11970362,-4.5492335969234065e-08,83815516.96411563,6.687969552449453e-10,2.3476747988632605e-10,8.692889808181067e-11,2.125956191253476e-09,6.450631528564527e-10,1.4961636541117009e-09,5.432320274903898e-10,1.9677157693035037,1044.6224566565513,69.0,69.0,PASS
ff,-40.0,3.3,band5,r16,f100,ff_-40c_3.30v_band5_r16_f100,4.77746e-08,5.02907e-08,5.26891e-08,5.49643e-08,5.71245e-08,5.92086e-08,6.11658e-08,83726500.0,79537600.0,75917100.0,72774500.0,70022500.0,67557700.0,65396100.0,0.000164846,0.000166152,0.000173541,0.000177314,0.000180035,0.000185701,0.000188199,8.66971e-08,5.49082e-07,4325400.0,-27547272.72727273,-37.85291926055518,72774500.0,0.000177314,1.4760468492201477,72766270.57302038,3.9417540143323575e-12,7.44432343456756e-13,1.1601539238121427e-12,3.316445226839527e-12,6.872373481725297e-13,72766100.25533685,70245647.64308748,-2520452.6122493744,-25204526.122493744,-3.463773107814058e-08,72816205.80818321,6.158130257293077e-10,2.1646659109654297e-10,8.253208539280589e-11,1.920066875321235e-09,5.78928524089137e-10,1.2745071473901702e-09,4.760124399924564e-10,1.5762275847881713,842.3996827713123,67.0,67.0,PASS
ff,-40.0,3.63,band5,r16,f100,ff_-40c_3.63v_band5_r16_f100,4.77746e-08,5.02907e-08,5.26891e-08,5.49643e-08,5.71245e-08,5.92086e-08,6.11658e-08,83726500.0,79537600.0,75917100.0,72774500.0,70022500.0,67557700.0,65396100.0,0.000164846,0.000166152,0.000173541,0.000177314,0.000180035,0.000185701,0.000188199,9.83853e-08,6.23107e-07,3811550.0,-27547272.72727273,-37.85291926055518,72774500.0,0.000177314,1.4760468492201477,65413175.5575056,4.385216719227599e-12,8.548445714672426e-13,1.2491995904745345e-12,4.222798556632154e-12,1.0091954200733613e-12,65413294.0001336,63731660.597521305,-1681633.4026122913,-16816334.026122913,-2.5707823284497136e-08,65437150.54882773,5.398512204173676e-10,1.9098983480398546e-10,7.073515618081255e-11,1.6948326337537195e-09,5.159537342460128e-10,1.073456877208943e-09,3.9300751896162093e-10,1.2497830573364135,511.2525522643639,69.0,69.0,PASS
ff,27.0,2.97,band5,r16,f100,ff_27c_2.97v_band5_r16_f100,4.3465e-08,4.57427e-08,4.80172e-08,5.01228e-08,5.22224e-08,5.41022e-08,5.58919e-08,92028100.0,87445600.0,83303500.0,79804000.0,76595500.0,73934100.0,71566800.0,0.000185144,0.000191266,0.000194036,0.000198278,0.000202107,0.000204905,0.000209746,5.81184e-08,3.68083e-07,6452350.0,-30881461.03896105,-38.69663304967301,79804000.0,0.000198278,1.464825429444976,92017568.12424986,1.601157756164923e-12,2.8119837536279173e-13,4.1900507813981154e-13,2.3591430077299076e-12,5.417417943823373e-13,92017526.01673868,87878983.7536475,-4138542.2630911767,-41385422.63091177,-4.497558717605975e-08,92094449.19688848,6.222192886010303e-10,2.1801039859475689e-10,9.785822571879167e-11,1.6352011249771064e-09,4.94501533351614e-10,1.1093762337704231e-09,4.887715195251446e-10,2.0077547577778248,912.7993049076381,57.0,57.0,PASS
ff,27.0,3.3,band5,r16,f100,ff_27c_3.30v_band5_r16_f100,4.3465e-08,4.57427e-08,4.80172e-08,5.01228e-08,5.22224e-08,5.41022e-08,5.58919e-08,92028100.0,87445600.0,83303500.0,79804000.0,76595500.0,73934100.0,71566800.0,0.000185144,0.000191266,0.000194036,0.000198278,0.000202107,0.000204905,0.000209746,6.50228e-08,4.11811e-07,5767210.0,-30881461.03896105,-38.69663304967301,79804000.0,0.000198278,1.464825429444976,79816863.33259945,2.367281509504265e-12,3.9187273016198803e-13,6.046999378984437e-13,1.773740808953479e-12,3.463921358123381e-13,79816724.4359926,76997005.7160155,-2819718.7199770957,-28197187.199770957,-3.5327417153510375e-08,79881992.87990117,5.933312585468218e-10,2.074330665330358e-10,9.63545378628127e-11,1.5061008557893679e-09,4.595490416957755e-10,9.749121815171926e-10,4.4260516139099667e-10,1.6570166743848032,1326.6728490185512,55.0,55.0,PASS
ff,27.0,3.63,band5,r16,f100,ff_27c_3.63v_band5_r16_f100,4.3465e-08,4.57427e-08,4.80172e-08,5.01228e-08,5.22224e-08,5.41022e-08,5.58919e-08,92028100.0,87445600.0,83303500.0,79804000.0,76595500.0,73934100.0,71566800.0,0.000185144,0.000191266,0.000194036,0.000198278,0.000202107,0.000204905,0.000209746,7.37889e-08,4.6733e-07,5082060.0,-30881461.03896105,-38.69663304967301,79804000.0,0.000198278,1.464825429444976,71514139.02088262,2.1709976411064156e-12,4.415306385832737e-13,6.171377367159015e-13,2.2646245869616055e-12,5.387980325768579e-13,71514303.77440618,69599525.29931098,-1914778.4750951976,-19147784.750951976,-2.6774762166956395e-08,71559413.46392329,5.340977284504567e-10,1.878382434520929e-10,8.56048396553168e-11,1.3832088605324224e-09,4.222207954962525e-10,8.385075276957751e-10,3.7439902398257603e-10,1.3441594527525396,783.6346273889261,56.0,56.0,PASS
ff,125.0,2.97,band5,r16,f100,ff_125c_2.97v_band5_r16_f100,3.86058e-08,4.06496e-08,4.25872e-08,4.45261e-08,4.63418e-08,4.80761e-08,4.97332e-08,103611000.0,98401900.0,93924900.0,89835000.0,86315100.0,83201500.0,80429200.0,0.000225706,0.0002279,0.000233469,0.0002356,0.000241438,0.000242624,0.000252339,4.30506e-08,2.72654e-07,8710670.0,-34920779.220779225,-38.8721313750534,89835000.0,0.0002356,1.4139255301385873,103581036.13513198,1.3774549416926433e-12,3.1953903638860547e-13,4.1478946951084737e-13,4.479796556607901e-12,1.2453402600730714e-12,103582909.09355868,98947680.58380112,-4635228.5097575635,-46352285.097575635,-4.47489701758705e-08,103689505.05414629,5.404886107106493e-10,1.899695201469883e-10,1.0158863717370994e-10,1.1796429976042897e-09,3.632837696759817e-10,8.176349904823881e-10,4.3202675894279953e-10,1.969784551941489,291.7144665785283,47.0,47.0,PASS
ff,125.0,3.3,band5,r16,f100,ff_125c_3.30v_band5_r16_f100,3.86058e-08,4.06496e-08,4.25872e-08,4.45261e-08,4.63418e-08,4.80761e-08,4.97332e-08,103611000.0,98401900.0,93924900.0,89835000.0,86315100.0,83201500.0,80429200.0,0.000225706,0.0002279,0.000233469,0.0002356,0.000241438,0.000242624,0.000252339,4.81651e-08,3.05045e-07,7785730.0,-34920779.220779225,-38.8721313750534,89835000.0,0.0002356,1.4139255301385873,89890764.91017629,1.575051588378664e-12,3.830839088008591e-13,5.508848754454618e-13,3.948741306183476e-12,1.0517629277644514e-12,89892091.91396646,86684925.62175925,-3207166.2922072113,-32071662.922072113,-3.56779581375936e-08,89960829.04572332,5.372511988587033e-10,1.8786266546997227e-10,1.0386897726176495e-10,1.1190889425674904e-09,3.4785139106023403e-10,7.293352354535712e-10,3.9690934731369185e-10,1.6900281132418085,330.7317475047356,46.0,46.0,PASS
ff,125.0,3.63,band5,r16,f100,ff_125c_3.63v_band5_r16_f100,3.86058e-08,4.06496e-08,4.25872e-08,4.45261e-08,4.63418e-08,4.80761e-08,4.97332e-08,103611000.0,98401900.0,93924900.0,89835000.0,86315100.0,83201500.0,80429200.0,0.000225706,0.0002279,0.000233469,0.0002356,0.000241438,0.000242624,0.000252339,5.46585e-08,3.4617e-07,6860780.0,-34920779.220779225,-38.8721313750534,89835000.0,0.0002356,1.4139255301385873,80428871.24157228,1.528852520540239e-12,3.8545976900976856e-13,5.573506645405873e-13,3.1961486417749787e-12,6.950184184726949e-13,80429446.73253894,78269810.99259587,-2159635.739943072,-21596357.399430722,-2.6851306675336843e-08,80473953.91903593,5.00965417236086e-10,1.7545831993133413e-10,9.520924684041641e-11,1.0796396840060721e-09,3.280545209424596e-10,6.228954672892462e-10,3.338539804103698e-10,1.4119824752865644,472.00838455959257,47.0,47.0,PASS
ss,-40.0,2.97,band5,r16,f100,ss_-40c_2.97v_band5_r16_f100,3.99523e-08,4.27305e-08,4.55996e-08,4.85792e-08,5.1387e-08,5.41074e-08,5.67945e-08,100119000.0,93609900.0,87720100.0,82339800.0,77840700.0,73927100.0,70429300.0,0.000149157,0.000150997,0.000155344,0.00015842,0.000159066,0.000162925,0.00016531,7.74911e-08,4.90777e-07,4839260.0,-44907175.32467534,-54.538844306975896,82339800.0,0.00015842,1.9278170632983098,100183978.27639781,4.011687840031399e-12,8.161465259681338e-13,1.205455400408649e-12,5.281320055785777e-12,1.1348768431631445e-12,100184577.69566095,94208311.60233217,-5976266.093328774,-59762660.93328774,-5.965255562072014e-08,100223803.98701623,6.889065800676873e-10,2.424077162621424e-10,7.454576393612305e-11,2.618632583754137e-09,7.895076927296139e-10,1.9618817545355256e-09,5.954336567511015e-10,2.429502343959721,695.676978066701,83.0,83.0,PASS
ss,-40.0,3.3,band5,r16,f100,ss_-40c_3.30v_band5_r16_f100,3.99523e-08,4.27305e-08,4.55996e-08,4.85792e-08,5.1387e-08,5.41074e-08,5.67945e-08,100119000.0,93609900.0,87720100.0,82339800.0,77840700.0,73927100.0,70429300.0,0.000149157,0.000150997,0.000155344,0.00015842,0.000159066,0.000162925,0.00016531,8.66971e-08,5.49082e-07,4325400.0,-44907175.32467534,-54.538844306975896,82339800.0,0.00015842,1.9278170632983098,82372120.51786692,4.089421595095011e-12,8.365870658939678e-13,1.2023468351453585e-12,4.776726932424035e-12,1.0276477477252247e-12,82371727.11138383,78228928.33198716,-4142798.779396668,-41427987.79396668,-5.029394095130161e-08,82442728.42784344,7.359244662558798e-10,2.589014847934344e-10,8.688653068611745e-11,2.5812958784412993e-09,7.81003225252829e-10,1.8505782310556733e-09,6.105670272045333e-10,2.134454480039055,759.9911808123339,76.0,76.0,PASS
