bundle,res_sec,moscap_sec,mimcap_sec,temp_c,vctrl_v,r_ohm,c1_f,c2_f,ctot_f,fz_hz,fp3_hz,ph_peak_deg,fit_err_frac
rtyp-mff-xtyp,typical,ff,typical,-40,2.25,77821.5,1.08767e-10,2.0134e-12,1.1078e-10,18802.8,1.03456e+06,-15.3630,0.00081
rtyp-mff-xtyp,typical,ff,typical,-40,2.7,77821.5,1.08789e-10,2.0134e-12,1.10803e-10,18799,1.03456e+06,-15.3615,0.00081
rtyp-mff-xtyp,typical,ff,typical,27,0.3,77103.2,9.91013e-11,2.01585e-12,1.01117e-10,20829,1.0448e+06,-16.0810,0.00079
rtyp-mff-xtyp,typical,ff,typical,27,0.9,77104.6,1.07054e-10,2.01585e-12,1.09069e-10,19281.4,1.04324e+06,-15.4897,0.00080
rtyp-mff-xtyp,typical,ff,typical,27,1.35,77104.9,1.08344e-10,2.01585e-12,1.1036e-10,19051.7,1.04301e+06,-15.3999,0.00080
rtyp-mff-xtyp,typical,ff,typical,27,1.8,77105,1.08681e-10,2.01585e-12,1.10696e-10,18992.7,1.04295e+06,-15.3768,0.00080
rtyp-mff-xtyp,typical,ff,typical,27,2.25,77105,1.08767e-10,2.01585e-12,1.10783e-10,18977.5,1.04293e+06,-15.3709,0.00080
rtyp-mff-xtyp,typical,ff,typical,27,2.7,77105,1.08789e-10,2.01585e-12,1.10805e-10,18973.7,1.04293e+06,-15.3694,0.00080
rtyp-mff-xtyp,typical,ff,typical,125,0.3,76929.5,9.91013e-11,2.0176e-12,1.01119e-10,20876,1.04627e+06,-16.0874,0.00079
rtyp-mff-xtyp,typical,ff,typical,125,0.9,76930.9,1.07054e-10,2.0176e-12,1.09071e-10,19324.9,1.0447e+06,-15.4963,0.00079
rtyp-mff-xtyp,typical,ff,typical,125,1.35,76931.1,1.08344e-10,2.0176e-12,1.10362e-10,19094.7,1.04447e+06,-15.4063,0.00079
rtyp-mff-xtyp,typical,ff,typical,125,1.8,76931.2,1.08681e-10,2.0176e-12,1.10698e-10,19035.6,1.04441e+06,-15.3832,0.00079
rtyp-mff-xtyp,typical,ff,typical,125,2.25,76931.2,1.08767e-10,2.0176e-12,1.10785e-10,19020.4,1.04439e+06,-15.3773,0.00079
rtyp-mff-xtyp,typical,ff,typical,125,2.7,76931.2,1.08789e-10,2.0176e-12,1.10807e-10,19016.5,1.04439e+06,-15.3757,0.00079
rtyp-mss-xff,typical,ss,ff,-40,0.3,77826.4,1.21112e-10,1.81446e-12,1.22926e-10,16885.2,1.14394e+06,-13.8618,0.00089
rtyp-mss-xff,typical,ss,ff,-40,0.9,77827.6,1.30831e-10,1.81446e-12,1.32646e-10,15630.6,1.14267e+06,-13.3474,0.00089
rtyp-mss-xff,typical,ss,ff,-40,1.35,77827.9,1.32408e-10,1.81446e-12,1.34223e-10,15444.3,1.14248e+06,-13.2695,0.00089
rtyp-mss-xff,typical,ss,ff,-40,1.8,77828,1.3282e-10,1.81446e-12,1.34634e-10,15396.5,1.14243e+06,-13.2495,0.00089
rtyp-mss-xff,typical,ss,ff,-40,2.25,77828,1.32925e-10,1.81446e-12,1.3474e-10,15384.2,1.14242e+06,-13.2443,0.00089
rtyp-mss-xff,typical,ss,ff,-40,2.7,77827.9,1.32953e-10,1.81446e-12,1.34767e-10,15381.1,1.14242e+06,-13.2430,0.00089
rtyp-mss-xff,typical,ss,ff,27,0.3,77109.9,1.21112e-10,1.81666e-12,1.22929e-10,17042.1,1.15319e+06,-13.8685,0.00087
rtyp-mss-xff,typical,ss,ff,27,0.9,77111,1.30831e-10,1.81666e-12,1.32648e-10,15775.8,1.15191e+06,-13.3559,0.00088
rtyp-mss-xff,typical,ss,ff,27,1.35,77111.2,1.32408e-10,1.81666e-12,1.34225e-10,15587.9,1.15172e+06,-13.2773,0.00088
rtyp-mss-xff,typical,ss,ff,27,1.8,77111.3,1.3282e-10,1.81666e-12,1.34636e-10,15539.6,1.15167e+06,-13.2571,0.00088
rtyp-mss-xff,typical,ss,ff,27,2.25,77111.3,1.32925e-10,1.81666e-12,1.34742e-10,15527.2,1.15166e+06,-13.2519,0.00088
rtyp-mss-xff,typical,ss,ff,27,2.7,77111.3,1.32953e-10,1.81666e-12,1.34769e-10,15524.1,1.15165e+06,-13.2506,0.00088
rtyp-mss-xff,typical,ss,ff,125,0.3,76936.1,1.21112e-10,1.81824e-12,1.2293e-10,17080.6,1.15481e+06,-13.8742,0.00087
rtyp-mss-xff,typical,ss,ff,125,0.9,76937.1,1.30831e-10,1.81824e-12,1.3265e-10,15811.5,1.15353e+06,-13.3618,0.00087
rtyp-mss-xff,typical,ss,ff,125,1.35,76937.4,1.32408e-10,1.81824e-12,1.34227e-10,15623.1,1.15333e+06,-13.2830,0.00087
rtyp-mss-xff,typical,ss,ff,125,1.8,76937.5,1.3282e-10,1.81824e-12,1.34638e-10,15574.7,1.15328e+06,-13.2628,0.00087
rtyp-mss-xff,typical,ss,ff,125,2.25,76937.5,1.32926e-10,1.81824e-12,1.34744e-10,15562.3,1.15327e+06,-13.2576,0.00087
rtyp-mss-xff,typical,ss,ff,125,2.7,76937.5,1.32953e-10,1.81824e-12,1.34771e-10,15559.1,1.15327e+06,-13.2563,0.00087
rtyp-mss-xss,typical,ss,ss,-40,0.3,77820.7,1.21112e-10,2.21235e-12,1.23324e-10,16886.4,941309,-15.2627,0.00074
rtyp-mss-xss,typical,ss,ss,-40,0.9,77822,1.30831e-10,2.21235e-12,1.33044e-10,15631.7,940039,-14.7037,0.00074
rtyp-mss-xss,typical,ss,ss,-40,1.35,77822.1,1.32408e-10,2.21235e-12,1.34621e-10,15445.5,939851,-14.6168,0.00074
rtyp-mss-xss,typical,ss,ss,-40,1.8,77822.1,1.3282e-10,2.21235e-12,1.35032e-10,15397.6,939803,-14.5945,0.00074
rtyp-mss-xss,typical,ss,ss,-40,2.25,77822.2,1.32926e-10,2.21235e-12,1.35138e-10,15385.4,939791,-14.5888,0.00074
rtyp-mss-xss,typical,ss,ss,-40,2.7,77822.2,1.32953e-10,2.21235e-12,1.35165e-10,15382.3,939788,-14.5873,0.00074
rtyp-mss-xss,typical,ss,ss,27,0.3,77104.3,1.21112e-10,2.21504e-12,1.23327e-10,17043.3,948923,-15.2723,0.00073
rtyp-mss-xss,typical,ss,ss,27,0.9,77105.7,1.30831e-10,2.21504e-12,1.33046e-10,15776.9,947640,-14.7152,0.00073
rtyp-mss-xss,typical,ss,ss,27,1.35,77105.8,1.32408e-10,2.21504e-12,1.34623e-10,15589,947452,-14.6275,0.00073
rtyp-mss-xss,typical,ss,ss,27,1.8,77105.8,1.3282e-10,2.21504e-12,1.35035e-10,15540.7,947403,-14.6050,0.00073
rtyp-mss-xss,typical,ss,ss,27,2.25,77105.8,1.32926e-10,2.21504e-12,1.35141e-10,15528.3,947391,-14.5992,0.00073
rtyp-mss-xss,typical,ss,ss,27,2.7,77105.8,1.32953e-10,2.21504e-12,1.35168e-10,15525.2,947387,-14.5977,0.00073
rtyp-mss-xss,typical,ss,ss,125,0.3,76930.5,1.21112e-10,2.21697e-12,1.23329e-10,17081.8,950256,-15.2790,0.00073
rtyp-mss-xss,typical,ss,ss,125,0.9,76932,1.30831e-10,2.21697e-12,1.33048e-10,15812.5,948969,-14.7210,0.00073
rtyp-mss-xss,typical,ss,ss,125,1.35,76932,1.32408e-10,2.21697e-12,1.34625e-10,15624.2,948780,-14.6343,0.00073
rtyp-mss-xss,typical,ss,ss,125,1.8,76932.1,1.3282e-10,2.21697e-12,1.35037e-10,15575.8,948730,-14.6117,0.00073
rtyp-mss-xss,typical,ss,ss,125,2.25,76932.1,1.32926e-10,2.21697e-12,1.35142e-10,15563.4,948719,-14.6059,0.00073
rtyp-mss-xss,typical,ss,ss,125,2.7,76932.1,1.32953e-10,2.21697e-12,1.3517e-10,15560.2,948715,-14.6044,0.00073
rtyp-mss-xtyp,typical,ss,typical,-40,0.3,77823.4,1.21112e-10,2.0134e-12,1.23125e-10,16885.8,1.03262e+06,-14.5808,0.00081
rtyp-mss-xtyp,typical,ss,typical,-40,0.9,77824.5,1.30831e-10,2.0134e-12,1.32845e-10,15631.2,1.03135e+06,-14.0426,0.00081
rtyp-mss-xtyp,typical,ss,typical,-40,1.35,77824.8,1.32408e-10,2.0134e-12,1.34422e-10,15445,1.03116e+06,-13.9604,0.00081
rtyp-mss-xtyp,typical,ss,typical,-40,1.8,77824.8,1.3282e-10,2.0134e-12,1.34833e-10,15397.1,1.03111e+06,-13.9392,0.00081
rtyp-mss-xtyp,typical,ss,typical,-40,2.25,77824.8,1.32925e-10,2.0134e-12,1.34939e-10,15384.9,1.0311e+06,-13.9338,0.00081
rtyp-mss-xtyp,typical,ss,typical,-40,2.7,77824.8,1.32953e-10,2.0134e-12,1.34966e-10,15381.7,1.0311e+06,-13.9324,0.00081
rtyp-mss-xtyp,typical,ss,typical,27,0.3,77106.9,1.21112e-10,2.01585e-12,1.23128e-10,17042.8,1.04097e+06,-14.5886,0.00080
rtyp-mss-xtyp,typical,ss,typical,27,0.9,77108,1.30831e-10,2.01585e-12,1.32847e-10,15776.4,1.03969e+06,-14.0523,0.00080
rtyp-mss-xtyp,typical,ss,typical,27,1.35,77108.3,1.32408e-10,2.01585e-12,1.34424e-10,15588.5,1.0395e+06,-13.9693,0.00080
rtyp-mss-xtyp,typical,ss,typical,27,1.8,77108.3,1.3282e-10,2.01585e-12,1.34836e-10,15540.2,1.03945e+06,-13.9480,0.00080
rtyp-mss-xtyp,typical,ss,typical,27,2.25,77108.3,1.32926e-10,2.01585e-12,1.34941e-10,15527.8,1.03944e+06,-13.9425,0.00080
rtyp-mss-xtyp,typical,ss,typical,27,2.7,77108.3,1.32953e-10,2.01585e-12,1.34968e-10,15524.7,1.03943e+06,-13.9411,0.00080
rtyp-mss-xtyp,typical,ss,typical,125,0.3,76933.1,1.21112e-10,2.0176e-12,1.2313e-10,17081.3,1.04243e+06,-14.5947,0.00079
rtyp-mss-xtyp,typical,ss,typical,125,0.9,76934.2,1.30831e-10,2.0176e-12,1.32849e-10,15812.1,1.04115e+06,-14.0587,0.00079
rtyp-mss-xtyp,typical,ss,typical,125,1.35,76934.5,1.32408e-10,2.0176e-12,1.34426e-10,15623.7,1.04095e+06,-13.9755,0.00079
rtyp-mss-xtyp,typical,ss,typical,125,1.8,76934.5,1.3282e-10,2.0176e-12,1.34837e-10,15575.3,1.04091e+06,-13.9541,0.00079
rtyp-mss-xtyp,typical,ss,typical,125,2.25,76934.5,1.32926e-10,2.0176e-12,1.34943e-10,15562.9,1.04089e+06,-13.9486,0.00079
rtyp-mss-xtyp,typical,ss,typical,125,2.7,76934.6,1.32953e-10,2.0176e-12,1.3497e-10,15559.7,1.04089e+06,-13.9472,0.00079
rtyp-mtyp-xff,typical,typical,ff,-40,0.3,77824.7,1.10107e-10,1.81446e-12,1.11921e-10,18573.3,1.14566e+06,-14.5230,0.00089
rtyp-mtyp-xff,typical,typical,ff,-40,0.9,77826.1,1.18942e-10,1.81446e-12,1.20757e-10,17193.2,1.14426e+06,-13.9831,0.00089
rtyp-mtyp-xff,typical,typical,ff,-40,1.35,77826.4,1.20376e-10,1.81446e-12,1.22191e-10,16988.4,1.14405e+06,-13.9024,0.00089
rtyp-mtyp-xff,typical,typical,ff,-40,1.8,77826.4,1.2075e-10,1.81446e-12,1.22565e-10,16935.8,1.14399e+06,-13.8817,0.00089
rtyp-mtyp-xff,typical,typical,ff,-40,2.25,77826.4,1.20846e-10,1.81446e-12,1.22661e-10,16922.3,1.14398e+06,-13.8764,0.00089
rtyp-mtyp-xff,typical,typical,ff,-40,2.7,77826.5,1.20871e-10,1.81446e-12,1.22685e-10,16918.8,1.14398e+06,-13.8750,0.00089
rtyp-mtyp-xff,typical,typical,ff,27,0.3,77108.2,1.10107e-10,1.81666e-12,1.11923e-10,18745.9,1.15492e+06,-14.5290,0.00087
rtyp-mtyp-xff,typical,typical,ff,27,0.9,77109.4,1.18942e-10,1.81666e-12,1.20759e-10,17353,1.15351e+06,-13.9909,0.00087
rtyp-mtyp-xff,typical,typical,ff,27,1.35,77109.8,1.20376e-10,1.81666e-12,1.22193e-10,17146.3,1.1533e+06,-13.9095,0.00087
rtyp-mtyp-xff,typical,typical,ff,27,1.8,77109.8,1.2075e-10,1.81666e-12,1.22567e-10,17093.2,1.15324e+06,-13.8886,0.00087
rtyp-mtyp-xff,typical,typical,ff,27,2.25,77109.9,1.20846e-10,1.81666e-12,1.22663e-10,17079.6,1.15323e+06,-13.8833,0.00087
rtyp-mtyp-xff,typical,typical,ff,27,2.7,77109.9,1.20871e-10,1.81666e-12,1.22688e-10,17076.1,1.15323e+06,-13.8819,0.00087
rtyp-mtyp-xff,typical,typical,ff,125,0.3,76934.5,1.10107e-10,1.81824e-12,1.11925e-10,18788.2,1.15654e+06,-14.5347,0.00087
rtyp-mtyp-xff,typical,typical,ff,125,0.9,76935.7,1.18942e-10,1.81824e-12,1.20761e-10,17392.2,1.15513e+06,-13.9969,0.00087
rtyp-mtyp-xff,typical,typical,ff,125,1.35,76936,1.20376e-10,1.81824e-12,1.22195e-10,17185,1.15492e+06,-13.9153,0.00087
rtyp-mtyp-xff,typical,typical,ff,125,1.8,76936,1.2075e-10,1.81824e-12,1.22568e-10,17131.8,1.15486e+06,-13.8943,0.00087
rtyp-mtyp-xff,typical,typical,ff,125,2.25,76936,1.20846e-10,1.81824e-12,1.22665e-10,17118.1,1.15485e+06,-13.8890,0.00087
rtyp-mtyp-xff,typical,typical,ff,125,2.7,76936.1,1.20871e-10,1.81824e-12,1.22689e-10,17114.7,1.15484e+06,-13.8876,0.00087
rtyp-mtyp-xss,typical,typical,ss,-40,0.3,77819.1,1.10107e-10,2.21235e-12,1.12319e-10,18574.6,943016,-15.9842,0.00074
rtyp-mtyp-xss,typical,typical,ss,-40,0.9,77820.4,1.18943e-10,2.21235e-12,1.21155e-10,17194.5,941622,-15.3980,0.00074
rtyp-mtyp-xss,typical,typical,ss,-40,1.35,77820.6,1.20376e-10,2.21235e-12,1.22589e-10,16989.7,941414,-15.3080,0.00074
rtyp-mtyp-xss,typical,typical,ss,-40,1.8,77820.7,1.2075e-10,2.21235e-12,1.22963e-10,16937,941361,-15.2849,0.00074
rtyp-mtyp-xss,typical,typical,ss,-40,2.25,77820.7,1.20846e-10,2.21235e-12,1.23059e-10,16923.5,941347,-15.2790,0.00074
rtyp-mtyp-xss,typical,typical,ss,-40,2.7,77820.7,1.20871e-10,2.21235e-12,1.23083e-10,16920.1,941343,-15.2775,0.00074
rtyp-mtyp-xss,typical,typical,ss,27,0.3,77102.7,1.10107e-10,2.21504e-12,1.12322e-10,18747.2,950647,-15.9930,0.00073
rtyp-mtyp-xss,typical,typical,ss,27,0.9,77103.9,1.18943e-10,2.21504e-12,1.21158e-10,17354.3,949239,-15.4088,0.00073
rtyp-mtyp-xss,typical,typical,ss,27,1.35,77104.2,1.20376e-10,2.21504e-12,1.22591e-10,17147.5,949029,-15.3181,0.00073
rtyp-mtyp-xss,typical,typical,ss,27,1.8,77104.2,1.2075e-10,2.21504e-12,1.22965e-10,17094.4,948976,-15.2947,0.00073
rtyp-mtyp-xss,typical,typical,ss,27,2.25,77104.2,1.20846e-10,2.21504e-12,1.23061e-10,17080.8,948962,-15.2888,0.00073
rtyp-mtyp-xss,typical,typical,ss,27,2.7,77104.3,1.20871e-10,2.21504e-12,1.23086e-10,17077.3,948958,-15.2872,0.00073
rtyp-mtyp-xss,typical,typical,ss,125,0.3,76928.9,1.10107e-10,2.21697e-12,1.12324e-10,18789.6,951983,-15.9998,0.00073
rtyp-mtyp-xss,typical,typical,ss,125,0.9,76930.3,1.18943e-10,2.21697e-12,1.21159e-10,17393.5,950570,-15.4158,0.00073
rtyp-mtyp-xss,typical,typical,ss,125,1.35,76930.4,1.20376e-10,2.21697e-12,1.22593e-10,17186.3,950361,-15.3249,0.00073
rtyp-mtyp-xss,typical,typical,ss,125,1.8,76930.5,1.2075e-10,2.21697e-12,1.22967e-10,17133,950307,-15.3015,0.00073
rtyp-mtyp-xss,typical,typical,ss,125,2.25,76930.5,1.20846e-10,2.21697e-12,1.23063e-10,17119.4,950293,-15.2955,0.00073
rtyp-mtyp-xss,typical,typical,ss,125,2.7,76930.5,1.20871e-10,2.21697e-12,1.23088e-10,17115.9,950289,-15.2940,0.00073
rtyp-mtyp-xtyp,typical,typical,typical,-40,0.3,77821.7,1.10107e-10,2.0134e-12,1.1212e-10,18574,1.03433e+06,-15.2735,0.00081
rtyp-mtyp-xtyp,typical,typical,typical,-40,0.9,77823,1.18942e-10,2.0134e-12,1.20956e-10,17193.9,1.03293e+06,-14.7089,0.00081
rtyp-mtyp-xtyp,typical,typical,typical,-40,1.35,77823.3,1.20376e-10,2.0134e-12,1.2239e-10,16989.1,1.03272e+06,-14.6237,0.00081
rtyp-mtyp-xtyp,typical,typical,typical,-40,1.8,77823.4,1.2075e-10,2.0134e-12,1.22764e-10,16936.4,1.03267e+06,-14.6018,0.00081
rtyp-mtyp-xtyp,typical,typical,typical,-40,2.25,77823.3,1.20846e-10,2.0134e-12,1.2286e-10,16923,1.03266e+06,-14.5962,0.00081
rtyp-mtyp-xtyp,typical,typical,typical,-40,2.7,77823.3,1.20871e-10,2.0134e-12,1.22884e-10,16919.5,1.03265e+06,-14.5948,0.00081
rtyp-mtyp-xtyp,typical,typical,typical,27,0.3,77105.3,1.10107e-10,2.01585e-12,1.12123e-10,18746.6,1.04269e+06,-15.2805,0.00080
rtyp-mtyp-xtyp,typical,typical,typical,27,0.9,77106.5,1.18943e-10,2.01585e-12,1.20958e-10,17353.7,1.04129e+06,-14.7179,0.00080
rtyp-mtyp-xtyp,typical,typical,typical,27,1.35,77106.7,1.20376e-10,2.01585e-12,1.22392e-10,17147,1.04108e+06,-14.6319,0.00080
rtyp-mtyp-xtyp,typical,typical,typical,27,1.8,77106.8,1.2075e-10,2.01585e-12,1.22766e-10,17093.8,1.04102e+06,-14.6098,0.00080
rtyp-mtyp-xtyp,typical,typical,typical,27,2.25,77106.8,1.20846e-10,2.01585e-12,1.22862e-10,17080.2,1.04101e+06,-14.6042,0.00080
rtyp-mtyp-xtyp,typical,typical,typical,27,2.7,77106.8,1.20871e-10,2.01585e-12,1.22887e-10,17076.8,1.041e+06,-14.6027,0.00080
rtyp-mtyp-xtyp,typical,typical,typical,125,0.3,76931.5,1.10107e-10,2.0176e-12,1.12124e-10,18788.9,1.04416e+06,-15.2867,0.00079
rtyp-mtyp-xtyp,typical,typical,typical,125,0.9,76932.7,1.18942e-10,2.0176e-12,1.2096e-10,17392.9,1.04275e+06,-14.7243,0.00079
rtyp-mtyp-xtyp,typical,typical,typical,125,1.35,76933,1.20376e-10,2.0176e-12,1.22394e-10,17185.7,1.04254e+06,-14.6382,0.00079
rtyp-mtyp-xtyp,typical,typical,typical,125,1.8,76933.1,1.2075e-10,2.0176e-12,1.22768e-10,17132.4,1.04248e+06,-14.6160,0.00079
rtyp-mtyp-xtyp,typical,typical,typical,125,2.25,76933,1.20846e-10,2.0176e-12,1.22864e-10,17118.8,1.04247e+06,-14.6104,0.00079
rtyp-mtyp-xtyp,typical,typical,typical,125,2.7,76933,1.20871e-10,2.0176e-12,1.22889e-10,17115.3,1.04247e+06,-14.6089,0.00079
