corner,temp_c,vdd,trim,corner_id,twin_r,twin_f,verdict
fs,125.0,3.63,c13,fs_125c_3.63v_c13,1.84443e-09,1.79596e-09,PASS
fs,125.0,3.63,c14,fs_125c_3.63v_c14,1.89765e-09,1.84741e-09,PASS
fs,125.0,3.63,c15,fs_125c_3.63v_c15,1.95535e-09,1.90338e-09,PASS
sf,-40.0,2.97,c0,sf_-40c_2.97v_c0,9.67949e-10,9.68814e-10,PASS
sf,-40.0,2.97,c1,sf_-40c_2.97v_c1,1.0124e-09,1.01205e-09,PASS
sf,-40.0,2.97,c2,sf_-40c_2.97v_c2,1.05285e-09,1.05104e-09,PASS
sf,-40.0,2.97,c3,sf_-40c_2.97v_c3,1.0983e-09,1.09552e-09,PASS
sf,-40.0,2.97,c4,sf_-40c_2.97v_c4,1.13691e-09,1.13271e-09,PASS
sf,-40.0,2.97,c5,sf_-40c_2.97v_c5,1.1831e-09,1.17819e-09,PASS
sf,-40.0,2.97,c6,sf_-40c_2.97v_c6,1.22533e-09,1.2194e-09,PASS
sf,-40.0,2.97,c7,sf_-40c_2.97v_c7,1.27205e-09,1.26567e-09,PASS
sf,-40.0,2.97,c8,sf_-40c_2.97v_c8,1.3113e-09,1.30412e-09,PASS
sf,-40.0,2.97,c9,sf_-40c_2.97v_c9,1.35839e-09,1.35099e-09,PASS
sf,-40.0,2.97,c10,sf_-40c_2.97v_c10,1.40166e-09,1.39368e-09,PASS
sf,-40.0,2.97,c11,sf_-40c_2.97v_c11,1.44906e-09,1.441e-09,PASS
sf,-40.0,2.97,c12,sf_-40c_2.97v_c12,1.48996e-09,1.48132e-09,PASS
sf,-40.0,2.97,c13,sf_-40c_2.97v_c13,1.53761e-09,1.529e-09,PASS
sf,-40.0,2.97,c14,sf_-40c_2.97v_c14,1.58155e-09,1.57268e-09,PASS
sf,-40.0,2.97,c15,sf_-40c_2.97v_c15,1.62938e-09,1.62059e-09,PASS
sf,-40.0,3.3,c0,sf_-40c_3.30v_c0,9.07616e-10,9.03585e-10,PASS
sf,-40.0,3.3,c1,sf_-40c_3.30v_c1,9.49584e-10,9.44523e-10,PASS
sf,-40.0,3.3,c2,sf_-40c_3.30v_c2,9.8804e-10,9.81698e-10,PASS
sf,-40.0,3.3,c3,sf_-40c_3.30v_c3,1.03089e-09,1.02376e-09,PASS
sf,-40.0,3.3,c4,sf_-40c_3.30v_c4,1.06771e-09,1.05941e-09,PASS
sf,-40.0,3.3,c5,sf_-40c_3.30v_c5,1.1112e-09,1.10236e-09,PASS
sf,-40.0,3.3,c6,sf_-40c_3.30v_c6,1.15124e-09,1.1416e-09,PASS
sf,-40.0,3.3,c7,sf_-40c_3.30v_c7,1.19518e-09,1.18518e-09,PASS
sf,-40.0,3.3,c8,sf_-40c_3.30v_c8,1.23245e-09,1.22194e-09,PASS
sf,-40.0,3.3,c9,sf_-40c_3.30v_c9,1.27671e-09,1.26597e-09,PASS
sf,-40.0,3.3,c10,sf_-40c_3.30v_c10,1.31764e-09,1.30644e-09,PASS
sf,-40.0,3.3,c11,sf_-40c_3.30v_c11,1.36216e-09,1.35077e-09,PASS
sf,-40.0,3.3,c12,sf_-40c_3.30v_c12,1.40099e-09,1.38916e-09,PASS
sf,-40.0,3.3,c13,sf_-40c_3.30v_c13,1.44572e-09,1.43372e-09,PASS
sf,-40.0,3.3,c14,sf_-40c_3.30v_c14,1.48722e-09,1.47492e-09,PASS
sf,-40.0,3.3,c15,sf_-40c_3.30v_c15,1.5321e-09,1.51962e-09,PASS
sf,-40.0,3.63,c0,sf_-40c_3.63v_c0,8.62086e-10,8.55094e-10,PASS
sf,-40.0,3.63,c1,sf_-40c_3.63v_c1,9.02176e-10,8.94297e-10,PASS
sf,-40.0,3.63,c2,sf_-40c_3.63v_c2,9.39106e-10,9.30136e-10,PASS
sf,-40.0,3.63,c3,sf_-40c_3.63v_c3,9.79977e-10,9.70339e-10,PASS
sf,-40.0,3.63,c4,sf_-40c_3.63v_c4,1.01541e-09,1.00483e-09,PASS
sf,-40.0,3.63,c5,sf_-40c_3.63v_c5,1.05685e-09,1.04578e-09,PASS
sf,-40.0,3.63,c6,sf_-40c_3.63v_c6,1.09521e-09,1.08347e-09,PASS
sf,-40.0,3.63,c7,sf_-40c_3.63v_c7,1.13705e-09,1.12492e-09,PASS
sf,-40.0,3.63,c8,sf_-40c_3.63v_c8,1.17274e-09,1.16024e-09,PASS
sf,-40.0,3.63,c9,sf_-40c_3.63v_c9,1.21486e-09,1.20203e-09,PASS
sf,-40.0,3.63,c10,sf_-40c_3.63v_c10,1.254e-09,1.24072e-09,PASS
sf,-40.0,3.63,c11,sf_-40c_3.63v_c11,1.29634e-09,1.28274e-09,PASS
sf,-40.0,3.63,c12,sf_-40c_3.63v_c12,1.33356e-09,1.31953e-09,PASS
sf,-40.0,3.63,c13,sf_-40c_3.63v_c13,1.37608e-09,1.36172e-09,PASS
sf,-40.0,3.63,c14,sf_-40c_3.63v_c14,1.41572e-09,1.40097e-09,PASS
sf,-40.0,3.63,c15,sf_-40c_3.63v_c15,1.45838e-09,1.44329e-09,PASS
sf,27.0,2.97,c0,sf_27c_2.97v_c0,1.10083e-09,1.10162e-09,PASS
sf,27.0,2.97,c1,sf_27c_2.97v_c1,1.15148e-09,1.15105e-09,PASS
sf,27.0,2.97,c2,sf_27c_2.97v_c2,1.19777e-09,1.19588e-09,PASS
sf,27.0,2.97,c3,sf_27c_2.97v_c3,1.24957e-09,1.24673e-09,PASS
sf,27.0,2.97,c4,sf_27c_2.97v_c4,1.29359e-09,1.28944e-09,PASS
sf,27.0,2.97,c5,sf_27c_2.97v_c5,1.34625e-09,1.34143e-09,PASS
sf,27.0,2.97,c6,sf_27c_2.97v_c6,1.39459e-09,1.3888e-09,PASS
sf,27.0,2.97,c7,sf_27c_2.97v_c7,1.44787e-09,1.44168e-09,PASS
sf,27.0,2.97,c8,sf_27c_2.97v_c8,1.49219e-09,1.4855e-09,PASS
sf,27.0,2.97,c9,sf_27c_2.97v_c9,1.54593e-09,1.53904e-09,PASS
sf,27.0,2.97,c10,sf_27c_2.97v_c10,1.59544e-09,1.58806e-09,PASS
sf,27.0,2.97,c11,sf_27c_2.97v_c11,1.64954e-09,1.64209e-09,PASS
sf,27.0,2.97,c12,sf_27c_2.97v_c12,1.69618e-09,1.68829e-09,PASS
sf,27.0,2.97,c13,sf_27c_2.97v_c13,1.75057e-09,1.74272e-09,PASS
sf,27.0,2.97,c14,sf_27c_2.97v_c14,1.80087e-09,1.7928e-09,PASS
sf,27.0,2.97,c15,sf_27c_2.97v_c15,1.85549e-09,1.84748e-09,PASS
sf,27.0,3.3,c0,sf_27c_3.30v_c0,1.02982e-09,1.0258e-09,PASS
sf,27.0,3.3,c1,sf_27c_3.30v_c1,1.07747e-09,1.07241e-09,PASS
sf,27.0,3.3,c2,sf_27c_3.30v_c2,1.12123e-09,1.11491e-09,PASS
sf,27.0,3.3,c3,sf_27c_3.30v_c3,1.16991e-09,1.16281e-09,PASS
sf,27.0,3.3,c4,sf_27c_3.30v_c4,1.21166e-09,1.20347e-09,PASS
sf,27.0,3.3,c5,sf_27c_3.30v_c5,1.26109e-09,1.25236e-09,PASS
sf,27.0,3.3,c6,sf_27c_3.30v_c6,1.30669e-09,1.29719e-09,PASS
sf,27.0,3.3,c7,sf_27c_3.30v_c7,1.35667e-09,1.3468e-09,PASS
sf,27.0,3.3,c8,sf_27c_3.30v_c8,1.39858e-09,1.38837e-09,PASS
sf,27.0,3.3,c9,sf_27c_3.30v_c9,1.44895e-09,1.4385e-09,PASS
sf,27.0,3.3,c10,sf_27c_3.30v_c10,1.4956e-09,1.48471e-09,PASS
sf,27.0,3.3,c11,sf_27c_3.30v_c11,1.54628e-09,1.5352e-09,PASS
sf,27.0,3.3,c12,sf_27c_3.30v_c12,1.59035e-09,1.5789e-09,PASS
sf,27.0,3.3,c13,sf_27c_3.30v_c13,1.64128e-09,1.62967e-09,PASS
sf,27.0,3.3,c14,sf_27c_3.30v_c14,1.68861e-09,1.6767e-09,PASS
sf,27.0,3.3,c15,sf_27c_3.30v_c15,1.73973e-09,1.72765e-09,PASS
sf,27.0,3.63,c0,sf_27c_3.63v_c0,9.75676e-10,9.68709e-10,PASS
sf,27.0,3.63,c1,sf_27c_3.63v_c1,1.02104e-09,1.01318e-09,PASS
sf,27.0,3.63,c2,sf_27c_3.63v_c2,1.06289e-09,1.05394e-09,PASS
sf,27.0,3.63,c3,sf_27c_3.63v_c3,1.10917e-09,1.09956e-09,PASS
sf,27.0,3.63,c4,sf_27c_3.63v_c4,1.14915e-09,1.13866e-09,PASS
sf,27.0,3.63,c5,sf_27c_3.63v_c5,1.19612e-09,1.18513e-09,PASS
sf,27.0,3.63,c6,sf_27c_3.63v_c6,1.23962e-09,1.22798e-09,PASS
sf,27.0,3.63,c7,sf_27c_3.63v_c7,1.28707e-09,1.27505e-09,PASS
sf,27.0,3.63,c8,sf_27c_3.63v_c8,1.32709e-09,1.31479e-09,PASS
sf,27.0,3.63,c9,sf_27c_3.63v_c9,1.37489e-09,1.36227e-09,PASS
sf,27.0,3.63,c10,sf_27c_3.63v_c10,1.41933e-09,1.40627e-09,PASS
sf,27.0,3.63,c11,sf_27c_3.63v_c11,1.4674e-09,1.45403e-09,PASS
sf,27.0,3.63,c12,sf_27c_3.63v_c12,1.50949e-09,1.49575e-09,PASS
sf,27.0,3.63,c13,sf_27c_3.63v_c13,1.55778e-09,1.54373e-09,PASS
sf,27.0,3.63,c14,sf_27c_3.63v_c14,1.60282e-09,1.58841e-09,PASS
sf,27.0,3.63,c15,sf_27c_3.63v_c15,1.65128e-09,1.63655e-09,PASS
sf,125.0,2.97,c0,sf_125c_2.97v_c0,1.29306e-09,1.29037e-09,PASS
sf,125.0,2.97,c1,sf_125c_2.97v_c1,1.3526e-09,1.34875e-09,PASS
sf,125.0,2.97,c2,sf_125c_2.97v_c2,1.40746e-09,1.40225e-09,PASS
sf,125.0,2.97,c3,sf_125c_2.97v_c3,1.46839e-09,1.46228e-09,PASS
sf,125.0,2.97,c4,sf_125c_2.97v_c4,1.52039e-09,1.51318e-09,PASS
sf,125.0,2.97,c5,sf_125c_2.97v_c5,1.58237e-09,1.57452e-09,PASS
sf,125.0,2.97,c6,sf_125c_2.97v_c6,1.63964e-09,1.63094e-09,PASS
sf,125.0,2.97,c7,sf_125c_2.97v_c7,1.70239e-09,1.69328e-09,PASS
sf,125.0,2.97,c8,sf_125c_2.97v_c8,1.75409e-09,1.74482e-09,PASS
sf,125.0,2.97,c9,sf_125c_2.97v_c9,1.81739e-09,1.80788e-09,PASS
sf,125.0,2.97,c10,sf_125c_2.97v_c10,1.87608e-09,1.86611e-09,PASS
sf,125.0,2.97,c11,sf_125c_2.97v_c11,1.93984e-09,1.92973e-09,PASS
sf,125.0,2.97,c12,sf_125c_2.97v_c12,1.99489e-09,1.98448e-09,PASS
sf,125.0,2.97,c13,sf_125c_2.97v_c13,2.05902e-09,2.04852e-09,PASS
sf,125.0,2.97,c14,sf_125c_2.97v_c14,2.11865e-09,2.10788e-09,PASS
sf,125.0,2.97,c15,sf_125c_2.97v_c15,2.18306e-09,2.17222e-09,PASS
sf,125.0,3.3,c0,sf_125c_3.30v_c0,1.20713e-09,1.20061e-09,PASS
sf,125.0,3.3,c1,sf_125c_3.30v_c1,1.26295e-09,1.25545e-09,PASS
sf,125.0,3.3,c2,sf_125c_3.30v_c2,1.31456e-09,1.3059e-09,PASS
sf,125.0,3.3,c3,sf_125c_3.30v_c3,1.37163e-09,1.36222e-09,PASS
sf,125.0,3.3,c4,sf_125c_3.30v_c4,1.42066e-09,1.41035e-09,PASS
sf,125.0,3.3,c5,sf_125c_3.30v_c5,1.47866e-09,1.46782e-09,PASS
sf,125.0,3.3,c6,sf_125c_3.30v_c6,1.53245e-09,1.5209e-09,PASS
sf,125.0,3.3,c7,sf_125c_3.30v_c7,1.59113e-09,1.57919e-09,PASS
sf,125.0,3.3,c8,sf_125c_3.30v_c8,1.63983e-09,1.62776e-09,PASS
sf,125.0,3.3,c9,sf_125c_3.30v_c9,1.69901e-09,1.68665e-09,PASS
sf,125.0,3.3,c10,sf_125c_3.30v_c10,1.75406e-09,1.74127e-09,PASS
sf,125.0,3.3,c11,sf_125c_3.30v_c11,1.81363e-09,1.8006e-09,PASS
sf,125.0,3.3,c12,sf_125c_3.30v_c12,1.86543e-09,1.85209e-09,PASS
sf,125.0,3.3,c13,sf_125c_3.30v_c13,1.92533e-09,1.91176e-09,PASS
sf,125.0,3.3,c14,sf_125c_3.30v_c14,1.9812e-09,1.96732e-09,PASS
sf,125.0,3.3,c15,sf_125c_3.30v_c15,2.04135e-09,2.02723e-09,PASS
sf,125.0,3.63,c0,sf_125c_3.63v_c0,1.14026e-09,1.13143e-09,PASS
sf,125.0,3.63,c1,sf_125c_3.63v_c1,1.19322e-09,1.18353e-09,PASS
sf,125.0,3.63,c2,sf_125c_3.63v_c2,1.24231e-09,1.23163e-09,PASS
sf,125.0,3.63,c3,sf_125c_3.63v_c3,1.29638e-09,1.28506e-09,PASS
sf,125.0,3.63,c4,sf_125c_3.63v_c4,1.34308e-09,1.33102e-09,PASS
sf,125.0,3.63,c5,sf_125c_3.63v_c5,1.398e-09,1.38545e-09,PASS
sf,125.0,3.63,c6,sf_125c_3.63v_c6,1.44907e-09,1.43591e-09,PASS
sf,125.0,3.63,c7,sf_125c_3.63v_c7,1.50459e-09,1.49105e-09,PASS
sf,125.0,3.63,c8,sf_125c_3.63v_c8,1.55091e-09,1.53724e-09,PASS
sf,125.0,3.63,c9,sf_125c_3.63v_c9,1.60688e-09,1.59288e-09,PASS
sf,125.0,3.63,c10,sf_125c_3.63v_c10,1.65909e-09,1.64466e-09,PASS
sf,125.0,3.63,c11,sf_125c_3.63v_c11,1.71541e-09,1.70066e-09,PASS
sf,125.0,3.63,c12,sf_125c_3.63v_c12,1.76464e-09,1.74957e-09,PASS
sf,125.0,3.63,c13,sf_125c_3.63v_c13,1.82125e-09,1.80586e-09,PASS
sf,125.0,3.63,c14,sf_125c_3.63v_c14,1.8742e-09,1.85844e-09,PASS
sf,125.0,3.63,c15,sf_125c_3.63v_c15,1.93103e-09,1.91494e-09,PASS
res_ff,-40.0,2.97,c0,res_ff_-40c_2.97v_c0,9.67262e-10,9.67242e-10,PASS
res_ff,-40.0,2.97,c1,res_ff_-40c_2.97v_c1,1.01212e-09,1.01026e-09,PASS
res_ff,-40.0,2.97,c2,res_ff_-40c_2.97v_c2,1.05277e-09,1.04872e-09,PASS
res_ff,-40.0,2.97,c3,res_ff_-40c_2.97v_c3,1.09855e-09,1.09301e-09,PASS
res_ff,-40.0,2.97,c4,res_ff_-40c_2.97v_c4,1.13705e-09,1.12946e-09,PASS
res_ff,-40.0,2.97,c5,res_ff_-40c_2.97v_c5,1.1835e-09,1.17478e-09,PASS
res_ff,-40.0,2.97,c6,res_ff_-40c_2.97v_c6,1.2258e-09,1.21551e-09,PASS
res_ff,-40.0,2.97,c7,res_ff_-40c_2.97v_c7,1.27273e-09,1.26164e-09,PASS
res_ff,-40.0,2.97,c8,res_ff_-40c_2.97v_c8,1.31134e-09,1.2992e-09,PASS
res_ff,-40.0,2.97,c9,res_ff_-40c_2.97v_c9,1.3586e-09,1.34593e-09,PASS
res_ff,-40.0,2.97,c10,res_ff_-40c_2.97v_c10,1.40182e-09,1.38818e-09,PASS
res_ff,-40.0,2.97,c11,res_ff_-40c_2.97v_c11,1.44936e-09,1.43535e-09,PASS
res_ff,-40.0,2.97,c12,res_ff_-40c_2.97v_c12,1.48992e-09,1.47499e-09,PASS
res_ff,-40.0,2.97,c13,res_ff_-40c_2.97v_c13,1.53767e-09,1.52247e-09,PASS
res_ff,-40.0,2.97,c14,res_ff_-40c_2.97v_c14,1.58149e-09,1.56568e-09,PASS
res_ff,-40.0,2.97,c15,res_ff_-40c_2.97v_c15,1.6294e-09,1.61334e-09,PASS
res_ff,-40.0,3.3,c0,res_ff_-40c_3.30v_c0,9.05935e-10,9.0021e-10,PASS
res_ff,-40.0,3.3,c1,res_ff_-40c_3.30v_c1,9.48179e-10,9.40872e-10,PASS
res_ff,-40.0,3.3,c2,res_ff_-40c_3.30v_c2,9.86724e-10,9.77532e-10,PASS
res_ff,-40.0,3.3,c3,res_ff_-40c_3.30v_c3,1.02978e-09,1.01933e-09,PASS
res_ff,-40.0,3.3,c4,res_ff_-40c_3.30v_c4,1.06638e-09,1.05426e-09,PASS
res_ff,-40.0,3.3,c5,res_ff_-40c_3.30v_c5,1.11002e-09,1.09693e-09,PASS
res_ff,-40.0,3.3,c6,res_ff_-40c_3.30v_c6,1.15001e-09,1.13564e-09,PASS
res_ff,-40.0,3.3,c7,res_ff_-40c_3.30v_c7,1.19405e-09,1.17893e-09,PASS
res_ff,-40.0,3.3,c8,res_ff_-40c_3.30v_c8,1.23058e-09,1.21471e-09,PASS
res_ff,-40.0,3.3,c9,res_ff_-40c_3.30v_c9,1.27491e-09,1.25841e-09,PASS
res_ff,-40.0,3.3,c10,res_ff_-40c_3.30v_c10,1.31569e-09,1.29832e-09,PASS
res_ff,-40.0,3.3,c11,res_ff_-40c_3.30v_c11,1.36025e-09,1.34231e-09,PASS
res_ff,-40.0,3.3,c12,res_ff_-40c_3.30v_c12,1.39864e-09,1.37989e-09,PASS
res_ff,-40.0,3.3,c13,res_ff_-40c_3.30v_c13,1.44339e-09,1.42408e-09,PASS
res_ff,-40.0,3.3,c14,res_ff_-40c_3.30v_c14,1.48468e-09,1.46467e-09,PASS
res_ff,-40.0,3.3,c15,res_ff_-40c_3.30v_c15,1.52956e-09,1.50899e-09,PASS
res_ff,-40.0,3.63,c0,res_ff_-40c_3.63v_c0,8.59799e-10,8.50537e-10,PASS
res_ff,-40.0,3.63,c1,res_ff_-40c_3.63v_c1,9.00074e-10,8.89409e-10,PASS
res_ff,-40.0,3.63,c2,res_ff_-40c_3.63v_c2,9.37016e-10,9.24715e-10,PASS
res_ff,-40.0,3.63,c3,res_ff_-40c_3.63v_c3,9.78009e-10,9.64574e-10,PASS
res_ff,-40.0,3.63,c4,res_ff_-40c_3.63v_c4,1.01315e-09,9.98325e-10,PASS
res_ff,-40.0,3.63,c5,res_ff_-40c_3.63v_c5,1.05466e-09,1.03891e-09,PASS
res_ff,-40.0,3.63,c6,res_ff_-40c_3.63v_c6,1.09289e-09,1.07601e-09,PASS
res_ff,-40.0,3.63,c7,res_ff_-40c_3.63v_c7,1.13476e-09,1.11708e-09,PASS
res_ff,-40.0,3.63,c8,res_ff_-40c_3.63v_c8,1.16967e-09,1.15133e-09,PASS
res_ff,-40.0,3.63,c9,res_ff_-40c_3.63v_c9,1.2118e-09,1.19271e-09,PASS
res_ff,-40.0,3.63,c10,res_ff_-40c_3.63v_c10,1.25073e-09,1.23076e-09,PASS
res_ff,-40.0,3.63,c11,res_ff_-40c_3.63v_c11,1.29305e-09,1.27235e-09,PASS
res_ff,-40.0,3.63,c12,res_ff_-40c_3.63v_c12,1.32978e-09,1.30827e-09,PASS
res_ff,-40.0,3.63,c13,res_ff_-40c_3.63v_c13,1.37227e-09,1.35002e-09,PASS
res_ff,-40.0,3.63,c14,res_ff_-40c_3.63v_c14,1.41165e-09,1.38861e-09,PASS
res_ff,-40.0,3.63,c15,res_ff_-40c_3.63v_c15,1.45426e-09,1.43048e-09,PASS
res_ff,27.0,2.97,c0,res_ff_27c_2.97v_c0,1.10193e-09,1.10004e-09,PASS
res_ff,27.0,2.97,c1,res_ff_27c_2.97v_c1,1.15319e-09,1.14924e-09,PASS
res_ff,27.0,2.97,c2,res_ff_27c_2.97v_c2,1.19985e-09,1.19352e-09,PASS
res_ff,27.0,2.97,c3,res_ff_27c_2.97v_c3,1.25215e-09,1.24416e-09,PASS
res_ff,27.0,2.97,c4,res_ff_27c_2.97v_c4,1.29614e-09,1.28605e-09,PASS
res_ff,27.0,2.97,c5,res_ff_27c_2.97v_c5,1.34922e-09,1.33784e-09,PASS
res_ff,27.0,2.97,c6,res_ff_27c_2.97v_c6,1.39773e-09,1.38467e-09,PASS
res_ff,27.0,2.97,c7,res_ff_27c_2.97v_c7,1.45137e-09,1.43735e-09,PASS
res_ff,27.0,2.97,c8,res_ff_27c_2.97v_c8,1.49497e-09,1.48004e-09,PASS
res_ff,27.0,2.97,c9,res_ff_27c_2.97v_c9,1.549e-09,1.53338e-09,PASS
res_ff,27.0,2.97,c10,res_ff_27c_2.97v_c10,1.59856e-09,1.58186e-09,PASS
res_ff,27.0,2.97,c11,res_ff_27c_2.97v_c11,1.65292e-09,1.63568e-09,PASS
res_ff,27.0,2.97,c12,res_ff_27c_2.97v_c12,1.69923e-09,1.68104e-09,PASS
res_ff,27.0,2.97,c13,res_ff_27c_2.97v_c13,1.75384e-09,1.73521e-09,PASS
res_ff,27.0,2.97,c14,res_ff_27c_2.97v_c14,1.8041e-09,1.78471e-09,PASS
res_ff,27.0,2.97,c15,res_ff_27c_2.97v_c15,1.85891e-09,1.83911e-09,PASS
res_ff,27.0,3.3,c0,res_ff_27c_3.30v_c0,1.0296e-09,1.02223e-09,PASS
res_ff,27.0,3.3,c1,res_ff_27c_3.30v_c1,1.07769e-09,1.06855e-09,PASS
res_ff,27.0,3.3,c2,res_ff_27c_3.30v_c2,1.1217e-09,1.11051e-09,PASS
res_ff,27.0,3.3,c3,res_ff_27c_3.30v_c3,1.17073e-09,1.1581e-09,PASS
res_ff,27.0,3.3,c4,res_ff_27c_3.30v_c4,1.21233e-09,1.19795e-09,PASS
res_ff,27.0,3.3,c5,res_ff_27c_3.30v_c5,1.26204e-09,1.24652e-09,PASS
res_ff,27.0,3.3,c6,res_ff_27c_3.30v_c6,1.30769e-09,1.29076e-09,PASS
res_ff,27.0,3.3,c7,res_ff_27c_3.30v_c7,1.35789e-09,1.34004e-09,PASS
res_ff,27.0,3.3,c8,res_ff_27c_3.30v_c8,1.399e-09,1.38043e-09,PASS
res_ff,27.0,3.3,c9,res_ff_27c_3.30v_c9,1.44954e-09,1.43019e-09,PASS
res_ff,27.0,3.3,c10,res_ff_27c_3.30v_c10,1.49613e-09,1.47576e-09,PASS
res_ff,27.0,3.3,c11,res_ff_27c_3.30v_c11,1.54694e-09,1.52587e-09,PASS
res_ff,27.0,3.3,c12,res_ff_27c_3.30v_c12,1.5906e-09,1.56865e-09,PASS
res_ff,27.0,3.3,c13,res_ff_27c_3.30v_c13,1.64164e-09,1.61901e-09,PASS
res_ff,27.0,3.3,c14,res_ff_27c_3.30v_c14,1.68882e-09,1.66537e-09,PASS
res_ff,27.0,3.3,c15,res_ff_27c_3.30v_c15,1.74003e-09,1.71591e-09,PASS
res_ff,27.0,3.63,c0,res_ff_27c_3.63v_c0,9.74557e-10,9.63761e-10,PASS
res_ff,27.0,3.63,c1,res_ff_27c_3.63v_c1,1.02025e-09,1.00788e-09,PASS
res_ff,27.0,3.63,c2,res_ff_27c_3.63v_c2,1.06223e-09,1.04808e-09,PASS
res_ff,27.0,3.63,c3,res_ff_27c_3.63v_c3,1.10877e-09,1.09332e-09,PASS
res_ff,27.0,3.63,c4,res_ff_27c_3.63v_c4,1.14851e-09,1.13158e-09,PASS
res_ff,27.0,3.63,c5,res_ff_27c_3.63v_c5,1.19566e-09,1.17765e-09,PASS
res_ff,27.0,3.63,c6,res_ff_27c_3.63v_c6,1.23913e-09,1.21986e-09,PASS
res_ff,27.0,3.63,c7,res_ff_27c_3.63v_c7,1.28671e-09,1.2665e-09,PASS
res_ff,27.0,3.63,c8,res_ff_27c_3.63v_c8,1.3259e-09,1.30501e-09,PASS
res_ff,27.0,3.63,c9,res_ff_27c_3.63v_c9,1.37379e-09,1.35204e-09,PASS
res_ff,27.0,3.63,c10,res_ff_27c_3.63v_c10,1.41809e-09,1.39533e-09,PASS
res_ff,27.0,3.63,c11,res_ff_27c_3.63v_c11,1.46622e-09,1.44263e-09,PASS
res_ff,27.0,3.63,c12,res_ff_27c_3.63v_c12,1.50782e-09,1.48337e-09,PASS
res_ff,27.0,3.63,c13,res_ff_27c_3.63v_c13,1.55616e-09,1.53088e-09,PASS
res_ff,27.0,3.63,c14,res_ff_27c_3.63v_c14,1.60099e-09,1.57482e-09,PASS
res_ff,27.0,3.63,c15,res_ff_27c_3.63v_c15,1.64947e-09,1.62247e-09,PASS
res_ff,125.0,2.97,c0,res_ff_125c_2.97v_c0,1.29633e-09,1.28716e-09,PASS
res_ff,125.0,2.97,c1,res_ff_125c_2.97v_c1,1.35678e-09,1.34521e-09,PASS
res_ff,125.0,2.97,c2,res_ff_125c_2.97v_c2,1.41229e-09,1.39808e-09,PASS
res_ff,125.0,2.97,c3,res_ff_125c_2.97v_c3,1.47399e-09,1.45779e-09,PASS
res_ff,125.0,2.97,c4,res_ff_125c_2.97v_c4,1.52607e-09,1.50768e-09,PASS
res_ff,125.0,2.97,c5,res_ff_125c_2.97v_c5,1.5887e-09,1.56868e-09,PASS
res_ff,125.0,2.97,c6,res_ff_125c_2.97v_c6,1.64634e-09,1.62441e-09,PASS
res_ff,125.0,2.97,c7,res_ff_125c_2.97v_c7,1.70965e-09,1.68639e-09,PASS
res_ff,125.0,2.97,c8,res_ff_125c_2.97v_c8,1.76048e-09,1.73639e-09,PASS
res_ff,125.0,2.97,c9,res_ff_125c_2.97v_c9,1.82427e-09,1.79907e-09,PASS
res_ff,125.0,2.97,c10,res_ff_125c_2.97v_c10,1.88314e-09,1.85658e-09,PASS
res_ff,125.0,2.97,c11,res_ff_125c_2.97v_c11,1.94733e-09,1.91981e-09,PASS
res_ff,125.0,2.97,c12,res_ff_125c_2.97v_c12,2.00206e-09,1.97343e-09,PASS
res_ff,125.0,2.97,c13,res_ff_125c_2.97v_c13,2.06658e-09,2.03707e-09,PASS
res_ff,125.0,2.97,c14,res_ff_125c_2.97v_c14,2.12626e-09,2.09567e-09,PASS
res_ff,125.0,2.97,c15,res_ff_125c_2.97v_c15,2.19102e-09,2.15959e-09,PASS
res_ff,125.0,3.3,c0,res_ff_125c_3.30v_c0,1.20851e-09,1.19532e-09,PASS
res_ff,125.0,3.3,c1,res_ff_125c_3.30v_c1,1.26503e-09,1.24977e-09,PASS
res_ff,125.0,3.3,c2,res_ff_125c_3.30v_c2,1.31708e-09,1.29956e-09,PASS
res_ff,125.0,3.3,c3,res_ff_125c_3.30v_c3,1.37472e-09,1.35547e-09,PASS
res_ff,125.0,3.3,c4,res_ff_125c_3.30v_c4,1.42368e-09,1.40258e-09,PASS
res_ff,125.0,3.3,c5,res_ff_125c_3.30v_c5,1.48215e-09,1.45959e-09,PASS
res_ff,125.0,3.3,c6,res_ff_125c_3.30v_c6,1.53613e-09,1.51192e-09,PASS
res_ff,125.0,3.3,c7,res_ff_125c_3.30v_c7,1.5952e-09,1.56975e-09,PASS
res_ff,125.0,3.3,c8,res_ff_125c_3.30v_c8,1.64299e-09,1.61677e-09,PASS
res_ff,125.0,3.3,c9,res_ff_125c_3.30v_c9,1.7025e-09,1.67516e-09,PASS
res_ff,125.0,3.3,c10,res_ff_125c_3.30v_c10,1.75758e-09,1.72897e-09,PASS
res_ff,125.0,3.3,c11,res_ff_125c_3.30v_c11,1.81744e-09,1.7878e-09,PASS
res_ff,125.0,3.3,c12,res_ff_125c_3.30v_c12,1.86881e-09,1.83812e-09,PASS
res_ff,125.0,3.3,c13,res_ff_125c_3.30v_c13,1.92896e-09,1.89727e-09,PASS
res_ff,125.0,3.3,c14,res_ff_125c_3.30v_c14,1.98476e-09,1.95197e-09,PASS
res_ff,125.0,3.3,c15,res_ff_125c_3.30v_c15,2.04512e-09,2.01136e-09,PASS
res_ff,125.0,3.63,c0,res_ff_125c_3.63v_c0,1.1402e-09,1.12463e-09,PASS
