index,time_s,delta_s
1378,1.742593505859e-09,3.051758e-15
1379,1.742599609375e-09,6.103516e-15
1380,1.742611816406e-09,1.220703e-14
1381,1.742614868164e-09,3.051758e-15
1382,1.742620971680e-09,6.103516e-15
1383,1.742633178711e-09,1.220703e-14
1384,1.742636230469e-09,3.051758e-15
1385,1.742642333984e-09,6.103516e-15
1386,1.742654541016e-09,1.220703e-14
1387,1.742657592773e-09,3.051758e-15
1388,1.742663696289e-09,6.103516e-15
1389,1.742675903320e-09,1.220703e-14
1390,1.742678955078e-09,3.051758e-15
1391,1.742685058594e-09,6.103516e-15
1392,1.742697265625e-09,1.220703e-14
1393,1.742700317383e-09,3.051758e-15
1394,1.742706420898e-09,6.103516e-15
1395,1.742718627930e-09,1.220703e-14
1396,1.742721679688e-09,3.051758e-15
1397,1.742727783203e-09,6.103516e-15
1398,1.742739990234e-09,1.220703e-14
1399,1.742743041992e-09,3.051758e-15
1400,1.742749145508e-09,6.103516e-15
1401,1.742761352539e-09,1.220703e-14
1402,1.742764404297e-09,3.051758e-15
1403,1.742770507813e-09,6.103516e-15
1404,1.742782714844e-09,1.220703e-14
1405,1.742785766602e-09,3.051758e-15
1406,1.742791870117e-09,6.103516e-15
1407,1.742804077148e-09,1.220703e-14
1408,1.742807128906e-09,3.051758e-15
1409,1.742813232422e-09,6.103516e-15
1410,1.742825439453e-09,1.220703e-14
1411,1.742828491211e-09,3.051758e-15
1412,1.742834594727e-09,6.103516e-15
1413,1.742846801758e-09,1.220703e-14
1414,1.742849853516e-09,3.051758e-15
1415,1.742855957031e-09,6.103516e-15
1416,1.742868164063e-09,1.220703e-14
1417,1.742871215820e-09,3.051758e-15
1418,1.742877319336e-09,6.103516e-15
1419,1.742889526367e-09,1.220703e-14
1420,1.742892578125e-09,3.051758e-15
1421,1.742898681641e-09,6.103516e-15
1422,1.742910888672e-09,1.220703e-14
1423,1.742913940430e-09,3.051758e-15
1424,1.742920043945e-09,6.103516e-15
1425,1.742932250977e-09,1.220703e-14
1426,1.742935302734e-09,3.051758e-15
1427,1.742941406250e-09,6.103516e-15
1428,1.742953613281e-09,1.220703e-14
1429,1.742956665039e-09,3.051758e-15
1430,1.742962768555e-09,6.103516e-15
1431,1.742974975586e-09,1.220703e-14
1432,1.742978027344e-09,3.051758e-15
1433,1.742984130859e-09,6.103516e-15
1434,1.742996337891e-09,1.220703e-14
1435,1.742999389648e-09,3.051758e-15
1436,1.743005493164e-09,6.103516e-15
1437,1.743017700195e-09,1.220703e-14
1438,1.743020751953e-09,3.051758e-15
1439,1.743026855469e-09,6.103516e-15
1440,1.743039062500e-09,1.220703e-14
1441,1.743042114258e-09,3.051758e-15
1442,1.743048217773e-09,6.103516e-15
1443,1.743060424805e-09,1.220703e-14
1444,1.743063476563e-09,3.051758e-15
1445,1.743069580078e-09,6.103516e-15
1446,1.743081787109e-09,1.220703e-14
1447,1.743084838867e-09,3.051758e-15
1448,1.743090942383e-09,6.103516e-15
1449,1.743103149414e-09,1.220703e-14
1450,1.743106201172e-09,3.051758e-15
1451,1.743112304688e-09,6.103516e-15
1452,1.743124511719e-09,1.220703e-14
1453,1.743127563477e-09,3.051758e-15
1454,1.743133666992e-09,6.103516e-15
1455,1.743145874023e-09,1.220703e-14
1456,1.743148925781e-09,3.051758e-15
1457,1.743155029297e-09,6.103516e-15
1458,1.743167236328e-09,1.220703e-14
1459,1.743170288086e-09,3.051758e-15
1460,1.743176391602e-09,6.103516e-15
1461,1.743188598633e-09,1.220703e-14
1462,1.743191650391e-09,3.051758e-15
1463,1.743197753906e-09,6.103516e-15
1464,1.743209960938e-09,1.220703e-14
1465,1.743213012695e-09,3.051758e-15
1466,1.743219116211e-09,6.103516e-15
1467,1.743231323242e-09,1.220703e-14
1468,1.743234375000e-09,3.051758e-15
1469,1.743240478516e-09,6.103516e-15
1470,1.743252685547e-09,1.220703e-14
1471,1.743255737305e-09,3.051758e-15
1472,1.743261840820e-09,6.103516e-15
1473,1.743274047852e-09,1.220703e-14
1474,1.743277099609e-09,3.051758e-15
1475,1.743283203125e-09,6.103516e-15
1476,1.743295410156e-09,1.220703e-14
1477,1.743298461914e-09,3.051758e-15
1478,1.743304565430e-09,6.103516e-15
1479,1.743316772461e-09,1.220703e-14
1480,1.743319824219e-09,3.051758e-15
1481,1.743325927734e-09,6.103516e-15
1482,1.743338134766e-09,1.220703e-14
1483,1.743341186523e-09,3.051758e-15
1484,1.743347290039e-09,6.103516e-15
1485,1.743359497070e-09,1.220703e-14
1486,1.743362548828e-09,3.051758e-15
1487,1.743368652344e-09,6.103516e-15
1488,1.743380859375e-09,1.220703e-14
1489,1.743383911133e-09,3.051758e-15
1490,1.743390014648e-09,6.103516e-15
1491,1.743402221680e-09,1.220703e-14
1492,1.743405273438e-09,3.051758e-15
1493,1.743411376953e-09,6.103516e-15
1494,1.743423583984e-09,1.220703e-14
1495,1.743426635742e-09,3.051758e-15
1496,1.743432739258e-09,6.103516e-15
1497,1.743444946289e-09,1.220703e-14
1498,1.743447998047e-09,3.051758e-15
1499,1.743454101563e-09,6.103516e-15
1500,1.743466308594e-09,1.220703e-14
1501,1.743469360352e-09,3.051758e-15
1502,1.743475463867e-09,6.103516e-15
1503,1.743487670898e-09,1.220703e-14
1504,1.743490722656e-09,3.051758e-15
1505,1.743496826172e-09,6.103516e-15
1506,1.743509033203e-09,1.220703e-14
1507,1.743512084961e-09,3.051758e-15
1508,1.743518188477e-09,6.103516e-15
1509,1.743530395508e-09,1.220703e-14
1510,1.743533447266e-09,3.051758e-15
1511,1.743539550781e-09,6.103516e-15
1512,1.743551757813e-09,1.220703e-14
1513,1.743554809570e-09,3.051758e-15
1514,1.743560913086e-09,6.103516e-15
1515,1.743573120117e-09,1.220703e-14
1516,1.743576171875e-09,3.051758e-15
1517,1.743582275391e-09,6.103516e-15
1518,1.743594482422e-09,1.220703e-14
1519,1.743597534180e-09,3.051758e-15
1520,1.743603637695e-09,6.103516e-15
1521,1.743615844727e-09,1.220703e-14
1522,1.743618896484e-09,3.051758e-15
1523,1.743625000000e-09,6.103516e-15
1524,1.743637207031e-09,1.220703e-14
1525,1.743640258789e-09,3.051758e-15
1526,1.743646362305e-09,6.103516e-15
1527,1.743658569336e-09,1.220703e-14
1528,1.743661621094e-09,3.051758e-15
1529,1.743667724609e-09,6.103516e-15
1530,1.743679931641e-09,1.220703e-14
1531,1.743682983398e-09,3.051758e-15
1532,1.743689086914e-09,6.103516e-15
1533,1.743701293945e-09,1.220703e-14
1534,1.743704345703e-09,3.051758e-15
1535,1.743710449219e-09,6.103516e-15
1536,1.743722656250e-09,1.220703e-14
1537,1.743725708008e-09,3.051758e-15
1538,1.743731811523e-09,6.103516e-15
1539,1.743744018555e-09,1.220703e-14
1540,1.743747070313e-09,3.051758e-15
1541,1.743753173828e-09,6.103516e-15
1542,1.743765380859e-09,1.220703e-14
1543,1.743768432617e-09,3.051758e-15
1544,1.743774536133e-09,6.103516e-15
1545,1.743786743164e-09,1.220703e-14
1546,1.743789794922e-09,3.051758e-15
1547,1.743795898438e-09,6.103516e-15
1548,1.743808105469e-09,1.220703e-14
1549,1.743811157227e-09,3.051758e-15
1550,1.743817260742e-09,6.103516e-15
1551,1.743829467773e-09,1.220703e-14
1552,1.743832519531e-09,3.051758e-15
1553,1.743838623047e-09,6.103516e-15
1554,1.743850830078e-09,1.220703e-14
1555,1.743853881836e-09,3.051758e-15
1556,1.743859985352e-09,6.103516e-15
1557,1.743872192383e-09,1.220703e-14
1558,1.743875244141e-09,3.051758e-15
1559,1.743881347656e-09,6.103516e-15
1560,1.743893554688e-09,1.220703e-14
1561,1.743896606445e-09,3.051758e-15
1562,1.743902709961e-09,6.103516e-15
1563,1.743914916992e-09,1.220703e-14
1564,1.743917968750e-09,3.051758e-15
1565,1.743924072266e-09,6.103516e-15
1566,1.743936279297e-09,1.220703e-14
1567,1.743939331055e-09,3.051758e-15
1568,1.743945434570e-09,6.103516e-15
1569,1.743957641602e-09,1.220703e-14
1570,1.743960693359e-09,3.051758e-15
1571,1.743966796875e-09,6.103516e-15
1572,1.743979003906e-09,1.220703e-14
1573,1.743982055664e-09,3.051758e-15
1574,1.743988159180e-09,6.103516e-15
1575,1.744000366211e-09,1.220703e-14
1576,1.744003417969e-09,3.051758e-15
1577,1.744009521484e-09,6.103516e-15
1578,1.744021728516e-09,1.220703e-14
1579,1.744024780273e-09,3.051758e-15
1580,1.744030883789e-09,6.103516e-15
1581,1.744043090820e-09,1.220703e-14
1582,1.744046142578e-09,3.051758e-15
1583,1.744052246094e-09,6.103516e-15
1584,1.744064453125e-09,1.220703e-14
1585,1.744067504883e-09,3.051758e-15
1586,1.744073608398e-09,6.103516e-15
1587,1.744085815430e-09,1.220703e-14
1588,1.744088867188e-09,3.051758e-15
1589,1.744094970703e-09,6.103516e-15
1590,1.744107177734e-09,1.220703e-14
1591,1.744110229492e-09,3.051758e-15
1592,1.744116333008e-09,6.103516e-15
1593,1.744128540039e-09,1.220703e-14
1594,1.744131591797e-09,3.051758e-15
1595,1.744137695313e-09,6.103516e-15
1596,1.744149902344e-09,1.220703e-14
1597,1.744152954102e-09,3.051758e-15
1598,1.744159057617e-09,6.103516e-15
1599,1.744171264648e-09,1.220703e-14
1600,1.744174316406e-09,3.051758e-15
1601,1.744180419922e-09,6.103516e-15
1602,1.744192626953e-09,1.220703e-14
1603,1.744195678711e-09,3.051758e-15
1604,1.744201782227e-09,6.103516e-15
1605,1.744213989258e-09,1.220703e-14
1606,1.744217041016e-09,3.051758e-15
1607,1.744223144531e-09,6.103516e-15
1608,1.744235351563e-09,1.220703e-14
1609,1.744238403320e-09,3.051758e-15
1610,1.744244506836e-09,6.103516e-15
1611,1.744256713867e-09,1.220703e-14
1612,1.744259765625e-09,3.051758e-15
1613,1.744265869141e-09,6.103516e-15
1614,1.744278076172e-09,1.220703e-14
1615,1.744281127930e-09,3.051758e-15
1616,1.744287231445e-09,6.103516e-15
1617,1.744299438477e-09,1.220703e-14
1618,1.744302490234e-09,3.051758e-15
1619,1.744308593750e-09,6.103516e-15
1620,1.744320800781e-09,1.220703e-14
1621,1.744323852539e-09,3.051758e-15
1622,1.744329956055e-09,6.103516e-15
1623,1.744342163086e-09,1.220703e-14
1624,1.744345214844e-09,3.051758e-15
1625,1.744351318359e-09,6.103516e-15
1626,1.744363525391e-09,1.220703e-14
1627,1.744366577148e-09,3.051758e-15
1628,1.744372680664e-09,6.103516e-15
1629,1.744384887695e-09,1.220703e-14
1630,1.744387939453e-09,3.051758e-15
1631,1.744394042969e-09,6.103516e-15
1632,1.744406250000e-09,1.220703e-14
1633,1.744409301758e-09,3.051758e-15
1634,1.744415405273e-09,6.103516e-15
1635,1.744427612305e-09,1.220703e-14
1636,1.744430664063e-09,3.051758e-15
1637,1.744436767578e-09,6.103516e-15
1638,1.744448974609e-09,1.220703e-14
1639,1.744452026367e-09,3.051758e-15
1640,1.744458129883e-09,6.103516e-15
1641,1.744470336914e-09,1.220703e-14
1642,1.744473388672e-09,3.051758e-15
1643,1.744479492188e-09,6.103516e-15
1644,1.744491699219e-09,1.220703e-14
1645,1.744494750977e-09,3.051758e-15
1646,1.744500854492e-09,6.103516e-15
1647,1.744513061523e-09,1.220703e-14
1648,1.744516113281e-09,3.051758e-15
1649,1.744522216797e-09,6.103516e-15
1650,1.744534423828e-09,1.220703e-14
1651,1.744537475586e-09,3.051758e-15
1652,1.744543579102e-09,6.103516e-15
1653,1.744555786133e-09,1.220703e-14
1654,1.744558837891e-09,3.051758e-15
1655,1.744564941406e-09,6.103516e-15
1656,1.744577148438e-09,1.220703e-14
1657,1.744580200195e-09,3.051758e-15
1658,1.744586303711e-09,6.103516e-15
1659,1.744598510742e-09,1.220703e-14
1660,1.744601562500e-09,3.051758e-15
1661,1.744607666016e-09,6.103516e-15
1662,1.744619873047e-09,1.220703e-14
1663,1.744622924805e-09,3.051758e-15
1664,1.744629028320e-09,6.103516e-15
1665,1.744641235352e-09,1.220703e-14
1666,1.744644287109e-09,3.051758e-15
1667,1.744650390625e-09,6.103516e-15
1668,1.744662597656e-09,1.220703e-14
1669,1.744665649414e-09,3.051758e-15
1670,1.744671752930e-09,6.103516e-15
1671,1.744683959961e-09,1.220703e-14
1672,1.744687011719e-09,3.051758e-15
1673,1.744693115234e-09,6.103516e-15
1674,1.744705322266e-09,1.220703e-14
1675,1.744708374023e-09,3.051758e-15
1676,1.744714477539e-09,6.103516e-15
1677,1.744726684570e-09,1.220703e-14
1678,1.744729736328e-09,3.051758e-15
1679,1.744735839844e-09,6.103516e-15
1680,1.744748046875e-09,1.220703e-14
1681,1.744751098633e-09,3.051758e-15
1682,1.744757202148e-09,6.103516e-15
1683,1.744769409180e-09,1.220703e-14
1684,1.744772460938e-09,3.051758e-15
1685,1.744778564453e-09,6.103516e-15
1686,1.744790771484e-09,1.220703e-14
1687,1.744793823242e-09,3.051758e-15
1688,1.744799926758e-09,6.103516e-15
1689,1.744812133789e-09,1.220703e-14
1690,1.744815185547e-09,3.051758e-15
1691,1.744821289063e-09,6.103516e-15
1692,1.744833496094e-09,1.220703e-14
1693,1.744836547852e-09,3.051758e-15
1694,1.744842651367e-09,6.103516e-15
1695,1.744854858398e-09,1.220703e-14
1696,1.744857910156e-09,3.051758e-15
1697,1.744864013672e-09,6.103516e-15
1698,1.744876220703e-09,1.220703e-14
1699,1.744879272461e-09,3.051758e-15
1700,1.744885375977e-09,6.103516e-15
1701,1.744897583008e-09,1.220703e-14
1702,1.744900634766e-09,3.051758e-15
1703,1.744906738281e-09,6.103516e-15
1704,1.744918945313e-09,1.220703e-14
1705,1.744921997070e-09,3.051758e-15
1706,1.744928100586e-09,6.103516e-15
1707,1.744940307617e-09,1.220703e-14
1708,1.744943359375e-09,3.051758e-15
1709,1.744949462891e-09,6.103516e-15
1710,1.744961669922e-09,1.220703e-14
1711,1.744964721680e-09,3.051758e-15
1712,1.744970825195e-09,6.103516e-15
1713,1.744983032227e-09,1.220703e-14
1714,1.744986083984e-09,3.051758e-15
1715,1.744992187500e-09,6.103516e-15
1716,1.745004394531e-09,1.220703e-14
1717,1.745007446289e-09,3.051758e-15
1718,1.745013549805e-09,6.103516e-15
1719,1.745025756836e-09,1.220703e-14
1720,1.745028808594e-09,3.051758e-15
1721,1.745034912109e-09,6.103516e-15
1722,1.745047119141e-09,1.220703e-14
1723,1.745050170898e-09,3.051758e-15
1724,1.745056274414e-09,6.103516e-15
1725,1.745068481445e-09,1.220703e-14
1726,1.745071533203e-09,3.051758e-15
1727,1.745077636719e-09,6.103516e-15
1728,1.745089843750e-09,1.220703e-14
1729,1.745092895508e-09,3.051758e-15
1730,1.745098999023e-09,6.103516e-15
1731,1.745111206055e-09,1.220703e-14
1732,1.745114257813e-09,3.051758e-15
1733,1.745120361328e-09,6.103516e-15
1734,1.745132568359e-09,1.220703e-14
1735,1.745135620117e-09,3.051758e-15
1736,1.745141723633e-09,6.103516e-15
1737,1.745153930664e-09,1.220703e-14
1738,1.745156982422e-09,3.051758e-15
1739,1.745163085938e-09,6.103516e-15
1740,1.745175292969e-09,1.220703e-14
1741,1.745178344727e-09,3.051758e-15
1742,1.745184448242e-09,6.103516e-15
1743,1.745196655273e-09,1.220703e-14
1744,1.745199707031e-09,3.051758e-15
1745,1.745205810547e-09,6.103516e-15
1746,1.745218017578e-09,1.220703e-14
1747,1.745221069336e-09,3.051758e-15
1748,1.745227172852e-09,6.103516e-15
1749,1.745239379883e-09,1.220703e-14
1750,1.745242431641e-09,3.051758e-15
1751,1.745248535156e-09,6.103516e-15
1752,1.745260742188e-09,1.220703e-14
1753,1.745263793945e-09,3.051758e-15
1754,1.745269897461e-09,6.103516e-15
1755,1.745282104492e-09,1.220703e-14
1756,1.745285156250e-09,3.051758e-15
1757,1.745291259766e-09,6.103516e-15
1758,1.745303466797e-09,1.220703e-14
1759,1.745306518555e-09,3.051758e-15
1760,1.745312622070e-09,6.103516e-15
1761,1.745324829102e-09,1.220703e-14
1762,1.745327880859e-09,3.051758e-15
1763,1.745333984375e-09,6.103516e-15
1764,1.745346191406e-09,1.220703e-14
1765,1.745349243164e-09,3.051758e-15
1766,1.745355346680e-09,6.103516e-15
1767,1.745367553711e-09,1.220703e-14
1768,1.745370605469e-09,3.051758e-15
1769,1.745376708984e-09,6.103516e-15
1770,1.745388916016e-09,1.220703e-14
1771,1.745391967773e-09,3.051758e-15
1772,1.745398071289e-09,6.103516e-15
1773,1.745410278320e-09,1.220703e-14
1774,1.745413330078e-09,3.051758e-15
1775,1.745419433594e-09,6.103516e-15
1776,1.745431640625e-09,1.220703e-14
1777,1.745434692383e-09,3.051758e-15
1778,1.745440795898e-09,6.103516e-15
1779,1.745453002930e-09,1.220703e-14
1780,1.745456054688e-09,3.051758e-15
1781,1.745462158203e-09,6.103516e-15
1782,1.745474365234e-09,1.220703e-14
1783,1.745477416992e-09,3.051758e-15
1784,1.745483520508e-09,6.103516e-15
1785,1.745495727539e-09,1.220703e-14
1786,1.745498779297e-09,3.051758e-15
1787,1.745504882813e-09,6.103516e-15
1788,1.745517089844e-09,1.220703e-14
1789,1.745520141602e-09,3.051758e-15
1790,1.745526245117e-09,6.103516e-15
1791,1.745538452148e-09,1.220703e-14
1792,1.745541503906e-09,3.051758e-15
1793,1.745547607422e-09,6.103516e-15
1794,1.745559814453e-09,1.220703e-14
1795,1.745562866211e-09,3.051758e-15
1796,1.745568969727e-09,6.103516e-15
1797,1.745581176758e-09,1.220703e-14
1798,1.745584228516e-09,3.051758e-15
1799,1.745590332031e-09,6.103516e-15
1800,1.745602539063e-09,1.220703e-14
1801,1.745605590820e-09,3.051758e-15
1802,1.745611694336e-09,6.103516e-15
1803,1.745623901367e-09,1.220703e-14
1804,1.745626953125e-09,3.051758e-15
1805,1.745633056641e-09,6.103516e-15
1806,1.745645263672e-09,1.220703e-14
1807,1.745648315430e-09,3.051758e-15
1808,1.745654418945e-09,6.103516e-15
1809,1.745666625977e-09,1.220703e-14
1810,1.745669677734e-09,3.051758e-15
1811,1.745675781250e-09,6.103516e-15
1812,1.745687988281e-09,1.220703e-14
1813,1.745691040039e-09,3.051758e-15
1814,1.745697143555e-09,6.103516e-15
1815,1.745709350586e-09,1.220703e-14
1816,1.745712402344e-09,3.051758e-15
1817,1.745718505859e-09,6.103516e-15
1818,1.745730712891e-09,1.220703e-14
1819,1.745733764648e-09,3.051758e-15
1820,1.745739868164e-09,6.103516e-15
1821,1.745752075195e-09,1.220703e-14
1822,1.745755126953e-09,3.051758e-15
1823,1.745761230469e-09,6.103516e-15
1824,1.745773437500e-09,1.220703e-14
1825,1.745776489258e-09,3.051758e-15
1826,1.745782592773e-09,6.103516e-15
1827,1.745794799805e-09,1.220703e-14
1828,1.745797851563e-09,3.051758e-15
1829,1.745803955078e-09,6.103516e-15
1830,1.745816162109e-09,1.220703e-14
1831,1.745819213867e-09,3.051758e-15
1832,1.745825317383e-09,6.103516e-15
1833,1.745837524414e-09,1.220703e-14
1834,1.745840576172e-09,3.051758e-15
1835,1.745846679688e-09,6.103516e-15
1836,1.745858886719e-09,1.220703e-14
1837,1.745861938477e-09,3.051758e-15
1838,1.745868041992e-09,6.103516e-15
1839,1.745880249023e-09,1.220703e-14
1840,1.745883300781e-09,3.051758e-15
1841,1.745889404297e-09,6.103516e-15
1842,1.745901611328e-09,1.220703e-14
1843,1.745904663086e-09,3.051758e-15
1844,1.745910766602e-09,6.103516e-15
1845,1.745922973633e-09,1.220703e-14
1846,1.745926025391e-09,3.051758e-15
1847,1.745932128906e-09,6.103516e-15
1848,1.745944335938e-09,1.220703e-14
1849,1.745947387695e-09,3.051758e-15
1850,1.745953491211e-09,6.103516e-15
1851,1.745965698242e-09,1.220703e-14
1852,1.745968750000e-09,3.051758e-15
1853,1.745974853516e-09,6.103516e-15
1854,1.745987060547e-09,1.220703e-14
1855,1.745990112305e-09,3.051758e-15
1856,1.745996215820e-09,6.103516e-15
1857,1.746008422852e-09,1.220703e-14
1858,1.746011474609e-09,3.051758e-15
1859,1.746017578125e-09,6.103516e-15
1860,1.746029785156e-09,1.220703e-14
1861,1.746032836914e-09,3.051758e-15
1862,1.746038940430e-09,6.103516e-15
1863,1.746051147461e-09,1.220703e-14
1864,1.746054199219e-09,3.051758e-15
1865,1.746060302734e-09,6.103516e-15
1866,1.746072509766e-09,1.220703e-14
1867,1.746075561523e-09,3.051758e-15
1868,1.746081665039e-09,6.103516e-15
1869,1.746093872070e-09,1.220703e-14
1870,1.746096923828e-09,3.051758e-15
1871,1.746103027344e-09,6.103516e-15
1872,1.746115234375e-09,1.220703e-14
1873,1.746118286133e-09,3.051758e-15
1874,1.746124389648e-09,6.103516e-15
1875,1.746136596680e-09,1.220703e-14
1876,1.746139648438e-09,3.051758e-15
1877,1.746145751953e-09,6.103516e-15
1878,1.746157958984e-09,1.220703e-14
1879,1.746161010742e-09,3.051758e-15
1880,1.746167114258e-09,6.103516e-15
1881,1.746179321289e-09,1.220703e-14
1882,1.746182373047e-09,3.051758e-15
1883,1.746188476563e-09,6.103516e-15
1884,1.746200683594e-09,1.220703e-14
1885,1.746203735352e-09,3.051758e-15
1886,1.746209838867e-09,6.103516e-15
1887,1.746222045898e-09,1.220703e-14
1888,1.746225097656e-09,3.051758e-15
1889,1.746231201172e-09,6.103516e-15
1890,1.746243408203e-09,1.220703e-14
1891,1.746246459961e-09,3.051758e-15
1892,1.746252563477e-09,6.103516e-15
1893,1.746264770508e-09,1.220703e-14
1894,1.746267822266e-09,3.051758e-15
1895,1.746273925781e-09,6.103516e-15
1896,1.746286132813e-09,1.220703e-14
1897,1.746289184570e-09,3.051758e-15
1898,1.746295288086e-09,6.103516e-15
1899,1.746307495117e-09,1.220703e-14
1900,1.746310546875e-09,3.051758e-15
1901,1.746316650391e-09,6.103516e-15
1902,1.746328857422e-09,1.220703e-14
1903,1.746331909180e-09,3.051758e-15
1904,1.746338012695e-09,6.103516e-15
1905,1.746350219727e-09,1.220703e-14
1906,1.746353271484e-09,3.051758e-15
1907,1.746359375000e-09,6.103516e-15
1908,1.746371582031e-09,1.220703e-14
1909,1.746374633789e-09,3.051758e-15
1910,1.746380737305e-09,6.103516e-15
1911,1.746392944336e-09,1.220703e-14
1912,1.746395996094e-09,3.051758e-15
1913,1.746402099609e-09,6.103516e-15
1914,1.746414306641e-09,1.220703e-14
1915,1.746417358398e-09,3.051758e-15
1916,1.746423461914e-09,6.103516e-15
1917,1.746435668945e-09,1.220703e-14
1918,1.746438720703e-09,3.051758e-15
1919,1.746444824219e-09,6.103516e-15
1920,1.746457031250e-09,1.220703e-14
1921,1.746460083008e-09,3.051758e-15
1922,1.746466186523e-09,6.103516e-15
1923,1.746478393555e-09,1.220703e-14
1924,1.746481445313e-09,3.051758e-15
1925,1.746487548828e-09,6.103516e-15
1926,1.746499755859e-09,1.220703e-14
1927,1.746502807617e-09,3.051758e-15
1928,1.746508911133e-09,6.103516e-15
1929,1.746521118164e-09,1.220703e-14
1930,1.746524169922e-09,3.051758e-15
1931,1.746530273438e-09,6.103516e-15
1932,1.746542480469e-09,1.220703e-14
1933,1.746545532227e-09,3.051758e-15
1934,1.746551635742e-09,6.103516e-15
1935,1.746563842773e-09,1.220703e-14
1936,1.746566894531e-09,3.051758e-15
1937,1.746572998047e-09,6.103516e-15
1938,1.746585205078e-09,1.220703e-14
1939,1.746588256836e-09,3.051758e-15
1940,1.746594360352e-09,6.103516e-15
1941,1.746606567383e-09,1.220703e-14
1942,1.746609619141e-09,3.051758e-15
1943,1.746615722656e-09,6.103516e-15
1944,1.746627929688e-09,1.220703e-14
1945,1.746630981445e-09,3.051758e-15
1946,1.746637084961e-09,6.103516e-15
1947,1.746649291992e-09,1.220703e-14
1948,1.746652343750e-09,3.051758e-15
1949,1.746658447266e-09,6.103516e-15
1950,1.746670654297e-09,1.220703e-14
1951,1.746673706055e-09,3.051758e-15
1952,1.746679809570e-09,6.103516e-15
1953,1.746692016602e-09,1.220703e-14
1954,1.746695068359e-09,3.051758e-15
1955,1.746701171875e-09,6.103516e-15
1956,1.746713378906e-09,1.220703e-14
1957,1.746716430664e-09,3.051758e-15
1958,1.746722534180e-09,6.103516e-15
1959,1.746734741211e-09,1.220703e-14
1960,1.746737792969e-09,3.051758e-15
1961,1.746743896484e-09,6.103516e-15
1962,1.746756103516e-09,1.220703e-14
1963,1.746759155273e-09,3.051758e-15
1964,1.746765258789e-09,6.103516e-15
1965,1.746777465820e-09,1.220703e-14
1966,1.746780517578e-09,3.051758e-15
1967,1.746786621094e-09,6.103516e-15
1968,1.746798828125e-09,1.220703e-14
1969,1.746801879883e-09,3.051758e-15
1970,1.746807983398e-09,6.103516e-15
1971,1.746820190430e-09,1.220703e-14
1972,1.746823242188e-09,3.051758e-15
1973,1.746829345703e-09,6.103516e-15
1974,1.746841552734e-09,1.220703e-14
1975,1.746844604492e-09,3.051758e-15
1976,1.746850708008e-09,6.103516e-15
1977,1.746862915039e-09,1.220703e-14
1978,1.746865966797e-09,3.051758e-15
1979,1.746872070313e-09,6.103516e-15
1980,1.746884277344e-09,1.220703e-14
1981,1.746887329102e-09,3.051758e-15
1982,1.746893432617e-09,6.103516e-15
1983,1.746905639648e-09,1.220703e-14
1984,1.746908691406e-09,3.051758e-15
1985,1.746914794922e-09,6.103516e-15
1986,1.746927001953e-09,1.220703e-14
1987,1.746930053711e-09,3.051758e-15
1988,1.746936157227e-09,6.103516e-15
1989,1.746948364258e-09,1.220703e-14
1990,1.746951416016e-09,3.051758e-15
1991,1.746957519531e-09,6.103516e-15
1992,1.746969726563e-09,1.220703e-14
1993,1.746972778320e-09,3.051758e-15
1994,1.746978881836e-09,6.103516e-15
1995,1.746991088867e-09,1.220703e-14
1996,1.746994140625e-09,3.051758e-15
1997,1.747000244141e-09,6.103516e-15
1998,1.747012451172e-09,1.220703e-14
1999,1.747015502930e-09,3.051758e-15
